GENE	COVERAGE	STRAIN	GROUP
G232_08330	1.0010	Rstd	R
G232_08330	0.0000	SM102	S
G232_08330	0.5067	SM104	S
G232_08330	0.0078	SM105	S
G232_08330	0.4419	SM108	S
G232_08330	0.3913	SM109	S
G232_08330	0.2108	SM11	S
G232_08330	0.8079	SM122	S
G232_08330	0.3417	SM13	S
G232_08330	0.0780	SM14	S
G232_08330	0.0000	SM18	S
G232_08330	0.6053	SM24	S
G232_08330	0.0382	SM27	S
G232_08330	0.1321	SM28	S
G232_08330	0.0000	SM29	S
G232_08330	0.0000	SM35	S
G232_08330	0.0000	SM36	S
G232_08330	0.2254	SM42	S
G232_08330	0.0242	SM48	S
G232_08330	0.6723	SM57	S
G232_08330	0.4245	SM66	S
G232_08330	0.0357	SM67	S
G232_08330	0.0000	SM72	S
G232_08330	0.0216	SM74	S
G232_08330	0.0343	SM84	S
G232_08330	0.0208	SM9	S
G232_08330	0.4110	SM91	S
G232_08331	0.9356	Rstd	R
G232_08331	0.0000	SM102	S
G232_08331	1.0390	SM104	S
G232_08331	0.9105	SM105	S
G232_08331	0.5788	SM108	S
G232_08331	0.7130	SM109	S
G232_08331	0.3554	SM11	S
G232_08331	2.6424	SM122	S
G232_08331	1.7476	SM13	S
G232_08331	0.1855	SM14	S
G232_08331	0.0828	SM18	S
G232_08331	1.3553	SM24	S
G232_08331	0.6369	SM27	S
G232_08331	0.9393	SM28	S
G232_08331	1.8480	SM29	S
G232_08331	0.4571	SM35	S
G232_08331	0.0000	SM36	S
G232_08331	0.7606	SM42	S
G232_08331	1.4727	SM48	S
G232_08331	1.0672	SM57	S
G232_08331	1.1148	SM66	S
G232_08331	1.0130	SM67	S
G232_08331	0.0000	SM72	S
G232_08331	0.7482	SM74	S
G232_08331	1.3219	SM84	S
G232_08331	0.9648	SM9	S
G232_08331	0.7290	SM91	S
G232_08332	0.8563	Rstd	R
G232_08332	1.7063	SM102	S
G232_08332	0.7392	SM104	S
G232_08332	0.8638	SM105	S
G232_08332	0.8133	SM108	S
G232_08332	0.9130	SM109	S
G232_08332	0.5181	SM11	S
G232_08332	0.8609	SM122	S
G232_08332	0.9282	SM13	S
G232_08332	1.1102	SM14	S
G232_08332	1.3106	SM18	S
G232_08332	0.9868	SM24	S
G232_08332	0.8238	SM27	S
G232_08332	1.1000	SM28	S
G232_08332	1.2047	SM29	S
G232_08332	0.6667	SM35	S
G232_08332	1.7393	SM36	S
G232_08332	1.0282	SM42	S
G232_08332	0.9576	SM48	S
G232_08332	0.8067	SM57	S
G232_08332	0.5703	SM66	S
G232_08332	0.7727	SM67	S
G232_08332	2.4778	SM72	S
G232_08332	0.9137	SM74	S
G232_08332	1.0206	SM84	S
G232_08332	0.8176	SM9	S
G232_08332	0.8857	SM91	S
G232_08333	0.6392	Rstd	R
