GENE	COVERAGE	STRAIN	GROUP
G232_05357	1.1189	Rstd	R
G232_05357	0.6993	SM102	S
G232_05357	0.8858	SM104	S
G232_05357	0.8405	SM105	S
G232_05357	0.9876	SM108	S
G232_05357	0.9087	SM109	S
G232_05357	0.6867	SM11	S
G232_05357	1.1589	SM122	S
G232_05357	0.8951	SM13	S
G232_05357	0.7634	SM14	S
G232_05357	1.3082	SM18	S
G232_05357	0.8640	SM24	S
G232_05357	0.8471	SM27	S
G232_05357	0.6929	SM28	S
G232_05357	1.0936	SM29	S
G232_05357	0.5810	SM35	S
G232_05357	0.6926	SM36	S
G232_05357	1.0194	SM42	S
G232_05357	1.2667	SM48	S
G232_05357	0.7395	SM57	S
G232_05357	1.0026	SM66	S
G232_05357	0.9935	SM67	S
G232_05357	1.0000	SM72	S
G232_05357	0.6331	SM74	S
G232_05357	0.8795	SM84	S
G232_05357	0.8672	SM9	S
G232_05357	0.9008	SM91	S
G232_05358	0.9118	Rstd	R
G232_05358	0.2797	SM102	S
G232_05358	0.8387	SM104	S
G232_05358	0.7471	SM105	S
G232_05358	0.7510	SM108	S
G232_05358	0.6783	SM109	S
G232_05358	0.6145	SM11	S
G232_05358	0.9338	SM122	S
G232_05358	0.8233	SM13	S
G232_05358	0.6989	SM14	S
G232_05358	1.2387	SM18	S
G232_05358	0.6491	SM24	S
G232_05358	0.7516	SM27	S
G232_05358	0.8286	SM28	S
G232_05358	1.1813	SM29	S
G232_05358	0.6571	SM35	S
G232_05358	0.3658	SM36	S
G232_05358	0.7025	SM42	S
G232_05358	0.8545	SM48	S
G232_05358	0.8235	SM57	S
G232_05358	0.7342	SM66	S
G232_05358	0.8409	SM67	S
G232_05358	0.3300	SM72	S
G232_05358	0.6475	SM74	S
G232_05358	0.9130	SM84	S
G232_05358	0.7600	SM9	S
G232_05358	0.8654	SM91	S
G232_05359	1.0387	Rstd	R
G232_05359	0.6434	SM102	S
G232_05359	1.0874	SM104	S
G232_05359	0.6926	SM105	S
G232_05359	0.8921	SM108	S
G232_05359	0.8739	SM109	S
G232_05359	1.0000	SM11	S
G232_05359	1.2119	SM122	S
G232_05359	1.0175	SM13	S
G232_05359	1.1828	SM14	S
G232_05359	1.4068	SM18	S
G232_05359	0.9035	SM24	S
G232_05359	1.0616	SM27	S
G232_05359	0.9679	SM28	S
G232_05359	1.2895	SM29	S
G232_05359	0.8381	SM35	S
G232_05359	0.4708	SM36	S
G232_05359	0.7729	SM42	S
G232_05359	0.8424	SM48	S
G232_05359	1.0924	SM57	S
G232_05359	0.8903	SM66	S
G232_05359	1.0909	SM67	S
G232_05359	0.5074	SM72	S
G232_05359	0.8417	SM74	S
G232_05359	0.8711	SM84	S
G232_05359	0.7936	SM9	S
G232_05359	0.9725	SM91	S
