GENE	COVERAGE	STRAIN	GROUP
G232_06718	0.9366	Rstd	R
G232_06718	0.4126	SM102	S
G232_06718	0.9247	SM104	S
G232_06718	0.8794	SM105	S
G232_06718	0.7033	SM108	S
G232_06718	0.8565	SM109	S
G232_06718	0.5663	SM11	S
G232_06718	1.0199	SM122	S
G232_06718	0.8466	SM13	S
G232_06718	0.7527	SM14	S
G232_06718	1.3155	SM18	S
G232_06718	1.0175	SM24	S
G232_06718	0.7367	SM27	S
G232_06718	0.4286	SM28	S
G232_06718	1.1257	SM29	S
G232_06718	1.5714	SM35	S
G232_06718	0.2802	SM36	S
G232_06718	0.9437	SM42	S
G232_06718	0.4970	SM48	S
G232_06718	0.9412	SM57	S
G232_06718	0.6929	SM66	S
G232_06718	0.7597	SM67	S
G232_06718	0.4877	SM72	S
G232_06718	0.7266	SM74	S
G232_06718	0.7246	SM84	S
G232_06718	0.7856	SM9	S
G232_06718	1.0469	SM91	S
G232_06719	0.8067	Rstd	R
G232_06719	0.5385	SM102	S
G232_06719	0.8185	SM104	S
G232_06719	0.7860	SM105	S
G232_06719	0.6763	SM108	S
G232_06719	0.7826	SM109	S
G232_06719	0.6928	SM11	S
G232_06719	1.0000	SM122	S
G232_06719	0.8408	SM13	S
G232_06719	0.8495	SM14	S
G232_06719	1.4653	SM18	S
G232_06719	0.7675	SM24	S
G232_06719	0.8471	SM27	S
G232_06719	0.7179	SM28	S
G232_06719	1.3509	SM29	S
G232_06719	1.0190	SM35	S
G232_06719	0.8833	SM36	S
G232_06719	0.7993	SM42	S
G232_06719	0.7515	SM48	S
G232_06719	0.4958	SM57	S
G232_06719	0.7858	SM66	S
G232_06719	0.8506	SM67	S
G232_06719	0.8128	SM72	S
G232_06719	0.4748	SM74	S
G232_06719	0.7735	SM84	S
G232_06719	0.7568	SM9	S
G232_06719	0.8955	SM91	S
G232_06720	0.8503	Rstd	R
G232_06720	1.2517	SM102	S
G232_06720	0.9530	SM104	S
G232_06720	0.8016	SM105	S
G232_06720	0.4855	SM108	S
G232_06720	0.5870	SM109	S
G232_06720	0.7349	SM11	S
G232_06720	0.3245	SM122	S
G232_06720	0.7087	SM13	S
G232_06720	1.0699	SM14	S
G232_06720	1.7527	SM18	S
G232_06720	0.8114	SM24	S
G232_06720	1.1656	SM27	S
G232_06720	1.3429	SM28	S
G232_06720	1.3363	SM29	S
G232_06720	0.4095	SM35	S
G232_06720	1.0778	SM36	S
G232_06720	0.8011	SM42	S
G232_06720	0.7394	SM48	S
G232_06720	0.9664	SM57	S
G232_06720	0.8684	SM66	S
G232_06720	0.8377	SM67	S
G232_06720	1.6059	SM72	S
G232_06720	0.2950	SM74	S
G232_06720	0.9886	SM84	S
G232_06720	0.9536	SM9	S
G232_06720	0.8485	SM91	S
G232_06721	0.8553	Rstd	R
G232_06721	0.2867	SM102	S
G232_06721	0.7366	SM104	S
G232_06721	0.8288	SM105	S
G232_06721	0.7759	SM108	S
G232_06721	0.6522	SM109	S
G232_06721	0.7349	SM11	S
G232_06721	0.6093	SM122	S
G232_06721	0.7243	SM13	S
G232_06721	0.4919	SM14	S
G232_06721	1.3191	SM18	S
G232_06721	0.9912	SM24	S
G232_06721	0.8238	SM27	S
G232_06721	1.0643	SM28	S
G232_06721	0.9181	SM29	S
G232_06721	0.7143	SM35	S
G232_06721	0.2840	SM36	S
G232_06721	0.8979	SM42	S
G232_06721	0.5879	SM48	S
G232_06721	0.6723	SM57	S
G232_06721	0.7355	SM66	S
G232_06721	0.6753	SM67	S
G232_06721	0.2217	SM72	S
G232_06721	0.4604	SM74	S
G232_06721	0.8688	SM84	S
G232_06721	0.7904	SM9	S
G232_06721	0.8539	SM91	S
