GENE	COVERAGE	STRAIN	GROUP
G232_01018	0.9613	Rstd	R
G232_01018	1.4615	SM102	S
G232_01018	0.7997	SM104	S
G232_01018	0.7160	SM105	S
G232_01018	0.8838	SM108	S
G232_01018	1.1435	SM109	S
G232_01018	0.5482	SM11	S
G232_01018	0.6755	SM122	S
G232_01018	0.7417	SM13	S
G232_01018	0.9973	SM14	S
G232_01018	1.5250	SM18	S
G232_01018	0.7105	SM24	S
G232_01018	0.4076	SM27	S
G232_01018	0.6964	SM28	S
G232_01018	1.0088	SM29	S
G232_01018	1.1810	SM35	S
G232_01018	1.4708	SM36	S
G232_01018	0.7764	SM42	S
G232_01018	0.5152	SM48	S
G232_01018	1.0252	SM57	S
G232_01018	1.0839	SM66	S
G232_01018	0.5682	SM67	S
G232_01018	1.1084	SM72	S
G232_01018	0.8705	SM74	S
G232_01018	0.6880	SM84	S
G232_01018	0.6608	SM9	S
G232_01018	0.7387	SM91	S
G232_01019	0.9623	Rstd	R
G232_01019	0.0979	SM102	S
G232_01019	0.8508	SM104	S
G232_01019	0.8521	SM105	S
G232_01019	0.8133	SM108	S
G232_01019	0.6217	SM109	S
G232_01019	0.7530	SM11	S
G232_01019	0.7682	SM122	S
G232_01019	0.9320	SM13	S
G232_01019	0.5806	SM14	S
G232_01019	1.4836	SM18	S
G232_01019	1.1404	SM24	S
G232_01019	0.8493	SM27	S
G232_01019	1.1000	SM28	S
G232_01019	1.2602	SM29	S
G232_01019	0.6476	SM35	S
G232_01019	0.2335	SM36	S
G232_01019	0.9278	SM42	S
G232_01019	0.9818	SM48	S
G232_01019	0.9412	SM57	S
G232_01019	0.6942	SM66	S
G232_01019	0.8084	SM67	S
G232_01019	0.1970	SM72	S
G232_01019	0.6043	SM74	S
G232_01019	0.9512	SM84	S
G232_01019	0.8384	SM9	S
G232_01019	1.0354	SM91	S
