GENE	COVERAGE	STRAIN	GROUP
G232_01773	0.9465	Rstd	R
G232_01773	0.0559	SM102	S
G232_01773	0.9476	SM104	S
G232_01773	0.7121	SM105	S
G232_01773	0.9730	SM108	S
G232_01773	0.4826	SM109	S
G232_01773	0.5241	SM11	S
G232_01773	0.6755	SM122	S
G232_01773	0.5456	SM13	S
G232_01773	0.2903	SM14	S
G232_01773	1.4519	SM18	S
G232_01773	0.6447	SM24	S
G232_01773	0.8280	SM27	S
G232_01773	0.5464	SM28	S
G232_01773	1.0029	SM29	S
G232_01773	0.4952	SM35	S
G232_01773	0.0778	SM36	S
G232_01773	0.8715	SM42	S
G232_01773	0.7455	SM48	S
G232_01773	0.8992	SM57	S
G232_01773	0.7652	SM66	S
G232_01773	0.6591	SM67	S
G232_01773	0.2463	SM72	S
G232_01773	0.4964	SM74	S
G232_01773	0.8268	SM84	S
G232_01773	0.7920	SM9	S
G232_01773	0.8353	SM91	S
