GENE	COVERAGE	STRAIN	GROUP
G232_01743	0.8484	Rstd	R
G232_01743	2.2727	SM102	S
G232_01743	0.7245	SM104	S
G232_01743	0.7821	SM105	S
G232_01743	0.6929	SM108	S
G232_01743	0.8913	SM109	S
G232_01743	0.8735	SM11	S
G232_01743	0.8543	SM122	S
G232_01743	0.8563	SM13	S
G232_01743	1.9113	SM14	S
G232_01743	1.2010	SM18	S
G232_01743	0.5965	SM24	S
G232_01743	0.6773	SM27	S
G232_01743	0.8679	SM28	S
G232_01743	1.2018	SM29	S
G232_01743	0.6476	SM35	S
G232_01743	2.2101	SM36	S
G232_01743	0.9173	SM42	S
G232_01743	0.7636	SM48	S
G232_01743	0.9832	SM57	S
G232_01743	0.5135	SM66	S
G232_01743	0.8117	SM67	S
G232_01743	1.8818	SM72	S
G232_01743	0.4388	SM74	S
G232_01743	1.0503	SM84	S
G232_01743	0.6912	SM9	S
G232_01743	0.9398	SM91	S
G232_01744	0.5372	Rstd	R
G232_01744	5.8881	SM102	S
G232_01744	0.7957	SM104	S
G232_01744	0.4514	SM105	S
G232_01744	0.7531	SM108	S
G232_01744	1.3043	SM109	S
G232_01744	1.1807	SM11	S
G232_01744	0.6225	SM122	S
G232_01744	0.4078	SM13	S
G232_01744	4.2661	SM14	S
G232_01744	1.0244	SM18	S
G232_01744	0.6974	SM24	S
G232_01744	0.6008	SM27	S
G232_01744	0.6571	SM28	S
G232_01744	1.0439	SM29	S
G232_01744	0.9810	SM35	S
G232_01744	6.2412	SM36	S
G232_01744	0.8380	SM42	S
G232_01744	0.8606	SM48	S
G232_01744	1.8067	SM57	S
G232_01744	0.8039	SM66	S
G232_01744	1.2955	SM67	S
G232_01744	5.6502	SM72	S
G232_01744	1.0288	SM74	S
G232_01744	0.9725	SM84	S
G232_01744	0.3200	SM9	S
G232_01744	0.6147	SM91	S
