GENE	COVERAGE	STRAIN	GROUP
G232_07101	0.6462	Rstd	R
G232_07101	1.0490	SM102	S
G232_07101	0.9892	SM104	S
G232_07101	0.7354	SM105	S
G232_07101	0.7884	SM108	S
G232_07101	0.8217	SM109	S
G232_07101	1.0422	SM11	S
G232_07101	0.9603	SM122	S
G232_07101	0.7592	SM13	S
G232_07101	0.6747	SM14	S
G232_07101	0.0024	SM18	S
G232_07101	0.8070	SM24	S
G232_07101	0.6964	SM27	S
G232_07101	0.6214	SM28	S
G232_07101	1.0292	SM29	S
G232_07101	0.7333	SM35	S
G232_07101	1.3541	SM36	S
G232_07101	0.6268	SM42	S
G232_07101	0.7030	SM48	S
G232_07101	0.4370	SM57	S
G232_07101	1.0310	SM66	S
G232_07101	0.7143	SM67	S
G232_07101	1.2463	SM72	S
G232_07101	0.7986	SM74	S
G232_07101	0.6560	SM84	S
G232_07101	0.5904	SM9	S
G232_07101	0.6563	SM91	S
G232_07102	0.7572	Rstd	R
G232_07102	0.2168	SM102	S
G232_07102	0.9839	SM104	S
G232_07102	0.8560	SM105	S
G232_07102	0.7635	SM108	S
G232_07102	0.6826	SM109	S
G232_07102	0.5422	SM11	S
G232_07102	0.7682	SM122	S
G232_07102	0.9126	SM13	S
G232_07102	0.5538	SM14	S
G232_07102	1.4336	SM18	S
G232_07102	0.6667	SM24	S
G232_07102	0.8854	SM27	S
G232_07102	0.8036	SM28	S
G232_07102	1.2456	SM29	S
G232_07102	0.6762	SM35	S
G232_07102	0.1751	SM36	S
G232_07102	0.5898	SM42	S
G232_07102	1.0485	SM48	S
G232_07102	0.7983	SM57	S
G232_07102	0.9226	SM66	S
G232_07102	0.8701	SM67	S
G232_07102	0.1379	SM72	S
G232_07102	0.7050	SM74	S
G232_07102	0.8139	SM84	S
G232_07102	0.8176	SM9	S
G232_07102	0.8547	SM91	S
G232_07103	0.7770	Rstd	R
G232_07103	0.8392	SM102	S
G232_07103	0.8145	SM104	S
G232_07103	0.7082	SM105	S
G232_07103	0.9917	SM108	S
G232_07103	0.9913	SM109	S
G232_07103	0.8675	SM11	S
G232_07103	0.8874	SM122	S
G232_07103	0.9864	SM13	S
G232_07103	0.6989	SM14	S
G232_07103	1.3922	SM18	S
G232_07103	1.0175	SM24	S
G232_07103	0.7410	SM27	S
G232_07103	0.8929	SM28	S
G232_07103	1.5146	SM29	S
G232_07103	1.3714	SM35	S
G232_07103	0.4241	SM36	S
G232_07103	0.9754	SM42	S
G232_07103	0.5515	SM48	S
G232_07103	0.6639	SM57	S
G232_07103	0.6581	SM66	S
G232_07103	0.7175	SM67	S
G232_07103	0.6404	SM72	S
G232_07103	0.4388	SM74	S
G232_07103	0.8200	SM84	S
G232_07103	0.9392	SM9	S
G232_07103	0.7458	SM91	S
G232_07104	1.0555	Rstd	R
G232_07104	0.9371	SM102	S
G232_07104	0.8065	SM104	S
G232_07104	0.8560	SM105	S
G232_07104	0.9440	SM108	S
G232_07104	1.0348	SM109	S
G232_07104	0.8735	SM11	S
G232_07104	0.8742	SM122	S
G232_07104	0.6718	SM13	S
G232_07104	0.9462	SM14	S
G232_07104	1.2960	SM18	S
G232_07104	0.9211	SM24	S
G232_07104	0.8301	SM27	S
G232_07104	0.8607	SM28	S
G232_07104	1.1988	SM29	S
G232_07104	0.8952	SM35	S
G232_07104	1.1907	SM36	S
G232_07104	0.8081	SM42	S
G232_07104	0.8606	SM48	S
G232_07104	0.6891	SM57	S
G232_07104	0.8142	SM66	S
G232_07104	0.7468	SM67	S
G232_07104	0.8276	SM72	S
G232_07104	0.7050	SM74	S
G232_07104	0.8909	SM84	S
G232_07104	0.6336	SM9	S
G232_07104	0.7458	SM91	S
G232_07105	0.7334	Rstd	R
G232_07105	0.0000	SM102	S
G232_07105	0.9462	SM104	S
G232_07105	0.8872	SM105	S
G232_07105	0.9917	SM108	S
G232_07105	0.4826	SM109	S
G232_07105	0.2410	SM11	S
G232_07105	1.2450	SM122	S
G232_07105	0.9340	SM13	S
G232_07105	0.8038	SM14	S
G232_07105	1.5128	SM18	S
G232_07105	0.7851	SM24	S
G232_07105	0.5393	SM27	S
G232_07105	0.8893	SM28	S
G232_07105	1.1228	SM29	S
G232_07105	0.8667	SM35	S
G232_07105	0.0233	SM36	S
G232_07105	0.6285	SM42	S
G232_07105	0.4788	SM48	S
