GENE	COVERAGE	STRAIN	GROUP
G232_08756	0.3826	Rstd	R
G232_08756	1.0559	SM102	S
G232_08756	0.0981	SM104	S
G232_08756	0.5331	SM105	S
G232_08756	0.2344	SM108	S
G232_08756	0.3304	SM109	S
G232_08756	0.1506	SM11	S
G232_08756	0.3377	SM122	S
G232_08756	0.1029	SM13	S
G232_08756	0.1371	SM14	S
G232_08756	0.3910	SM18	S
G232_08756	0.0000	SM24	S
G232_08756	0.1571	SM27	S
G232_08756	0.1393	SM28	S
G232_08756	0.7456	SM29	S
G232_08756	0.6571	SM35	S
G232_08756	0.1673	SM36	S
G232_08756	0.2447	SM42	S
G232_08756	0.2788	SM48	S
G232_08756	0.4286	SM57	S
G232_08756	0.4465	SM66	S
G232_08756	0.3279	SM67	S
G232_08756	0.2315	SM72	S
G232_08756	0.0000	SM74	S
G232_08756	0.3166	SM84	S
G232_08756	0.2288	SM9	S
G232_08756	0.3897	SM91	S
