GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00648	0.7096	2.4476	0.8737	0.7198	0.9502	0.9130	1.0361	0.6954	0.6680	1.8629	1.3459	0.8289	0.7601	0.8679	1.0117	0.9143	2.6770	0.8715	0.5697	1.1261	0.7135	0.7143	2.5862	0.7842	0.8345	0.7792	0.7511
G232_00649	0.7810	1.6503	0.7997	0.8054	0.8755	0.8913	0.9217	1.1258	0.8641	1.8387	1.3301	0.6974	0.7091	0.8393	1.2310	0.6667	2.0623	0.8609	0.9091	0.8487	0.7819	0.7630	1.7586	0.6619	0.9298	0.7536	0.8344
G232_00650	0.6947	0.3147	0.7500	0.8872	0.7967	0.4913	0.9277	1.1589	0.7573	0.4516	1.2923	0.5351	0.5456	0.9607	0.9035	0.9333	0.1907	0.5088	0.6788	1.0672	0.9123	0.9838	2.4828	0.6835	0.6720	0.7776	0.6306
G232_00651	1.1943	0.2098	0.9019	1.0078	0.5539	0.4522	0.6386	1.5497	0.5806	0.4543	1.1340	0.8640	1.0658	0.4464	1.5000	0.5810	0.0739	0.7394	0.5333	0.6471	0.8710	0.7597	0.0099	0.6331	0.6316	0.9776	0.7936
G232_00652	0.7820	0.7692	0.8347	1.4591	0.6349	0.6870	0.5783	0.4768	0.9631	0.7097	1.4056	0.7939	0.7473	0.9786	1.4386	0.6190	0.7510	0.8944	0.7939	0.6555	0.6090	1.1591	0.9015	0.5036	0.9062	0.8080	0.7795
G232_00653	0.9564	0.5524	0.8871	0.6537	0.8091	0.7435	0.7410	0.8940	0.7922	0.7339	1.2814	0.8465	0.6900	0.7036	1.0526	0.8476	0.4981	0.7113	0.6364	0.6303	0.7781	0.7370	0.5123	0.5971	0.9191	0.7584	0.7998
G232_00654	0.8236	0.5455	0.7930	0.5914	0.9544	0.5739	0.7771	0.8013	0.8680	0.5430	1.1328	0.6096	0.9299	0.7107	1.1988	0.6000	0.2840	0.8732	0.8182	1.0672	0.8658	0.7175	0.3645	0.8921	0.8467	0.8144	0.7050
G232_00655	0.6660	0.0559	0.6613	0.8988	0.7386	0.4783	0.6265	0.6490	0.5670	0.3414	0.5396	0.5570	0.6879	0.3679	0.6111	0.7048	0.0311	0.5352	0.6606	0.7815	0.7445	0.7045	0.0443	0.6906	0.6499	0.6176	0.5802
G232_00656	0.7879	0.7832	0.8427	0.7315	1.1515	1.0391	0.8434	1.2384	0.7612	0.4866	1.3240	0.4561	1.1062	0.5679	0.8655	0.9524	0.7432	0.6919	0.8727	0.9916	0.8181	1.2305	0.5271	1.0216	0.8482	0.6944	0.9601
G232_00657	0.8157	0.1958	0.6976	0.6926	0.8029	0.5826	0.6627	0.9338	0.6233	0.4032	1.3264	0.7544	0.8429	0.7179	1.0702	1.0857	0.0778	0.6743	0.6182	0.6050	0.8116	0.7175	0.0591	0.5827	0.8635	0.7888	0.7768
