GENE	COVERAGE	STRAIN	GROUP
G232_00361	1.8603	Rstd	R
G232_00361	0.7832	SM102	S
G232_00361	2.7608	SM104	S
G232_00361	2.1051	SM105	S
G232_00361	17.2344	SM108	S
G232_00361	2.2304	SM109	S
G232_00361	11.8193	SM11	S
G232_00361	3.1656	SM122	S
G232_00361	4.5398	SM13	S
G232_00361	1.9597	SM14	S
G232_00361	0.7503	SM18	S
G232_00361	1.8114	SM24	S
G232_00361	3.1762	SM27	S
G232_00361	5.2679	SM28	S
G232_00361	1.2865	SM29	S
G232_00361	3.3810	SM35	S
G232_00361	0.3346	SM36	S
G232_00361	5.3380	SM42	S
G232_00361	1.0182	SM48	S
G232_00361	3.2605	SM57	S
G232_00361	4.0826	SM66	S
G232_00361	1.4935	SM67	S
G232_00361	0.1429	SM72	S
G232_00361	1.9640	SM74	S
G232_00361	1.1861	SM84	S
G232_00361	3.3312	SM9	S
G232_00361	5.4934	SM91	S
G232_00362	0.9881	Rstd	R
G232_00362	2.1189	SM102	S
G232_00362	0.7151	SM104	S
G232_00362	0.9066	SM105	S
G232_00362	0.8091	SM108	S
G232_00362	1.1217	SM109	S
G232_00362	1.0663	SM11	S
G232_00362	1.0596	SM122	S
G232_00362	0.6757	SM13	S
G232_00362	2.2097	SM14	S
G232_00362	1.2692	SM18	S
G232_00362	0.9211	SM24	S
G232_00362	0.7240	SM27	S
G232_00362	0.6036	SM28	S
G232_00362	1.2105	SM29	S
G232_00362	1.2762	SM35	S
G232_00362	2.9416	SM36	S
G232_00362	0.7394	SM42	S
G232_00362	0.9455	SM48	S
G232_00362	0.4118	SM57	S
G232_00362	0.8929	SM66	S
G232_00362	1.1429	SM67	S
G232_00362	2.4532	SM72	S
G232_00362	0.7626	SM74	S
G232_00362	0.9817	SM84	S
G232_00362	0.9920	SM9	S
G232_00362	0.7697	SM91	S
G232_00363	0.8573	Rstd	R
G232_00363	0.0420	SM102	S
G232_00363	0.8763	SM104	S
G232_00363	0.8833	SM105	S
G232_00363	0.8527	SM108	S
G232_00363	0.5957	SM109	S
G232_00363	0.5542	SM11	S
G232_00363	0.8013	SM122	S
G232_00363	0.8874	SM13	S
G232_00363	0.6586	SM14	S
G232_00363	1.3228	SM18	S
G232_00363	0.7544	SM24	S
G232_00363	0.9639	SM27	S
G232_00363	0.9464	SM28	S
G232_00363	1.2515	SM29	S
G232_00363	0.7714	SM35	S
G232_00363	0.1946	SM36	S
G232_00363	0.8768	SM42	S
G232_00363	1.0424	SM48	S
G232_00363	0.7143	SM57	S
G232_00363	0.8219	SM66	S
G232_00363	0.9156	SM67	S
G232_00363	0.0985	SM72	S
G232_00363	0.7194	SM74	S
G232_00363	0.8749	SM84	S
G232_00363	0.8080	SM9	S
G232_00363	0.8264	SM91	S
G232_00364	0.0000	Rstd	R
G232_00364	0.0000	SM102	S
G232_00364	0.7379	SM104	S
G232_00364	0.8949	SM105	S
G232_00364	0.0166	SM108	S
G232_00364	0.6174	SM109	S
G232_00364	0.0964	SM11	S
G232_00364	0.4702	SM122	S
G232_00364	0.8272	SM13	S
G232_00364	0.2366	SM14	S
G232_00364	1.3873	SM18	S
G232_00364	0.0000	SM24	S
G232_00364	0.0000	SM27	S
G232_00364	0.5464	SM28	S
G232_00364	1.3333	SM29	S
G232_00364	0.6762	SM35	S
G232_00364	0.0000	SM36	S
G232_00364	0.5968	SM42	S
G232_00364	0.7636	SM48	S
G232_00364	0.5378	SM57	S
G232_00364	0.8245	SM66	S
G232_00364	0.8214	SM67	S
G232_00364	0.1330	SM72	S
G232_00364	0.5755	SM74	S
G232_00364	0.9047	SM84	S
G232_00364	0.0000	SM9	S
G232_00364	0.8291	SM91	S
G232_00365	0.8801	Rstd	R
G232_00365	0.1259	SM102	S
G232_00365	0.8548	SM104	S
G232_00365	0.7237	SM105	S
G232_00365	0.8361	SM108	S
G232_00365	0.5261	SM109	S
G232_00365	0.7289	SM11	S
G232_00365	0.6093	SM122	S
G232_00365	0.8816	SM13	S
G232_00365	0.4892	SM14	S
G232_00365	1.3484	SM18	S
G232_00365	0.6974	SM24	S
G232_00365	0.7941	SM27	S
G232_00365	0.9607	SM28	S
G232_00365	1.0643	SM29	S
G232_00365	0.5905	SM35	S
G232_00365	0.0934	SM36	S
G232_00365	0.8908	SM42	S
G232_00365	0.8545	SM48	S
G232_00365	0.8824	SM57	S
G232_00365	0.7535	SM66	S
G232_00365	0.8247	SM67	S
G232_00365	0.0739	SM72	S
G232_00365	0.7842	SM74	S
G232_00365	0.8024	SM84	S
G232_00365	0.7664	SM9	S
G232_00365	0.7307	SM91	S
G232_00366	1.1110	Rstd	R
G232_00366	1.4196	SM102	S
G232_00366	0.6667	SM104	S
G232_00366	0.6459	SM105	S
G232_00366	0.8693	SM108	S
G232_00366	1.2826	SM109	S
G232_00366	1.0060	SM11	S
G232_00366	0.9934	SM122	S
G232_00366	0.8854	SM13	S
G232_00366	1.8844	SM14	S
G232_00366	1.5518	SM18	S
G232_00366	0.7939	SM24	S
G232_00366	1.1699	SM27	S
G232_00366	1.2714	SM28	S
G232_00366	1.3304	SM29	S
G232_00366	0.8667	SM35	S
G232_00366	1.5681	SM36	S
G232_00366	1.2940	SM42	S
G232_00366	0.4303	SM48	S
G232_00366	0.5378	SM57	S
G232_00366	0.9471	SM66	S
G232_00366	0.7597	SM67	S
G232_00366	1.6601	SM72	S
G232_00366	0.5108	SM74	S
G232_00366	0.7498	SM84	S
G232_00366	1.2000	SM9	S
G232_00366	0.8308	SM91	S
