GENE	COVERAGE	STRAIN	GROUP
G232_09697	0.9029	Rstd	R
G232_09697	0.6154	SM102	S
G232_09697	0.7863	SM104	S
G232_09697	0.4397	SM105	S
G232_09697	0.8631	SM108	S
G232_09697	0.7826	SM109	S
G232_09697	0.9759	SM11	S
G232_09697	1.0530	SM122	S
G232_09697	0.5942	SM13	S
G232_09697	0.6613	SM14	S
G232_09697	1.4470	SM18	S
G232_09697	0.7500	SM24	S
G232_09697	0.7983	SM27	S
G232_09697	1.0929	SM28	S
G232_09697	1.0936	SM29	S
G232_09697	0.5143	SM35	S
G232_09697	0.7588	SM36	S
G232_09697	0.6673	SM42	S
G232_09697	0.7576	SM48	S
G232_09697	0.8992	SM57	S
G232_09697	0.8697	SM66	S
G232_09697	0.6136	SM67	S
G232_09697	0.6207	SM72	S
G232_09697	1.1151	SM74	S
G232_09697	0.8413	SM84	S
G232_09697	0.7664	SM9	S
G232_09697	1.1116	SM91	S
G232_09698	0.7988	Rstd	R
G232_09698	0.2727	SM102	S
G232_09698	0.4597	SM104	S
G232_09698	0.7471	SM105	S
G232_09698	0.7884	SM108	S
G232_09698	0.6783	SM109	S
G232_09698	0.6084	SM11	S
G232_09698	1.0000	SM122	S
G232_09698	1.0330	SM13	S
G232_09698	0.8468	SM14	S
G232_09698	1.7406	SM18	S
G232_09698	1.1842	SM24	S
G232_09698	0.9639	SM27	S
G232_09698	0.4857	SM28	S
G232_09698	1.0380	SM29	S
G232_09698	0.8476	SM35	S
G232_09698	0.3385	SM36	S
G232_09698	0.8486	SM42	S
G232_09698	0.8848	SM48	S
G232_09698	0.4286	SM57	S
G232_09698	0.6697	SM66	S
G232_09698	0.8994	SM67	S
G232_09698	0.3793	SM72	S
G232_09698	0.7770	SM74	S
G232_09698	0.9710	SM84	S
G232_09698	0.8144	SM9	S
G232_09698	0.9761	SM91	S
G232_09699	0.8969	Rstd	R
G232_09699	0.0000	SM102	S
G232_09699	0.6989	SM104	S
G232_09699	0.2879	SM105	S
G232_09699	0.7137	SM108	S
G232_09699	0.8348	SM109	S
G232_09699	0.9157	SM11	S
G232_09699	1.6424	SM122	S
G232_09699	0.5379	SM13	S
G232_09699	0.3817	SM14	S
G232_09699	1.2984	SM18	S
G232_09699	0.9737	SM24	S
G232_09699	0.5541	SM27	S
G232_09699	0.8143	SM28	S
G232_09699	1.6550	SM29	S
G232_09699	0.6476	SM35	S
G232_09699	0.1012	SM36	S
G232_09699	0.8275	SM42	S
G232_09699	1.0485	SM48	S
G232_09699	1.1261	SM57	S
G232_09699	0.8865	SM66	S
G232_09699	0.8896	SM67	S
G232_09699	0.0690	SM72	S
G232_09699	0.4029	SM74	S
G232_09699	0.9382	SM84	S
G232_09699	0.5056	SM9	S
G232_09699	0.8149	SM91	S
G232_09700	0.7483	Rstd	R
G232_09700	0.1399	SM102	S
G232_09700	0.9301	SM104	S
G232_09700	0.9027	SM105	S
G232_09700	0.8071	SM108	S
G232_09700	0.5522	SM109	S
G232_09700	0.9699	SM11	S
G232_09700	0.9007	SM122	S
G232_09700	0.8039	SM13	S
G232_09700	0.7930	SM14	S
G232_09700	1.2850	SM18	S
G232_09700	0.9079	SM24	S
G232_09700	0.9002	SM27	S
G232_09700	1.0536	SM28	S
G232_09700	1.1140	SM29	S
G232_09700	0.4571	SM35	S
G232_09700	0.0584	SM36	S
G232_09700	0.7218	SM42	S
G232_09700	0.6970	SM48	S
G232_09700	0.4622	SM57	S
G232_09700	0.8619	SM66	S
G232_09700	0.8539	SM67	S
G232_09700	0.0591	SM72	S
G232_09700	0.6115	SM74	S
G232_09700	0.9428	SM84	S
G232_09700	0.9920	SM9	S
G232_09700	0.9601	SM91	S
G232_09701	0.9693	Rstd	R
G232_09701	0.0000	SM102	S
G232_09701	1.0390	SM104	S
G232_09701	0.7354	SM105	S
G232_09701	1.0809	SM108	S
G232_09701	0.8783	SM109	S
G232_09701	1.0301	SM11	S
G232_09701	1.1987	SM122	S
G232_09701	0.9398	SM13	S
G232_09701	0.4194	SM14	S
G232_09701	1.5408	SM18	S
G232_09701	1.2149	SM24	S
G232_09701	1.0701	SM27	S
G232_09701	1.2536	SM28	S
G232_09701	1.8041	SM29	S
G232_09701	1.8476	SM35	S
G232_09701	0.0000	SM36	S
G232_09701	0.7465	SM42	S
G232_09701	0.6970	SM48	S
G232_09701	0.9076	SM57	S
G232_09701	1.0155	SM66	S
G232_09701	1.0519	SM67	S
G232_09701	0.1281	SM72	S
G232_09701	0.6691	SM74	S
G232_09701	0.8154	SM84	S
G232_09701	0.6880	SM9	S
G232_09701	0.7006	SM91	S
G232_09702	0.9376	Rstd	R
G232_09702	5.7832	SM102	S
G232_09702	0.6344	SM104	S
G232_09702	0.8016	SM105	S
G232_09702	0.7822	SM108	S
G232_09702	1.2435	SM109	S
G232_09702	0.9337	SM11	S
G232_09702	1.1060	SM122	S
G232_09702	0.8000	SM13	S
G232_09702	4.0134	SM14	S
G232_09702	1.0487	SM18	S
G232_09702	0.7719	SM24	S
G232_09702	0.7431	SM27	S
G232_09702	1.0536	SM28	S
G232_09702	0.9912	SM29	S
G232_09702	1.1143	SM35	S
G232_09702	6.8132	SM36	S
G232_09702	0.9965	SM42	S
G232_09702	0.9697	SM48	S
G232_09702	0.9496	SM57	S
G232_09702	0.6529	SM66	S
G232_09702	0.9968	SM67	S
G232_09702	5.3054	SM72	S
G232_09702	0.8633	SM74	S
G232_09702	1.0084	SM84	S
G232_09702	0.8272	SM9	S
G232_09702	0.7715	SM91	S
G232_09703	1.0000	Rstd	R
G232_09703	0.3986	SM102	S
G232_09703	0.7540	SM104	S
G232_09703	0.9377	SM105	S
G232_09703	0.7635	SM108	S
G232_09703	0.4696	SM109	S
G232_09703	0.6265	SM11	S
G232_09703	0.7748	SM122	S
G232_09703	0.5689	SM13	S
G232_09703	1.3602	SM14	S
G232_09703	1.3861	SM18	S
G232_09703	0.5877	SM24	S
G232_09703	0.8429	SM27	S
G232_09703	0.9393	SM28	S
G232_09703	1.1901	SM29	S
G232_09703	0.8190	SM35	S
G232_09703	0.6809	SM36	S
G232_09703	0.8556	SM42	S
G232_09703	0.7333	SM48	S
G232_09703	0.7395	SM57	S
G232_09703	0.6077	SM66	S
G232_09703	0.8571	SM67	S
G232_09703	0.6158	SM72	S
G232_09703	0.3165	SM74	S
G232_09703	0.8749	SM84	S
G232_09703	0.8576	SM9	S
G232_09703	0.8246	SM91	S
G232_09704	1.2032	Rstd	R
G232_09704	1.3217	SM102	S
G232_09704	0.8871	SM104	S
G232_09704	1.1089	SM105	S
G232_09704	1.0747	SM108	S
G232_09704	1.2435	SM109	S
G232_09704	0.5000	SM11	S
G232_09704	1.2649	SM122	S
G232_09704	0.7767	SM13	S
G232_09704	1.2742	SM14	S
G232_09704	1.0633	SM18	S
G232_09704	0.7237	SM24	S
G232_09704	0.9384	SM27	S
G232_09704	1.2000	SM28	S
G232_09704	0.6053	SM29	S
G232_09704	1.2381	SM35	S
G232_09704	1.4358	SM36	S
G232_09704	0.7271	SM42	S
G232_09704	0.4848	SM48	S
G232_09704	0.8571	SM57	S
G232_09704	0.9419	SM66	S
G232_09704	0.9610	SM67	S
G232_09704	1.5271	SM72	S
G232_09704	0.8201	SM74	S
G232_09704	0.7918	SM84	S
G232_09704	0.7376	SM9	S
G232_09704	0.9123	SM91	S
