GENE	COVERAGE	STRAIN	GROUP
G232_09766	0.4599	Rstd	R
G232_09766	0.4336	SM102	S
G232_09766	1.2070	SM104	S
G232_09766	1.6498	SM105	S
G232_09766	0.7863	SM108	S
G232_09766	1.1957	SM109	S
G232_09766	1.2530	SM11	S
G232_09766	2.1987	SM122	S
G232_09766	1.0796	SM13	S
G232_09766	0.1102	SM14	S
G232_09766	0.7613	SM18	S
G232_09766	1.4342	SM24	S
G232_09766	1.7197	SM27	S
G232_09766	0.5214	SM28	S
G232_09766	0.6784	SM29	S
G232_09766	1.2000	SM35	S
G232_09766	0.0000	SM36	S
G232_09766	0.6673	SM42	S
G232_09766	0.9152	SM48	S
G232_09766	1.0084	SM57	S
G232_09766	1.1213	SM66	S
G232_09766	1.4675	SM67	S
G232_09766	0.1034	SM72	S
G232_09766	1.2518	SM74	S
G232_09766	1.0381	SM84	S
G232_09766	2.3152	SM9	S
G232_09766	0.6236	SM91	S
