GENE	COVERAGE	STRAIN	GROUP
G232_01410	0.8127	Rstd	R
G232_01410	5.7832	SM102	S
G232_01410	0.7043	SM104	S
G232_01410	0.5486	SM105	S
G232_01410	0.9938	SM108	S
G232_01410	1.0565	SM109	S
G232_01410	0.6867	SM11	S
G232_01410	0.9205	SM122	S
G232_01410	1.0194	SM13	S
G232_01410	4.2527	SM14	S
G232_01410	0.0110	SM18	S
G232_01410	0.8289	SM24	S
G232_01410	0.8132	SM27	S
G232_01410	1.0429	SM28	S
G232_01410	1.1696	SM29	S
G232_01410	0.5905	SM35	S
G232_01410	8.2140	SM36	S
G232_01410	0.8803	SM42	S
G232_01410	1.2606	SM48	S
G232_01410	1.1933	SM57	S
G232_01410	0.8065	SM66	S
G232_01410	0.8636	SM67	S
G232_01410	6.6158	SM72	S
G232_01410	0.9424	SM74	S
G232_01410	0.9314	SM84	S
G232_01410	0.9552	SM9	S
G232_01410	0.7068	SM91	S
