GENE	COVERAGE	STRAIN	GROUP
G232_05112	0.2725	Rstd	R
G232_05112	0.0000	SM102	S
G232_05112	0.1935	SM104	S
G232_05112	0.6459	SM105	S
G232_05112	0.4170	SM108	S
G232_05112	0.1739	SM109	S
G232_05112	0.1807	SM11	S
G232_05112	0.2914	SM122	S
G232_05112	0.5010	SM13	S
G232_05112	0.0000	SM14	S
G232_05112	0.7004	SM18	S
G232_05112	0.2193	SM24	S
G232_05112	0.1720	SM27	S
G232_05112	0.3571	SM28	S
G232_05112	0.8392	SM29	S
G232_05112	0.2190	SM35	S
G232_05112	0.0389	SM36	S
G232_05112	0.5528	SM42	S
G232_05112	0.2606	SM48	S
G232_05112	0.6218	SM57	S
G232_05112	0.2129	SM66	S
G232_05112	0.2403	SM67	S
G232_05112	0.2512	SM72	S
G232_05112	1.3309	SM74	S
G232_05112	0.2410	SM84	S
G232_05112	0.2528	SM9	S
G232_05112	0.3162	SM91	S
