GENE	COVERAGE	STRAIN	GROUP
G232_08880	0.8315	Rstd	R
G232_08880	0.3636	SM102	S
G232_08880	0.7056	SM104	S
G232_08880	0.8093	SM105	S
G232_08880	0.9440	SM108	S
G232_08880	0.9000	SM109	S
G232_08880	0.5361	SM11	S
G232_08880	0.5762	SM122	S
G232_08880	1.0000	SM13	S
G232_08880	0.8629	SM14	S
G232_08880	1.2351	SM18	S
G232_08880	0.8289	SM24	S
G232_08880	0.4777	SM27	S
G232_08880	0.8321	SM28	S
G232_08880	1.3772	SM29	S
G232_08880	0.7238	SM35	S
G232_08880	0.4397	SM36	S
G232_08880	0.7870	SM42	S
G232_08880	1.0000	SM48	S
G232_08880	0.6050	SM57	S
G232_08880	0.7458	SM66	S
G232_08880	0.7435	SM67	S
G232_08880	0.2956	SM72	S
G232_08880	0.6403	SM74	S
G232_08880	0.8276	SM84	S
G232_08880	1.1328	SM9	S
G232_08880	0.9097	SM91	S
G232_08881	0.7364	Rstd	R
G232_08881	1.4336	SM102	S
G232_08881	0.5914	SM104	S
G232_08881	0.6848	SM105	S
G232_08881	0.6452	SM108	S
G232_08881	0.6522	SM109	S
G232_08881	0.6024	SM11	S
G232_08881	0.5828	SM122	S
G232_08881	0.9320	SM13	S
G232_08881	1.3683	SM14	S
G232_08881	0.9866	SM18	S
G232_08881	0.7325	SM24	S
G232_08881	0.8386	SM27	S
G232_08881	0.7821	SM28	S
G232_08881	1.1404	SM29	S
G232_08881	0.8190	SM35	S
G232_08881	1.2607	SM36	S
G232_08881	1.1408	SM42	S
G232_08881	1.0182	SM48	S
G232_08881	0.8908	SM57	S
G232_08881	0.5032	SM66	S
G232_08881	0.6201	SM67	S
G232_08881	1.5271	SM72	S
G232_08881	0.8777	SM74	S
G232_08881	0.6911	SM84	S
G232_08881	0.8208	SM9	S
G232_08881	0.8981	SM91	S
G232_08882	0.9822	Rstd	R
G232_08882	0.5664	SM102	S
G232_08882	0.9973	SM104	S
G232_08882	0.7198	SM105	S
G232_08882	0.6846	SM108	S
G232_08882	0.8652	SM109	S
G232_08882	0.9578	SM11	S
G232_08882	0.9669	SM122	S
G232_08882	0.9825	SM13	S
G232_08882	0.9409	SM14	S
G232_08882	0.9245	SM18	S
G232_08882	1.1140	SM24	S
G232_08882	0.9087	SM27	S
G232_08882	0.9750	SM28	S
G232_08882	2.0614	SM29	S
G232_08882	0.8190	SM35	S
G232_08882	0.3307	SM36	S
G232_08882	0.9137	SM42	S
G232_08882	0.6364	SM48	S
G232_08882	0.9916	SM57	S
G232_08882	0.8684	SM66	S
G232_08882	0.8571	SM67	S
G232_08882	0.4729	SM72	S
G232_08882	0.7122	SM74	S
G232_08882	0.9336	SM84	S
G232_08882	0.6336	SM9	S
G232_08882	0.8831	SM91	S
G232_08883	0.6303	Rstd	R
G232_08883	0.0420	SM102	S
G232_08883	0.9113	SM104	S
G232_08883	0.7082	SM105	S
G232_08883	0.7324	SM108	S
G232_08883	0.8087	SM109	S
G232_08883	1.2771	SM11	S
G232_08883	1.4570	SM122	S
G232_08883	0.9282	SM13	S
G232_08883	0.5941	SM14	S
G232_08883	1.2911	SM18	S
G232_08883	1.3728	SM24	S
G232_08883	1.0934	SM27	S
G232_08883	1.1214	SM28	S
G232_08883	2.4444	SM29	S
G232_08883	1.0571	SM35	S
G232_08883	0.0000	SM36	S
G232_08883	1.3310	SM42	S
G232_08883	0.6909	SM48	S
G232_08883	0.3361	SM57	S
G232_08883	0.7987	SM66	S
G232_08883	0.5714	SM67	S
G232_08883	0.1478	SM72	S
G232_08883	0.4964	SM74	S
G232_08883	0.9069	SM84	S
G232_08883	1.1408	SM9	S
G232_08883	0.8105	SM91	S
