GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00696	0.3816	1.3706	0.5081	0.8054	0.6141	0.7522	0.3976	0.5099	0.5981	0.8387	0.9160	1.1754	0.5605	0.5571	0.5029	0.0000	1.5642	0.6338	0.8424	0.3361	0.3045	0.2143	1.9360	0.8417	0.5248	0.6416	0.6794
G232_00697	0.4678	3.6993	0.8938	0.7821	0.8631	0.7913	0.9036	0.3179	1.1301	2.8763	1.7540	0.8246	0.6773	0.7357	1.9006	0.6952	3.1440	0.6268	1.1273	0.8067	0.7226	0.3799	2.9704	1.2158	0.9001	1.1376	0.8167
G232_00698	0.7988	0.3007	1.1237	0.5720	1.1411	0.5652	0.4699	0.9735	0.7087	0.4301	1.2460	0.5921	0.5775	0.9071	0.8099	1.1714	0.3502	0.7940	0.4485	0.7731	0.6374	0.7468	0.4483	0.6259	0.7521	0.6896	0.9752
G232_00699	1.0743	1.5455	0.9355	0.7743	0.8320	1.1304	1.0361	0.9669	0.6777	1.4489	1.4775	0.3202	0.5499	0.9893	1.1871	0.8381	1.8911	0.9489	0.7697	1.2521	0.6619	0.9903	1.1675	0.2446	0.7986	0.8384	0.9725
G232_00700	0.7354	0.0000	0.9382	0.5564	0.6515	0.8043	0.7771	0.6490	0.5883	0.1909	1.3082	1.0439	0.1656	0.8357	1.2281	2.8286	0.0817	0.7729	0.6242	0.4034	0.5445	0.8961	0.4039	0.6259	0.7368	0.6048	1.0133
G232_00701	1.0040	0.1608	1.1035	0.9728	0.8880	1.0435	0.4398	1.0265	0.7282	0.5484	1.3959	0.8684	0.7495	0.7429	1.0526	0.8000	0.0311	0.9120	0.6667	0.6303	0.7097	0.9221	0.0640	0.5827	0.8093	0.6992	0.7493
G232_00702	1.4063	0.1189	1.1317	0.4553	1.1162	0.6565	0.6627	0.8609	0.8699	0.2876	1.3435	0.8289	0.7643	0.6214	0.9971	0.5905	0.0661	0.7993	0.8121	0.4202	0.6219	1.3442	0.0148	0.8058	0.8635	0.5968	0.5819
G232_00703	1.0783	0.2168	0.8884	0.7354	0.7884	0.6304	0.5904	0.8940	0.7495	0.5242	1.1157	0.7105	0.8408	0.7321	1.0146	0.7048	0.1751	0.9067	0.9455	0.7731	0.6865	0.7695	0.1429	0.5971	0.8635	0.8048	0.8450
G232_00704	0.7869	0.3636	0.6573	0.5525	0.7863	0.9696	0.6446	0.8808	0.7107	0.7070	1.3386	0.5570	0.6709	1.1393	0.9883	0.4190	0.2490	0.9278	0.3939	0.5378	0.7058	0.9545	0.4631	1.2590	0.6850	0.7568	0.9194
G232_00705	0.6690	1.4965	0.7339	0.6615	0.7033	0.9565	0.6687	0.7219	0.4485	1.1828	1.1535	1.1930	0.7792	0.9286	1.1930	1.1619	2.3502	0.5528	0.7515	0.6891	0.7097	0.5422	2.2217	1.2302	0.7750	0.7456	0.6324
