GENE	COVERAGE	STRAIN	GROUP
G232_00117	1.5590	Rstd	R
G232_00117	0.1119	SM102	S
G232_00117	1.7742	SM104	S
G232_00117	1.7043	SM105	S
G232_00117	1.1266	SM108	S
G232_00117	1.1609	SM109	S
G232_00117	1.5181	SM11	S
G232_00117	1.2252	SM122	S
G232_00117	1.6893	SM13	S
G232_00117	1.3978	SM14	S
G232_00117	4.2168	SM18	S
G232_00117	1.0746	SM24	S
G232_00117	4.1062	SM27	S
G232_00117	1.3143	SM28	S
G232_00117	0.2544	SM29	S
G232_00117	1.3810	SM35	S
G232_00117	0.0000	SM36	S
G232_00117	0.9472	SM42	S
G232_00117	1.7152	SM48	S
G232_00117	1.0420	SM57	S
G232_00117	1.4155	SM66	S
G232_00117	1.6623	SM67	S
G232_00117	0.0000	SM72	S
G232_00117	1.3741	SM74	S
G232_00117	1.6201	SM84	S
G232_00117	3.4512	SM9	S
G232_00117	1.3153	SM91	S
G232_00118	0.9376	Rstd	R
G232_00118	0.1189	SM102	S
G232_00118	0.8024	SM104	S
G232_00118	0.7276	SM105	S
G232_00118	0.7324	SM108	S
G232_00118	0.7696	SM109	S
G232_00118	0.8072	SM11	S
G232_00118	0.6490	SM122	S
G232_00118	0.7476	SM13	S
G232_00118	0.2500	SM14	S
G232_00118	0.6066	SM18	S
G232_00118	0.9868	SM24	S
G232_00118	0.7792	SM27	S
G232_00118	0.8500	SM28	S
G232_00118	0.4035	SM29	S
G232_00118	0.8190	SM35	S
G232_00118	0.0428	SM36	S
G232_00118	0.8662	SM42	S
G232_00118	0.3636	SM48	S
G232_00118	0.7311	SM57	S
G232_00118	0.8323	SM66	S
G232_00118	0.9545	SM67	S
G232_00118	0.0640	SM72	S
G232_00118	0.7626	SM74	S
G232_00118	0.8909	SM84	S
G232_00118	0.8608	SM9	S
G232_00118	0.8051	SM91	S
G232_00119	0.5481	Rstd	R
G232_00119	3.4406	SM102	S
G232_00119	0.6169	SM104	S
G232_00119	0.6070	SM105	S
G232_00119	0.7427	SM108	S
G232_00119	1.2783	SM109	S
G232_00119	1.4759	SM11	S
G232_00119	0.4967	SM122	S
G232_00119	1.3087	SM13	S
G232_00119	2.8253	SM14	S
G232_00119	2.1644	SM18	S
G232_00119	1.3640	SM24	S
G232_00119	0.8747	SM27	S
G232_00119	0.9036	SM28	S
G232_00119	1.8655	SM29	S
G232_00119	1.1714	SM35	S
G232_00119	4.4514	SM36	S
G232_00119	1.1391	SM42	S
G232_00119	0.9515	SM48	S
G232_00119	0.5882	SM57	S
G232_00119	0.7806	SM66	S
G232_00119	0.6688	SM67	S
G232_00119	4.2759	SM72	S
G232_00119	1.5324	SM74	S
G232_00119	0.8406	SM84	S
G232_00119	1.0528	SM9	S
G232_00119	1.1258	SM91	S
G232_00120	0.9197	Rstd	R
G232_00120	0.0629	SM102	S
G232_00120	0.7675	SM104	S
G232_00120	0.6693	SM105	S
G232_00120	0.8237	SM108	S
G232_00120	0.4304	SM109	S
G232_00120	0.5783	SM11	S
G232_00120	0.7483	SM122	S
G232_00120	0.6058	SM13	S
G232_00120	0.5188	SM14	S
G232_00120	1.1839	SM18	S
G232_00120	0.7325	SM24	S
G232_00120	0.6539	SM27	S
G232_00120	0.8321	SM28	S
G232_00120	0.9357	SM29	S
G232_00120	1.0000	SM35	S
G232_00120	0.0233	SM36	S
G232_00120	1.0669	SM42	S
G232_00120	0.5455	SM48	S
G232_00120	0.3445	SM57	S
G232_00120	0.4658	SM66	S
G232_00120	0.8052	SM67	S
G232_00120	0.0148	SM72	S
G232_00120	0.8849	SM74	S
G232_00120	0.8185	SM84	S
G232_00120	0.6992	SM9	S
G232_00120	0.8468	SM91	S
G232_00121	0.8097	Rstd	R
G232_00121	0.3776	SM102	S
G232_00121	0.8616	SM104	S
G232_00121	0.7782	SM105	S
G232_00121	0.7116	SM108	S
G232_00121	0.5783	SM109	S
G232_00121	0.4036	SM11	S
G232_00121	0.7086	SM122	S
G232_00121	0.4388	SM13	S
G232_00121	0.3737	SM14	S
G232_00121	1.0426	SM18	S
G232_00121	0.6491	SM24	S
G232_00121	0.5732	SM27	S
G232_00121	0.6393	SM28	S
G232_00121	1.0760	SM29	S
G232_00121	0.8857	SM35	S
G232_00121	0.2802	SM36	S
G232_00121	0.6831	SM42	S
G232_00121	0.9576	SM48	S
G232_00121	1.0252	SM57	S
G232_00121	0.5781	SM66	S
G232_00121	0.7305	SM67	S
G232_00121	0.4975	SM72	S
G232_00121	0.5036	SM74	S
G232_00121	0.6827	SM84	S
G232_00121	0.7488	SM9	S
G232_00121	0.7564	SM91	S
G232_00122	0.9405	Rstd	R
G232_00122	0.0000	SM102	S
G232_00122	0.6452	SM104	S
G232_00122	0.9572	SM105	S
G232_00122	0.7573	SM108	S
G232_00122	0.2087	SM109	S
G232_00122	0.5181	SM11	S
G232_00122	1.0861	SM122	S
G232_00122	0.7650	SM13	S
G232_00122	0.5699	SM14	S
G232_00122	1.1937	SM18	S
G232_00122	0.4561	SM24	S
G232_00122	0.7304	SM27	S
G232_00122	0.8464	SM28	S
G232_00122	1.3655	SM29	S
G232_00122	0.5714	SM35	S
G232_00122	0.1984	SM36	S
G232_00122	0.6972	SM42	S
G232_00122	0.7576	SM48	S
G232_00122	0.1933	SM57	S
G232_00122	0.7626	SM66	S
G232_00122	0.7273	SM67	S
G232_00122	0.0394	SM72	S
G232_00122	0.5252	SM74	S
G232_00122	0.8490	SM84	S
G232_00122	0.7552	SM9	S
G232_00122	0.9575	SM91	S
G232_00123	0.8365	Rstd	R
G232_00123	0.3077	SM102	S
G232_00123	0.7648	SM104	S
G232_00123	0.6070	SM105	S
G232_00123	0.7780	SM108	S
G232_00123	0.5826	SM109	S
G232_00123	0.6988	SM11	S
G232_00123	0.9073	SM122	S
G232_00123	0.7398	SM13	S
G232_00123	0.7473	SM14	S
G232_00123	1.1315	SM18	S
G232_00123	0.7895	SM24	S
G232_00123	0.8025	SM27	S
G232_00123	0.9071	SM28	S
G232_00123	1.1550	SM29	S
G232_00123	1.0000	SM35	S
G232_00123	0.2023	SM36	S
G232_00123	0.7482	SM42	S
G232_00123	0.5697	SM48	S
G232_00123	0.7815	SM57	S
G232_00123	0.6077	SM66	S
G232_00123	0.9383	SM67	S
G232_00123	0.2759	SM72	S
G232_00123	0.7194	SM74	S
G232_00123	0.8963	SM84	S
G232_00123	0.7104	SM9	S
G232_00123	0.8113	SM91	S
G232_00124	0.7800	Rstd	R
G232_00124	0.3147	SM102	S
G232_00124	0.6976	SM104	S
G232_00124	0.8210	SM105	S
G232_00124	0.7739	SM108	S
G232_00124	0.5087	SM109	S
G232_00124	0.5000	SM11	S
G232_00124	0.6225	SM122	S
G232_00124	1.0097	SM13	S
G232_00124	0.3844	SM14	S
G232_00124	1.5725	SM18	S
G232_00124	1.0702	SM24	S
G232_00124	0.8450	SM27	S
G232_00124	1.1179	SM28	S
G232_00124	1.0439	SM29	S
G232_00124	1.1810	SM35	S
G232_00124	0.0700	SM36	S
G232_00124	0.9384	SM42	S
G232_00124	1.0788	SM48	S
G232_00124	1.1176	SM57	S
G232_00124	0.8232	SM66	S
G232_00124	0.9253	SM67	S
G232_00124	0.0690	SM72	S
G232_00124	0.6906	SM74	S
G232_00124	0.8871	SM84	S
G232_00124	1.0128	SM9	S
G232_00124	0.9646	SM91	S
G232_00125	0.8196	Rstd	R
G232_00125	0.1329	SM102	S
G232_00125	0.8710	SM104	S
G232_00125	0.7510	SM105	S
G232_00125	0.8029	SM108	S
G232_00125	0.6130	SM109	S
G232_00125	0.6807	SM11	S
G232_00125	0.7285	SM122	S
G232_00125	0.6447	SM13	S
G232_00125	0.4059	SM14	S
G232_00125	1.1717	SM18	S
G232_00125	0.6009	SM24	S
G232_00125	0.8854	SM27	S
G232_00125	0.9679	SM28	S
G232_00125	1.1140	SM29	S
G232_00125	0.9524	SM35	S
G232_00125	0.0311	SM36	S
G232_00125	0.8187	SM42	S
G232_00125	0.6424	SM48	S
G232_00125	0.5546	SM57	S
G232_00125	0.6594	SM66	S
G232_00125	0.9481	SM67	S
G232_00125	0.0296	SM72	S
G232_00125	0.4460	SM74	S
G232_00125	0.9428	SM84	S
G232_00125	0.8096	SM9	S
G232_00125	0.8273	SM91	S
G232_00126	0.7611	Rstd	R
G232_00126	0.0000	SM102	S
G232_00126	0.9099	SM104	S
G232_00126	0.6187	SM105	S
G232_00126	0.7012	SM108	S
G232_00126	0.6913	SM109	S
G232_00126	0.7229	SM11	S
G232_00126	0.7947	SM122	S
G232_00126	0.8019	SM13	S
G232_00126	0.1640	SM14	S
G232_00126	1.3666	SM18	S
G232_00126	1.0833	SM24	S
G232_00126	0.7537	SM27	S
G232_00126	1.2750	SM28	S
G232_00126	1.1491	SM29	S
G232_00126	1.1714	SM35	S
G232_00126	0.0000	SM36	S
G232_00126	0.8926	SM42	S
G232_00126	1.1394	SM48	S
G232_00126	0.8992	SM57	S
G232_00126	1.2839	SM66	S
G232_00126	0.5909	SM67	S
G232_00126	0.1872	SM72	S
G232_00126	0.6906	SM74	S
G232_00126	0.7468	SM84	S
G232_00126	0.7792	SM9	S
G232_00126	0.8778	SM91	S
G232_00127	0.9286	Rstd	R
G232_00127	0.5874	SM102	S
G232_00127	0.8669	SM104	S
G232_00127	1.0895	SM105	S
G232_00127	0.7158	SM108	S
G232_00127	0.6826	SM109	S
G232_00127	1.0723	SM11	S
G232_00127	0.5695	SM122	S
G232_00127	0.6874	SM13	S
G232_00127	0.7500	SM14	S
G232_00127	1.1790	SM18	S
G232_00127	0.6404	SM24	S
G232_00127	0.7558	SM27	S
G232_00127	0.8571	SM28	S
G232_00127	1.3450	SM29	S
G232_00127	1.1238	SM35	S
G232_00127	0.4125	SM36	S
G232_00127	1.0405	SM42	S
G232_00127	0.8303	SM48	S
G232_00127	0.2437	SM57	S
G232_00127	0.6219	SM66	S
G232_00127	0.6688	SM67	S
G232_00127	0.5123	SM72	S
G232_00127	0.4604	SM74	S
G232_00127	0.9413	SM84	S
G232_00127	0.9360	SM9	S
G232_00127	0.8113	SM91	S
G232_00128	0.8702	Rstd	R
G232_00128	0.1538	SM102	S
G232_00128	0.8078	SM104	S
G232_00128	0.8755	SM105	S
G232_00128	0.6929	SM108	S
G232_00128	0.5087	SM109	S
G232_00128	0.4217	SM11	S
G232_00128	0.7285	SM122	S
G232_00128	0.8583	SM13	S
G232_00128	0.2769	SM14	S
G232_00128	1.3484	SM18	S
