GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10396	8.90	1.80	4.76	1.84	2.78	1.40	1.24	1.51	2.83	4.15	10.30	1.78	3.50	1.74	2.95	0.70	3.74	4.38	1.12	1.15	5.41	2.22	2.36	1.01	10.34	5.26	7.99
G232_10397	8.20	1.64	6.03	1.36	4.07	1.59	1.54	0.78	4.41	4.43	7.53	1.60	3.33	2.54	2.12	1.07	1.28	5.45	1.96	1.07	6.53	2.03	1.48	1.10	9.52	5.82	9.64
G232_10398	9.08	1.82	8.26	1.80	4.23	1.82	1.71	1.19	3.81	5.32	8.66	2.29	3.39	2.30	3.58	0.73	3.48	4.13	1.93	1.17	4.69	2.93	2.56	1.26	10.76	4.81	8.86
G232_10399	8.46	1.94	7.48	2.90	5.13	1.85	1.29	1.60	3.35	4.63	9.11	1.91	1.76	2.77	2.96	0.53	3.45	4.91	0.78	0.95	4.42	2.30	2.65	0.74	10.62	4.47	8.14
G232_10400	8.18	6.78	4.65	1.36	3.81	3.12	2.40	0.92	3.61	11.03	7.80	1.74	2.41	1.91	2.79	1.14	10.99	3.46	1.35	0.86	4.01	1.86	10.27	1.28	8.22	3.24	8.20
G232_10401	7.02	1.54	6.78	1.96	3.61	1.85	1.44	1.08	4.87	3.74	7.80	2.18	3.91	1.83	2.42	0.77	2.73	5.34	1.11	1.32	6.18	2.31	2.45	1.55	10.78	6.21	9.79
G232_10402	7.46	3.66	6.96	1.51	3.54	2.33	2.13	0.69	5.58	9.17	16.98	2.36	4.82	4.60	4.81	0.25	10.01	6.52	2.27	0.52	6.87	4.32	7.20	0.96	12.49	7.27	11.96
G232_10403	7.28	1.00	4.51	1.73	2.44	2.50	1.44	0.86	5.32	1.72	8.59	2.35	5.43	3.17	2.61	0.53	0.55	4.14	1.20	1.53	6.47	1.93	0.49	0.98	10.89	6.53	10.32
G232_10404	6.96	0.10	6.50	2.42	3.91	1.70	1.27	1.36	4.14	1.41	8.06	1.47	3.42	2.69	4.02	0.81	0.05	5.40	1.44	0.94	6.77	2.53	0.04	1.48	11.71	5.10	9.74
G232_10405	9.01	0.45	5.76	2.23	3.99	1.02	1.26	1.39	4.51	2.29	12.06	2.17	4.28	3.14	5.13	0.57	0.09	4.14	1.39	0.67	7.33	3.33	0.08	0.73	11.67	5.97	10.94
G232_10406	8.45	0.99	6.70	1.88	3.96	2.22	1.14	1.24	4.08	2.46	11.07	1.84	4.54	2.31	3.86	1.02	1.47	5.53	1.59	1.06	5.31	2.54	0.88	1.41	11.81	4.70	9.72
