GENE	COVERAGE	STRAIN	GROUP
G232_05274	0.7056	Rstd	R
G232_05274	2.8042	SM102	S
G232_05274	0.8306	SM104	S
G232_05274	0.7004	SM105	S
G232_05274	0.6888	SM108	S
G232_05274	1.0478	SM109	S
G232_05274	1.0783	SM11	S
G232_05274	1.1126	SM122	S
G232_05274	0.7961	SM13	S
G232_05274	1.9059	SM14	S
G232_05274	1.2838	SM18	S
G232_05274	0.7632	SM24	S
G232_05274	0.7282	SM27	S
G232_05274	0.9536	SM28	S
G232_05274	1.5614	SM29	S
G232_05274	0.7810	SM35	S
G232_05274	3.0700	SM36	S
G232_05274	0.8644	SM42	S
G232_05274	1.1273	SM48	S
G232_05274	0.6723	SM57	S
G232_05274	0.7458	SM66	S
G232_05274	0.8701	SM67	S
G232_05274	2.6108	SM72	S
G232_05274	0.6906	SM74	S
G232_05274	0.8330	SM84	S
G232_05274	0.8880	SM9	S
G232_05274	0.7972	SM91	S
G232_05275	0.9049	Rstd	R
G232_05275	1.0490	SM102	S
G232_05275	0.8253	SM104	S
G232_05275	0.6498	SM105	S
G232_05275	0.7842	SM108	S
G232_05275	0.7478	SM109	S
G232_05275	0.6325	SM11	S
G232_05275	0.6887	SM122	S
G232_05275	0.8466	SM13	S
G232_05275	0.8898	SM14	S
G232_05275	1.2643	SM18	S
G232_05275	0.6798	SM24	S
G232_05275	0.9108	SM27	S
G232_05275	0.9643	SM28	S
G232_05275	1.0965	SM29	S
G232_05275	0.4667	SM35	S
G232_05275	0.8872	SM36	S
G232_05275	0.9032	SM42	S
G232_05275	0.7515	SM48	S
G232_05275	0.5042	SM57	S
G232_05275	0.6155	SM66	S
G232_05275	0.7208	SM67	S
G232_05275	0.8621	SM72	S
G232_05275	0.7338	SM74	S
G232_05275	1.0061	SM84	S
G232_05275	0.8336	SM9	S
G232_05275	0.9088	SM91	S
G232_05276	1.0139	Rstd	R
G232_05276	0.9161	SM102	S
G232_05276	0.9704	SM104	S
G232_05276	0.9066	SM105	S
G232_05276	0.8071	SM108	S
G232_05276	1.0478	SM109	S
G232_05276	0.7771	SM11	S
G232_05276	1.1722	SM122	S
G232_05276	0.7553	SM13	S
G232_05276	0.6317	SM14	S
G232_05276	1.3362	SM18	S
G232_05276	0.9781	SM24	S
G232_05276	0.6582	SM27	S
G232_05276	0.4250	SM28	S
G232_05276	0.8772	SM29	S
G232_05276	0.4095	SM35	S
G232_05276	0.5759	SM36	S
G232_05276	0.7430	SM42	S
G232_05276	0.9394	SM48	S
G232_05276	1.1345	SM57	S
G232_05276	0.8232	SM66	S
G232_05276	0.5714	SM67	S
G232_05276	0.6946	SM72	S
G232_05276	1.0576	SM74	S
G232_05276	0.7735	SM84	S
G232_05276	0.7504	SM9	S
G232_05276	0.9114	SM91	S
G232_05277	0.7978	Rstd	R
G232_05277	3.2028	SM102	S
G232_05277	0.9140	SM104	S
G232_05277	0.8249	SM105	S
G232_05277	0.7573	SM108	S
G232_05277	1.0870	SM109	S
G232_05277	1.1265	SM11	S
G232_05277	1.0066	SM122	S
G232_05277	0.8796	SM13	S
G232_05277	2.4677	SM14	S
G232_05277	1.3435	SM18	S
G232_05277	0.8596	SM24	S
G232_05277	0.9278	SM27	S
G232_05277	0.9071	SM28	S
G232_05277	1.2193	SM29	S
G232_05277	0.7810	SM35	S
G232_05277	3.7588	SM36	S
G232_05277	0.9859	SM42	S
G232_05277	0.8242	SM48	S
G232_05277	0.8067	SM57	S
G232_05277	0.7794	SM66	S
G232_05277	0.6234	SM67	S
G232_05277	3.9852	SM72	S
G232_05277	0.8993	SM74	S
G232_05277	0.7757	SM84	S
G232_05277	0.7808	SM9	S
G232_05277	0.7910	SM91	S
G232_05278	0.8038	Rstd	R
G232_05278	0.1958	SM102	S
G232_05278	0.6102	SM104	S
G232_05278	0.5914	SM105	S
G232_05278	0.9523	SM108	S
G232_05278	0.6130	SM109	S
G232_05278	0.5000	SM11	S
G232_05278	0.6424	SM122	S
G232_05278	0.9864	SM13	S
G232_05278	0.0726	SM14	S
G232_05278	1.2948	SM18	S
G232_05278	0.6009	SM24	S
G232_05278	0.5754	SM27	S
G232_05278	0.6571	SM28	S
G232_05278	1.0497	SM29	S
G232_05278	0.5333	SM35	S
G232_05278	0.0000	SM36	S
G232_05278	0.7447	SM42	S
G232_05278	0.6727	SM48	S
G232_05278	0.2857	SM57	S
G232_05278	0.8735	SM66	S
G232_05278	1.2110	SM67	S
G232_05278	0.0000	SM72	S
G232_05278	1.1367	SM74	S
G232_05278	0.8093	SM84	S
G232_05278	0.6960	SM9	S
G232_05278	0.5456	SM91	S
G232_05279	0.8266	Rstd	R
G232_05279	0.3497	SM102	S
G232_05279	0.7352	SM104	S
G232_05279	1.0117	SM105	S
G232_05279	0.8880	SM108	S
G232_05279	0.6565	SM109	S
G232_05279	0.8855	SM11	S
G232_05279	0.5364	SM122	S
G232_05279	0.8388	SM13	S
G232_05279	0.4624	SM14	S
G232_05279	1.2680	SM18	S
G232_05279	1.1798	SM24	S
G232_05279	1.0127	SM27	S
G232_05279	1.0393	SM28	S
G232_05279	1.1520	SM29	S
G232_05279	1.3143	SM35	S
G232_05279	0.3774	SM36	S
G232_05279	0.9225	SM42	S
G232_05279	1.0364	SM48	S
G232_05279	0.5210	SM57	S
G232_05279	0.9045	SM66	S
G232_05279	0.7370	SM67	S
G232_05279	0.2660	SM72	S
G232_05279	0.7554	SM74	S
G232_05279	0.8917	SM84	S
G232_05279	0.9184	SM9	S
G232_05279	0.9141	SM91	S
G232_05280	0.9316	Rstd	R
G232_05280	4.9860	SM102	S
G232_05280	0.6183	SM104	S
G232_05280	0.7743	SM105	S
G232_05280	0.8838	SM108	S
G232_05280	1.4478	SM109	S
G232_05280	1.4699	SM11	S
G232_05280	1.3510	SM122	S
G232_05280	0.9165	SM13	S
G232_05280	3.9651	SM14	S
G232_05280	1.6236	SM18	S
G232_05280	1.1404	SM24	S
G232_05280	0.8535	SM27	S
G232_05280	0.7429	SM28	S
G232_05280	1.1345	SM29	S
G232_05280	0.9333	SM35	S
G232_05280	5.3969	SM36	S
G232_05280	1.0651	SM42	S
G232_05280	1.1212	SM48	S
G232_05280	1.0924	SM57	S
G232_05280	0.8503	SM66	S
G232_05280	0.9221	SM67	S
G232_05280	4.7241	SM72	S
G232_05280	1.0719	SM74	S
G232_05280	0.7986	SM84	S
G232_05280	0.9232	SM9	S
G232_05280	1.1169	SM91	S
G232_05281	0.7364	Rstd	R
G232_05281	1.7832	SM102	S
G232_05281	0.7809	SM104	S
G232_05281	0.8755	SM105	S
G232_05281	0.6598	SM108	S
G232_05281	0.9130	SM109	S
G232_05281	0.9880	SM11	S
G232_05281	0.9139	SM122	S
G232_05281	0.8971	SM13	S
G232_05281	1.4247	SM14	S
G232_05281	1.3435	SM18	S
G232_05281	1.0219	SM24	S
G232_05281	0.9639	SM27	S
G232_05281	1.0214	SM28	S
G232_05281	1.1550	SM29	S
G232_05281	0.9238	SM35	S
G232_05281	2.1284	SM36	S
G232_05281	1.1549	SM42	S
G232_05281	0.9091	SM48	S
G232_05281	0.8487	SM57	S
G232_05281	0.6697	SM66	S
G232_05281	0.8896	SM67	S
G232_05281	1.6552	SM72	S
G232_05281	0.7338	SM74	S
G232_05281	0.8528	SM84	S
G232_05281	0.9984	SM9	S
G232_05281	0.9433	SM91	S
G232_05282	0.6571	Rstd	R
G232_05282	1.4196	SM102	S
G232_05282	0.8938	SM104	S
G232_05282	0.8988	SM105	S
G232_05282	0.6992	SM108	S
G232_05282	0.5087	SM109	S
G232_05282	0.8193	SM11	S
G232_05282	0.6026	SM122	S
G232_05282	0.8660	SM13	S
G232_05282	1.1747	SM14	S
G232_05282	1.8234	SM18	S
G232_05282	1.3114	SM24	S
G232_05282	1.1890	SM27	S
G232_05282	1.1500	SM28	S
G232_05282	1.4649	SM29	S
G232_05282	1.0571	SM35	S
G232_05282	1.0545	SM36	S
G232_05282	1.0282	SM42	S
G232_05282	1.0667	SM48	S
G232_05282	0.6975	SM57	S
G232_05282	0.9961	SM66	S
G232_05282	1.0682	SM67	S
G232_05282	1.4039	SM72	S
G232_05282	1.2158	SM74	S
G232_05282	0.9794	SM84	S
G232_05282	1.0816	SM9	S
G232_05282	0.9194	SM91	S
G232_05283	0.5104	Rstd	R
G232_05283	4.0350	SM102	S
G232_05283	0.6089	SM104	S
G232_05283	0.8054	SM105	S
G232_05283	0.8506	SM108	S
G232_05283	0.9522	SM109	S
G232_05283	1.1566	SM11	S
G232_05283	0.8874	SM122	S
G232_05283	1.1126	SM13	S
G232_05283	3.1989	SM14	S
G232_05283	1.6906	SM18	S
G232_05283	0.5263	SM24	S
G232_05283	0.8938	SM27	S
G232_05283	0.9321	SM28	S
G232_05283	1.7456	SM29	S
G232_05283	0.3333	SM35	S
G232_05283	4.4981	SM36	S
G232_05283	1.1813	SM42	S
G232_05283	1.2121	SM48	S
G232_05283	0.7899	SM57	S
G232_05283	0.6839	SM66	S
G232_05283	0.5422	SM67	S
G232_05283	4.4286	SM72	S
G232_05283	0.3094	SM74	S
G232_05283	1.1076	SM84	S
G232_05283	0.8304	SM9	S
G232_05283	1.1249	SM91	S
G232_05284	0.9722	Rstd	R
G232_05284	0.6294	SM102	S
G232_05284	0.8226	SM104	S
G232_05284	0.7977	SM105	S
G232_05284	0.6660	SM108	S
G232_05284	0.7522	SM109	S
G232_05284	0.6566	SM11	S
G232_05284	0.6887	SM122	S
G232_05284	0.7495	SM13	S
G232_05284	0.6935	SM14	S
G232_05284	1.2923	SM18	S
G232_05284	0.6974	SM24	S
G232_05284	0.8769	SM27	S
G232_05284	1.0679	SM28	S
G232_05284	1.1725	SM29	S
G232_05284	0.7714	SM35	S
G232_05284	0.6732	SM36	S
G232_05284	0.7606	SM42	S
G232_05284	0.8970	SM48	S
G232_05284	0.7479	SM57	S
G232_05284	0.7329	SM66	S
G232_05284	0.7922	SM67	S
G232_05284	0.6552	SM72	S
G232_05284	0.6547	SM74	S
G232_05284	0.8688	SM84	S
G232_05284	0.8304	SM9	S
G232_05284	0.9451	SM91	S
G232_05285	0.7354	Rstd	R
G232_05285	0.2867	SM102	S
G232_05285	0.9328	SM104	S
G232_05285	0.6576	SM105	S
G232_05285	0.7573	SM108	S
G232_05285	0.6913	SM109	S
G232_05285	0.6386	SM11	S
G232_05285	0.9272	SM122	S
G232_05285	0.9456	SM13	S
G232_05285	0.6586	SM14	S
G232_05285	1.5871	SM18	S
G232_05285	1.5965	SM24	S
G232_05285	0.8938	SM27	S
G232_05285	1.0821	SM28	S
G232_05285	1.1959	SM29	S
G232_05285	0.8571	SM35	S
G232_05285	0.2957	SM36	S
G232_05285	0.7905	SM42	S
G232_05285	0.8970	SM48	S
G232_05285	0.4874	SM57	S
G232_05285	0.8387	SM66	S
G232_05285	0.4838	SM67	S
G232_05285	0.3596	SM72	S
G232_05285	0.8201	SM74	S
G232_05285	0.9672	SM84	S
G232_05285	1.1408	SM9	S
G232_05285	1.0053	SM91	S
G232_05286	0.8682	Rstd	R
G232_05286	1.7692	SM102	S
G232_05286	0.7446	SM104	S
G232_05286	0.5837	SM105	S
G232_05286	0.7739	SM108	S
G232_05286	0.6130	SM109	S
