GENE	COVERAGE	STRAIN	GROUP
G232_10774	0.8365	Rstd	R
G232_10774	1.1329	SM102	S
G232_10774	0.8266	SM104	S
G232_10774	0.7588	SM105	S
G232_10774	0.8465	SM108	S
G232_10774	0.9217	SM109	S
G232_10774	0.8735	SM11	S
G232_10774	0.5894	SM122	S
G232_10774	0.5437	SM13	S
G232_10774	0.7366	SM14	S
G232_10774	0.9160	SM18	S
G232_10774	0.7544	SM24	S
G232_10774	0.5478	SM27	S
G232_10774	0.5500	SM28	S
G232_10774	0.6374	SM29	S
G232_10774	0.7238	SM35	S
G232_10774	1.0739	SM36	S
G232_10774	0.7852	SM42	S
G232_10774	0.7152	SM48	S
G232_10774	0.8487	SM57	S
G232_10774	0.7458	SM66	S
G232_10774	0.5357	SM67	S
G232_10774	1.2463	SM72	S
G232_10774	0.7770	SM74	S
G232_10774	0.6590	SM84	S
G232_10774	0.7104	SM9	S
G232_10774	0.7635	SM91	S
G232_10775	0.5342	Rstd	R
G232_10775	0.1259	SM102	S
G232_10775	0.6841	SM104	S
G232_10775	0.5642	SM105	S
G232_10775	0.3237	SM108	S
G232_10775	0.6565	SM109	S
G232_10775	0.9940	SM11	S
G232_10775	1.0728	SM122	S
G232_10775	0.4796	SM13	S
G232_10775	0.0000	SM14	S
G232_10775	0.7868	SM18	S
G232_10775	0.4298	SM24	S
G232_10775	0.8726	SM27	S
G232_10775	0.4071	SM28	S
G232_10775	1.4795	SM29	S
G232_10775	1.0095	SM35	S
G232_10775	0.0661	SM36	S
G232_10775	0.5317	SM42	S
G232_10775	0.3939	SM48	S
G232_10775	0.5798	SM57	S
G232_10775	0.8606	SM66	S
G232_10775	1.1039	SM67	S
G232_10775	0.0887	SM72	S
G232_10775	0.6835	SM74	S
G232_10775	0.7513	SM84	S
G232_10775	0.5568	SM9	S
G232_10775	0.6360	SM91	S
G232_10776	0.9742	Rstd	R
G232_10776	2.4545	SM102	S
G232_10776	0.7527	SM104	S
G232_10776	1.0973	SM105	S
G232_10776	0.7552	SM108	S
G232_10776	1.4130	SM109	S
G232_10776	1.2349	SM11	S
G232_10776	0.4172	SM122	S
G232_10776	0.7359	SM13	S
G232_10776	1.8548	SM14	S
G232_10776	1.4872	SM18	S
G232_10776	0.9254	SM24	S
G232_10776	0.7113	SM27	S
G232_10776	1.0036	SM28	S
G232_10776	1.0643	SM29	S
G232_10776	1.2476	SM35	S
G232_10776	2.2957	SM36	S
G232_10776	0.6954	SM42	S
G232_10776	0.7152	SM48	S
G232_10776	1.1429	SM57	S
G232_10776	0.9677	SM66	S
G232_10776	0.7175	SM67	S
G232_10776	2.3399	SM72	S
G232_10776	0.4173	SM74	S
G232_10776	0.7956	SM84	S
G232_10776	0.6320	SM9	S
G232_10776	0.7963	SM91	S
