GENE	COVERAGE	STRAIN	GROUP
G232_05199	0.6194	Rstd	R
G232_05199	0.0000	SM102	S
G232_05199	0.7487	SM104	S
G232_05199	1.0934	SM105	S
G232_05199	1.0996	SM108	S
G232_05199	0.2435	SM109	S
G232_05199	1.6024	SM11	S
G232_05199	0.2053	SM122	S
G232_05199	0.6563	SM13	S
G232_05199	0.6828	SM14	S
G232_05199	1.0804	SM18	S
G232_05199	0.4781	SM24	S
G232_05199	0.8174	SM27	S
G232_05199	1.1786	SM28	S
G232_05199	0.9883	SM29	S
G232_05199	0.0000	SM35	S
G232_05199	0.1012	SM36	S
G232_05199	0.7905	SM42	S
G232_05199	1.0970	SM48	S
G232_05199	0.7899	SM57	S
G232_05199	0.4787	SM66	S
G232_05199	1.2857	SM67	S
G232_05199	0.0000	SM72	S
G232_05199	0.2158	SM74	S
G232_05199	0.9321	SM84	S
G232_05199	1.1280	SM9	S
G232_05199	0.7591	SM91	S
G232_05200	1.0644	Rstd	R
G232_05200	0.5874	SM102	S
G232_05200	0.9274	SM104	S
G232_05200	0.9805	SM105	S
G232_05200	0.5456	SM108	S
G232_05200	0.9304	SM109	S
G232_05200	0.2952	SM11	S
G232_05200	0.8742	SM122	S
G232_05200	0.9068	SM13	S
G232_05200	0.8548	SM14	S
G232_05200	1.8587	SM18	S
G232_05200	0.5219	SM24	S
G232_05200	0.9321	SM27	S
G232_05200	0.7429	SM28	S
G232_05200	1.9181	SM29	S
G232_05200	1.0952	SM35	S
G232_05200	0.6031	SM36	S
G232_05200	0.9525	SM42	S
G232_05200	0.5273	SM48	S
G232_05200	0.2437	SM57	S
G232_05200	0.6774	SM66	S
G232_05200	1.0584	SM67	S
G232_05200	0.8571	SM72	S
G232_05200	1.1727	SM74	S
G232_05200	0.8192	SM84	S
G232_05200	1.2528	SM9	S
G232_05200	0.9867	SM91	S
G232_05201	0.7939	Rstd	R
G232_05201	0.0839	SM102	S
G232_05201	0.8508	SM104	S
G232_05201	0.6304	SM105	S
G232_05201	0.7593	SM108	S
G232_05201	0.4652	SM109	S
G232_05201	0.4880	SM11	S
G232_05201	0.6424	SM122	S
G232_05201	0.6718	SM13	S
G232_05201	0.5027	SM14	S
G232_05201	1.2643	SM18	S
G232_05201	0.7193	SM24	S
G232_05201	0.7792	SM27	S
G232_05201	0.6393	SM28	S
G232_05201	1.0585	SM29	S
G232_05201	0.8476	SM35	S
G232_05201	0.0233	SM36	S
G232_05201	0.7377	SM42	S
G232_05201	0.7697	SM48	S
G232_05201	0.5966	SM57	S
G232_05201	0.6077	SM66	S
G232_05201	0.7240	SM67	S
G232_05201	0.0394	SM72	S
G232_05201	0.5612	SM74	S
G232_05201	0.8299	SM84	S
G232_05201	0.6768	SM9	S
G232_05201	0.8184	SM91	S
G232_05202	0.9187	Rstd	R
G232_05202	0.1189	SM102	S
G232_05202	0.8306	SM104	S
G232_05202	1.0350	SM105	S
G232_05202	0.8589	SM108	S
G232_05202	0.4174	SM109	S
G232_05202	0.4157	SM11	S
G232_05202	1.1060	SM122	S
G232_05202	0.7515	SM13	S
G232_05202	0.5134	SM14	S
G232_05202	1.2741	SM18	S
G232_05202	0.7061	SM24	S
G232_05202	0.7091	SM27	S
G232_05202	0.7786	SM28	S
G232_05202	0.9269	SM29	S
G232_05202	0.5714	SM35	S
G232_05202	0.1089	SM36	S
G232_05202	0.7113	SM42	S
G232_05202	0.6788	SM48	S
G232_05202	0.7815	SM57	S
G232_05202	0.6581	SM66	S
G232_05202	0.9318	SM67	S
G232_05202	0.1970	SM72	S
G232_05202	0.7122	SM74	S
G232_05202	0.8200	SM84	S
G232_05202	0.6320	SM9	S
G232_05202	0.8361	SM91	S
G232_05203	0.6789	Rstd	R
G232_05203	0.0000	SM102	S
G232_05203	0.6640	SM104	S
G232_05203	0.8171	SM105	S
G232_05203	0.6867	SM108	S
G232_05203	1.3783	SM109	S
G232_05203	0.4819	SM11	S
G232_05203	0.6225	SM122	S
G232_05203	0.9262	SM13	S
G232_05203	0.6344	SM14	S
G232_05203	1.7028	SM18	S
G232_05203	0.7456	SM24	S
G232_05203	0.7346	SM27	S
G232_05203	0.5643	SM28	S
G232_05203	1.0351	SM29	S
G232_05203	0.3714	SM35	S
G232_05203	0.0039	SM36	S
G232_05203	0.8257	SM42	S
G232_05203	0.7697	SM48	S
G232_05203	0.5714	SM57	S
G232_05203	0.9652	SM66	S
G232_05203	0.6136	SM67	S
G232_05203	0.0788	SM72	S
G232_05203	1.0216	SM74	S
G232_05203	0.6911	SM84	S
G232_05203	0.5504	SM9	S
G232_05203	1.0301	SM91	S
G232_05204	0.8682	Rstd	R
G232_05204	1.3566	SM102	S
G232_05204	0.7137	SM104	S
G232_05204	0.7315	SM105	S
G232_05204	0.6598	SM108	S
G232_05204	0.6783	SM109	S
G232_05204	0.7711	SM11	S
G232_05204	0.5232	SM122	S
G232_05204	0.8388	SM13	S
G232_05204	1.3065	SM14	S
G232_05204	1.4446	SM18	S
G232_05204	0.7500	SM24	S
G232_05204	1.1125	SM27	S
G232_05204	0.8893	SM28	S
G232_05204	0.9269	SM29	S
G232_05204	0.3333	SM35	S
G232_05204	0.6031	SM36	S
G232_05204	1.2782	SM42	S
G232_05204	0.4182	SM48	S
G232_05204	0.6387	SM57	S
G232_05204	0.7729	SM66	S
G232_05204	0.6786	SM67	S
G232_05204	1.2906	SM72	S
G232_05204	1.4820	SM74	S
G232_05204	0.7155	SM84	S
G232_05204	1.0368	SM9	S
G232_05204	0.8096	SM91	S
G232_05205	0.6908	Rstd	R
G232_05205	0.5804	SM102	S
G232_05205	0.7621	SM104	S
G232_05205	0.4864	SM105	S
G232_05205	0.8216	SM108	S
G232_05205	0.5304	SM109	S
G232_05205	0.6024	SM11	S
G232_05205	1.0728	SM122	S
G232_05205	0.7864	SM13	S
G232_05205	0.8629	SM14	S
G232_05205	1.1169	SM18	S
G232_05205	0.7544	SM24	S
G232_05205	0.5817	SM27	S
G232_05205	0.8214	SM28	S
G232_05205	1.0877	SM29	S
G232_05205	0.3238	SM35	S
G232_05205	0.5953	SM36	S
G232_05205	0.9067	SM42	S
G232_05205	1.0424	SM48	S
G232_05205	0.5462	SM57	S
G232_05205	0.6968	SM66	S
G232_05205	0.8019	SM67	S
G232_05205	0.6601	SM72	S
G232_05205	0.5180	SM74	S
G232_05205	0.6552	SM84	S
G232_05205	0.7472	SM9	S
G232_05205	0.7059	SM91	S
G232_05206	0.8276	Rstd	R
G232_05206	0.2308	SM102	S
G232_05206	0.7016	SM104	S
G232_05206	1.0233	SM105	S
G232_05206	0.7863	SM108	S
G232_05206	0.6174	SM109	S
G232_05206	0.5241	SM11	S
G232_05206	0.5695	SM122	S
G232_05206	0.6388	SM13	S
G232_05206	0.6210	SM14	S
G232_05206	1.4385	SM18	S
G232_05206	0.4474	SM24	S
G232_05206	0.6582	SM27	S
G232_05206	0.8286	SM28	S
G232_05206	0.9532	SM29	S
G232_05206	0.3714	SM35	S
G232_05206	0.0778	SM36	S
G232_05206	0.9331	SM42	S
G232_05206	0.6788	SM48	S
G232_05206	0.5882	SM57	S
G232_05206	0.6335	SM66	S
G232_05206	0.5942	SM67	S
G232_05206	0.2069	SM72	S
G232_05206	1.0360	SM74	S
G232_05206	0.8314	SM84	S
G232_05206	0.9936	SM9	S
G232_05206	0.8645	SM91	S
G232_05207	0.8157	Rstd	R
G232_05207	0.0629	SM102	S
G232_05207	0.6882	SM104	S
