GENE	COVERAGE	STRAIN	GROUP
G232_08760	0.4529	Rstd	R
G232_08760	0.0000	SM102	S
G232_08760	0.3280	SM104	S
G232_08760	0.6498	SM105	S
G232_08760	0.3008	SM108	S
G232_08760	0.0565	SM109	S
G232_08760	0.0000	SM11	S
G232_08760	0.5298	SM122	S
G232_08760	0.2058	SM13	S
G232_08760	0.1075	SM14	S
G232_08760	0.1815	SM18	S
G232_08760	0.2807	SM24	S
G232_08760	0.1996	SM27	S
G232_08760	0.5393	SM28	S
G232_08760	0.3216	SM29	S
G232_08760	0.8381	SM35	S
G232_08760	0.0000	SM36	S
G232_08760	0.1655	SM42	S
G232_08760	0.7273	SM48	S
G232_08760	0.3361	SM57	S
G232_08760	0.1355	SM66	S
G232_08760	0.4805	SM67	S
G232_08760	0.0000	SM72	S
G232_08760	0.1583	SM74	S
G232_08760	0.3371	SM84	S
G232_08760	0.2976	SM9	S
G232_08760	0.3401	SM91	S
