GENE	COVERAGE	STRAIN	GROUP
G232_10089	0.3043	Rstd	R
G232_10089	0.2657	SM102	S
G232_10089	0.4422	SM104	S
G232_10089	0.3813	SM105	S
G232_10089	0.3465	SM108	S
G232_10089	0.1435	SM109	S
G232_10089	0.0000	SM11	S
G232_10089	0.8212	SM122	S
G232_10089	0.2136	SM13	S
G232_10089	0.2366	SM14	S
G232_10089	0.4799	SM18	S
G232_10089	0.3026	SM24	S
G232_10089	0.4926	SM27	S
G232_10089	0.2857	SM28	S
G232_10089	0.3129	SM29	S
G232_10089	0.0762	SM35	S
G232_10089	0.3580	SM36	S
G232_10089	0.3891	SM42	S
G232_10089	0.4303	SM48	S
G232_10089	0.3277	SM57	S
G232_10089	0.1419	SM66	S
G232_10089	0.2922	SM67	S
G232_10089	0.3892	SM72	S
G232_10089	0.2086	SM74	S
G232_10089	0.4157	SM84	S
G232_10089	0.2608	SM9	S
G232_10089	0.3286	SM91	S
