GENE	COVERAGE	STRAIN	GROUP
G232_03647	0.8385	Rstd	R
G232_03647	1.1469	SM102	S
G232_03647	0.8091	SM104	S
G232_03647	1.2296	SM105	S
G232_03647	0.7365	SM108	S
G232_03647	0.7217	SM109	S
G232_03647	1.1024	SM11	S
G232_03647	1.2053	SM122	S
G232_03647	0.8718	SM13	S
G232_03647	1.3656	SM14	S
G232_03647	1.4421	SM18	S
G232_03647	0.6535	SM24	S
G232_03647	0.5456	SM27	S
G232_03647	0.8607	SM28	S
G232_03647	1.0702	SM29	S
G232_03647	0.9619	SM35	S
G232_03647	0.5681	SM36	S
G232_03647	0.6937	SM42	S
G232_03647	0.8485	SM48	S
G232_03647	0.6218	SM57	S
G232_03647	0.7381	SM66	S
G232_03647	1.1169	SM67	S
G232_03647	0.8768	SM72	S
G232_03647	0.7554	SM74	S
G232_03647	1.0534	SM84	S
G232_03647	0.5056	SM9	S
G232_03647	0.9265	SM91	S
G232_03648	0.8959	Rstd	R
G232_03648	0.5524	SM102	S
G232_03648	0.8051	SM104	S
G232_03648	0.8872	SM105	S
G232_03648	0.7718	SM108	S
G232_03648	0.7913	SM109	S
G232_03648	0.6988	SM11	S
G232_03648	0.7682	SM122	S
G232_03648	0.7981	SM13	S
G232_03648	0.5753	SM14	S
G232_03648	0.8977	SM18	S
G232_03648	0.8026	SM24	S
G232_03648	0.6051	SM27	S
G232_03648	0.7036	SM28	S
G232_03648	0.5292	SM29	S
G232_03648	0.5429	SM35	S
G232_03648	0.3969	SM36	S
G232_03648	0.8433	SM42	S
G232_03648	0.5879	SM48	S
G232_03648	0.8571	SM57	S
G232_03648	0.8039	SM66	S
G232_03648	0.9351	SM67	S
G232_03648	0.5911	SM72	S
G232_03648	0.7338	SM74	S
G232_03648	0.6529	SM84	S
G232_03648	0.6768	SM9	S
G232_03648	0.8636	SM91	S
G232_03649	0.9257	Rstd	R
G232_03649	6.7133	SM102	S
G232_03649	0.8239	SM104	S
G232_03649	0.3424	SM105	S
G232_03649	0.6286	SM108	S
G232_03649	1.6913	SM109	S
G232_03649	1.4819	SM11	S
G232_03649	0.6093	SM122	S
G232_03649	0.7767	SM13	S
G232_03649	4.9543	SM14	S
G232_03649	1.1900	SM18	S
G232_03649	1.0877	SM24	S
G232_03649	0.9512	SM27	S
G232_03649	0.5357	SM28	S
G232_03649	1.8363	SM29	S
G232_03649	0.8095	SM35	S
G232_03649	8.8132	SM36	S
G232_03649	1.5651	SM42	S
G232_03649	0.7697	SM48	S
G232_03649	1.0840	SM57	S
G232_03649	0.6723	SM66	S
G232_03649	0.8734	SM67	S
G232_03649	7.8818	SM72	S
G232_03649	0.0000	SM74	S
G232_03649	0.7841	SM84	S
G232_03649	0.7152	SM9	S
G232_03649	0.9132	SM91	S
G232_03650	0.6809	Rstd	R
G232_03650	0.5455	SM102	S
G232_03650	0.8777	SM104	S
G232_03650	0.7198	SM105	S
G232_03650	0.7427	SM108	S
G232_03650	0.7783	SM109	S
G232_03650	0.5542	SM11	S
G232_03650	1.0199	SM122	S
G232_03650	0.5981	SM13	S
G232_03650	0.5054	SM14	S
G232_03650	1.1389	SM18	S
G232_03650	0.5702	SM24	S
G232_03650	0.6157	SM27	S
G232_03650	0.7143	SM28	S
G232_03650	1.0673	SM29	S
G232_03650	0.6762	SM35	S
G232_03650	0.4864	SM36	S
G232_03650	0.7588	SM42	S
G232_03650	0.7091	SM48	S
G232_03650	0.7059	SM57	S
G232_03650	0.7458	SM66	S
G232_03650	0.7435	SM67	S
G232_03650	0.2857	SM72	S
G232_03650	0.6835	SM74	S
G232_03650	0.7300	SM84	S
G232_03650	0.6064	SM9	S
G232_03650	0.7183	SM91	S
G232_03651	0.8454	Rstd	R
G232_03651	0.3497	SM102	S
G232_03651	0.8038	SM104	S
G232_03651	0.6381	SM105	S
G232_03651	1.0705	SM108	S
G232_03651	0.5348	SM109	S
G232_03651	0.8313	SM11	S
G232_03651	0.8344	SM122	S
G232_03651	0.5981	SM13	S
G232_03651	0.9543	SM14	S
G232_03651	1.4446	SM18	S
G232_03651	0.8553	SM24	S
G232_03651	0.5541	SM27	S
G232_03651	0.9000	SM28	S
G232_03651	1.1199	SM29	S
G232_03651	0.6095	SM35	S
G232_03651	0.0233	SM36	S
G232_03651	0.6655	SM42	S
G232_03651	0.2970	SM48	S
G232_03651	1.1176	SM57	S
G232_03651	0.7458	SM66	S
G232_03651	0.7955	SM67	S
G232_03651	0.1330	SM72	S
G232_03651	0.9137	SM74	S
G232_03651	0.8070	SM84	S
G232_03651	0.6672	SM9	S
G232_03651	0.8211	SM91	S
G232_03652	0.7344	Rstd	R
G232_03652	1.5175	SM102	S
G232_03652	0.7513	SM104	S
G232_03652	0.7588	SM105	S
G232_03652	0.5975	SM108	S
G232_03652	1.0043	SM109	S
G232_03652	0.7349	SM11	S
G232_03652	0.3907	SM122	S
G232_03652	0.6796	SM13	S
G232_03652	0.8333	SM14	S
G232_03652	1.4263	SM18	S
G232_03652	1.1096	SM24	S
G232_03652	0.4968	SM27	S
G232_03652	0.9357	SM28	S
G232_03652	1.0322	SM29	S
G232_03652	0.7238	SM35	S
G232_03652	0.7315	SM36	S
G232_03652	0.9384	SM42	S
G232_03652	0.2970	SM48	S
G232_03652	0.6975	SM57	S
G232_03652	0.6477	SM66	S
G232_03652	0.6623	SM67	S
G232_03652	1.1034	SM72	S
G232_03652	0.7626	SM74	S
G232_03652	0.7895	SM84	S
G232_03652	0.8272	SM9	S
G232_03652	0.7059	SM91	S
G232_03653	0.9604	Rstd	R
G232_03653	0.0979	SM102	S
G232_03653	0.7863	SM104	S
G232_03653	1.0000	SM105	S
G232_03653	1.1224	SM108	S
G232_03653	0.8478	SM109	S
G232_03653	0.6928	SM11	S
G232_03653	0.8543	SM122	S
G232_03653	0.9301	SM13	S
G232_03653	0.4919	SM14	S
G232_03653	1.3837	SM18	S
G232_03653	0.9912	SM24	S
G232_03653	0.7028	SM27	S
G232_03653	0.8286	SM28	S
G232_03653	1.2485	SM29	S
G232_03653	0.6762	SM35	S
G232_03653	0.1518	SM36	S
G232_03653	0.7465	SM42	S
G232_03653	0.8545	SM48	S
G232_03653	0.6050	SM57	S
G232_03653	0.8529	SM66	S
G232_03653	0.8474	SM67	S
G232_03653	0.1379	SM72	S
G232_03653	0.8417	SM74	S
G232_03653	0.8642	SM84	S
G232_03653	0.8000	SM9	S
G232_03653	0.9973	SM91	S
G232_03654	1.0872	Rstd	R
G232_03654	0.6084	SM102	S
G232_03654	0.7876	SM104	S
G232_03654	0.6304	SM105	S
G232_03654	0.7199	SM108	S
G232_03654	0.9391	SM109	S
G232_03654	0.7410	SM11	S
G232_03654	0.6954	SM122	S
G232_03654	0.8252	SM13	S
G232_03654	1.0457	SM14	S
G232_03654	1.3496	SM18	S
G232_03654	0.6623	SM24	S
G232_03654	0.9193	SM27	S
G232_03654	0.6107	SM28	S
G232_03654	1.0058	SM29	S
G232_03654	0.7905	SM35	S
G232_03654	0.8366	SM36	S
G232_03654	0.7518	SM42	S
G232_03654	0.5939	SM48	S
G232_03654	0.9832	SM57	S
G232_03654	0.7535	SM66	S
G232_03654	0.8052	SM67	S
G232_03654	0.6207	SM72	S
G232_03654	0.4604	SM74	S
G232_03654	1.0557	SM84	S
G232_03654	0.8000	SM9	S
G232_03654	0.7803	SM91	S
G232_03655	0.9019	Rstd	R
G232_03655	0.2867	SM102	S
G232_03655	0.7769	SM104	S
G232_03655	0.9922	SM105	S
G232_03655	1.0166	SM108	S
G232_03655	0.7217	SM109	S
G232_03655	0.6627	SM11	S
G232_03655	1.0066	SM122	S
G232_03655	1.1262	SM13	S
G232_03655	1.0323	SM14	S
G232_03655	1.5907	SM18	S
G232_03655	1.1447	SM24	S
G232_03655	1.0212	SM27	S
G232_03655	1.2357	SM28	S
G232_03655	1.4123	SM29	S
G232_03655	0.6762	SM35	S
G232_03655	0.8210	SM36	S
G232_03655	1.1989	SM42	S
G232_03655	0.4364	SM48	S
G232_03655	0.4202	SM57	S
G232_03655	0.7265	SM66	S
G232_03655	0.7857	SM67	S
G232_03655	0.9064	SM72	S
G232_03655	0.7194	SM74	S
G232_03655	0.8825	SM84	S
G232_03655	0.9312	SM9	S
G232_03655	0.7759	SM91	S
G232_03656	0.5471	Rstd	R
G232_03656	5.2098	SM102	S
G232_03656	0.4866	SM104	S
G232_03656	0.8911	SM105	S
G232_03656	0.7593	SM108	S
G232_03656	1.1870	SM109	S
G232_03656	0.9096	SM11	S
G232_03656	0.5828	SM122	S
G232_03656	0.8019	SM13	S
G232_03656	2.8683	SM14	S
G232_03656	0.5067	SM18	S
G232_03656	0.8026	SM24	S
