GENE	COVERAGE	STRAIN	GROUP
G232_09742	0.8355	Rstd	R
G232_09742	0.9441	SM102	S
G232_09742	0.7608	SM104	S
G232_09742	0.7354	SM105	S
G232_09742	0.7780	SM108	S
G232_09742	0.5304	SM109	S
G232_09742	0.9036	SM11	S
G232_09742	0.7748	SM122	S
G232_09742	1.0913	SM13	S
G232_09742	1.5349	SM14	S
G232_09742	1.6346	SM18	S
G232_09742	1.5526	SM24	S
G232_09742	0.7367	SM27	S
G232_09742	1.0107	SM28	S
G232_09742	1.1842	SM29	S
G232_09742	0.8476	SM35	S
G232_09742	1.4436	SM36	S
G232_09742	0.7711	SM42	S
G232_09742	0.6424	SM48	S
G232_09742	0.9916	SM57	S
G232_09742	0.8142	SM66	S
G232_09742	0.8279	SM67	S
G232_09742	1.0887	SM72	S
G232_09742	0.9640	SM74	S
G232_09742	0.8581	SM84	S
G232_09742	0.7184	SM9	S
G232_09742	0.9274	SM91	S
G232_09743	0.7641	Rstd	R
G232_09743	4.5944	SM102	S
G232_09743	0.6922	SM104	S
G232_09743	0.6148	SM105	S
G232_09743	0.8071	SM108	S
G232_09743	1.1957	SM109	S
G232_09743	1.1506	SM11	S
G232_09743	1.1921	SM122	S
G232_09743	1.0078	SM13	S
G232_09743	3.1290	SM14	S
G232_09743	1.0987	SM18	S
G232_09743	0.5044	SM24	S
G232_09743	0.8875	SM27	S
G232_09743	0.8500	SM28	S
G232_09743	0.8626	SM29	S
G232_09743	0.9143	SM35	S
G232_09743	4.5370	SM36	S
G232_09743	0.8310	SM42	S
G232_09743	1.1697	SM48	S
G232_09743	0.7227	SM57	S
G232_09743	0.7574	SM66	S
G232_09743	0.4156	SM67	S
G232_09743	4.4138	SM72	S
G232_09743	0.6619	SM74	S
G232_09743	0.8002	SM84	S
G232_09743	0.6384	SM9	S
G232_09743	0.8264	SM91	S
G232_09744	0.9703	Rstd	R
G232_09744	0.4965	SM102	S
G232_09744	1.1210	SM104	S
G232_09744	1.0350	SM105	S
G232_09744	0.6120	SM108	S
G232_09744	0.7000	SM109	S
G232_09744	0.9458	SM11	S
G232_09744	1.2517	SM122	S
G232_09744	0.8796	SM13	S
G232_09744	0.6425	SM14	S
G232_09744	1.3715	SM18	S
G232_09744	0.5132	SM24	S
G232_09744	0.7813	SM27	S
G232_09744	0.8179	SM28	S
G232_09744	1.3129	SM29	S
G232_09744	0.8286	SM35	S
G232_09744	0.5837	SM36	S
G232_09744	0.8468	SM42	S
G232_09744	0.5212	SM48	S
G232_09744	0.8739	SM57	S
G232_09744	0.7213	SM66	S
G232_09744	0.7825	SM67	S
G232_09744	0.4778	SM72	S
G232_09744	0.6475	SM74	S
G232_09744	0.8413	SM84	S
G232_09744	0.8032	SM9	S
G232_09744	1.0009	SM91	S
G232_09745	1.0357	Rstd	R
G232_09745	0.7692	SM102	S
G232_09745	0.8898	SM104	S
G232_09745	1.0272	SM105	S
G232_09745	0.8548	SM108	S
G232_09745	0.5957	SM109	S
G232_09745	0.9157	SM11	S
G232_09745	1.2252	SM122	S
G232_09745	0.6951	SM13	S
G232_09745	0.9409	SM14	S
G232_09745	1.6967	SM18	S
G232_09745	0.8991	SM24	S
G232_09745	0.6178	SM27	S
G232_09745	1.0679	SM28	S
G232_09745	1.4942	SM29	S
G232_09745	0.4095	SM35	S
G232_09745	1.0389	SM36	S
G232_09745	1.0053	SM42	S
G232_09745	0.9697	SM48	S
G232_09745	0.5714	SM57	S
G232_09745	0.8877	SM66	S
G232_09745	0.7208	SM67	S
G232_09745	0.7783	SM72	S
G232_09745	0.7914	SM74	S
G232_09745	0.8986	SM84	S
G232_09745	0.7408	SM9	S
G232_09745	0.9522	SM91	S
G232_09746	0.8969	Rstd	R
G232_09746	0.3287	SM102	S
G232_09746	0.7903	SM104	S
G232_09746	0.9455	SM105	S
G232_09746	0.9108	SM108	S
G232_09746	0.4261	SM109	S
G232_09746	0.3976	SM11	S
G232_09746	1.2848	SM122	S
G232_09746	0.8233	SM13	S
G232_09746	0.4892	SM14	S
G232_09746	1.4227	SM18	S
G232_09746	0.9518	SM24	S
G232_09746	0.9490	SM27	S
G232_09746	0.9357	SM28	S
G232_09746	1.3655	SM29	S
G232_09746	0.6476	SM35	S
G232_09746	0.0428	SM36	S
G232_09746	1.2042	SM42	S
G232_09746	0.1394	SM48	S
G232_09746	0.3866	SM57	S
G232_09746	0.7316	SM66	S
G232_09746	0.9091	SM67	S
G232_09746	0.4384	SM72	S
G232_09746	0.6331	SM74	S
G232_09746	1.0015	SM84	S
G232_09746	1.0512	SM9	S
G232_09746	1.0390	SM91	S
G232_09747	0.7988	Rstd	R
G232_09747	0.0769	SM102	S
G232_09747	0.6667	SM104	S
G232_09747	0.8482	SM105	S
G232_09747	0.8548	SM108	S
G232_09747	0.5696	SM109	S
G232_09747	1.0422	SM11	S
G232_09747	0.5960	SM122	S
G232_09747	0.6990	SM13	S
G232_09747	0.1640	SM14	S
