GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10466	0.8712	0.0140	0.9247	0.9883	0.8444	0.7913	0.4277	0.6755	0.9146	0.4785	1.5579	1.0219	1.0955	0.8179	1.1696	1.2762	0.0895	0.8891	1.0485	0.5294	1.0413	0.8994	0.0788	0.7698	0.8993	0.9600	0.9212
G232_10467	0.8583	0.0839	0.9194	0.6887	1.2967	1.0043	0.4639	0.5099	0.8272	0.2446	1.2850	1.0965	0.6730	0.6321	1.1257	0.6190	0.0000	0.5986	0.4606	0.5462	0.7974	0.6981	0.0000	0.5468	0.8024	0.7728	0.9114
G232_10468	0.8712	0.4056	0.9785	1.0817	0.7095	0.7652	0.6446	0.7285	0.9942	0.3629	1.2302	0.5175	0.8854	0.6786	1.2515	0.5524	0.2218	0.7518	0.6424	0.9160	0.8968	1.2240	0.3251	0.4245	0.9382	0.8192	0.9531
G232_10469	0.8860	0.7552	0.9167	0.6965	0.8154	0.7957	0.5964	0.5232	0.7922	0.9624	1.3350	0.7237	0.7962	0.6964	1.1608	0.9238	0.7393	0.9278	0.9091	1.1176	0.7677	0.8864	0.7389	0.8561	0.8703	0.7840	0.9885
G232_10470	0.6442	0.8322	1.1747	0.6965	1.1867	0.9391	0.9036	1.2053	0.8718	0.5780	1.1437	0.5439	0.7006	0.5750	1.5322	1.3619	0.5798	0.7993	0.9939	1.6303	0.7148	0.7630	0.4532	1.0647	0.9344	0.7184	0.5846
G232_10471	1.1219	2.4266	0.7809	0.9767	0.8589	1.2478	1.3675	1.1391	1.3320	2.8038	2.1060	1.0877	0.8174	1.1250	0.8626	0.9143	3.9650	1.2201	1.0788	0.6639	1.0542	0.9383	3.5222	0.8345	0.8749	0.9376	1.0921
G232_10472	0.6165	2.1608	1.0202	0.4864	0.9564	0.6217	1.0241	0.4503	0.8427	0.9919	1.8051	0.5351	0.7473	0.9821	0.9825	1.1048	0.9767	1.0968	1.2303	0.4118	0.9213	0.6169	1.7192	1.0719	0.6949	1.0560	1.0337
G232_10473	0.9901	0.5105	0.8145	0.9066	0.7261	0.7870	0.8072	1.2980	0.5825	0.6989	1.6066	0.6228	0.7558	0.8429	1.2456	0.7429	0.8560	0.6655	0.7697	1.3361	0.8981	0.9708	0.5222	0.9712	0.8978	0.5744	0.7706
G232_10474	0.8147	2.7972	0.6196	0.8288	0.6079	0.9391	0.5783	1.1788	0.9165	2.1559	1.0244	0.7939	1.2038	1.2786	1.4357	1.3143	3.5447	1.0493	1.0424	0.9748	0.8994	0.9416	2.9754	0.4532	0.8909	0.9376	0.8831
G232_10475	0.9395	0.6573	0.8481	0.7471	0.6971	0.7087	0.5843	1.0728	0.5825	0.5618	1.1523	0.4561	0.6858	0.7893	1.1228	0.5524	0.4475	0.6567	0.5758	0.6555	0.6439	0.8312	0.4680	0.6259	0.7582	0.4784	0.9327
