GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02747	8.36	0.00	7.03	1.52	2.70	0.49	1.03	1.10	3.06	0.82	10.65	0.95	3.37	2.89	3.21	0.43	0.00	3.83	1.55	0.92	3.53	2.01	0.08	0.52	11.92	3.32	7.85
G232_02748	8.37	1.41	6.35	1.27	3.38	2.05	1.51	1.19	4.59	2.49	10.03	1.76	2.54	2.05	3.58	0.85	2.14	5.27	1.11	0.97	6.16	2.23	2.12	1.38	10.46	3.75	8.22
G232_02749	11.71	2.04	5.72	1.25	4.60	2.26	0.69	2.16	3.47	7.19	12.88	1.53	2.96	3.50	2.54	0.92	5.03	5.71	1.61	0.66	7.20	3.79	3.84	1.17	11.69	4.32	8.26
G232_02750	8.16	1.04	6.10	0.92	4.74	2.41	1.45	0.88	3.60	2.87	11.49	1.57	2.44	2.06	4.66	0.63	2.55	4.63	0.90	1.01	6.43	3.50	2.17	1.07	9.25	6.37	9.54
G232_02751	11.02	1.42	4.71	1.41	4.09	2.44	0.96	1.48	3.26	4.29	8.73	1.84	2.26	2.64	4.22	0.56	2.53	3.86	0.70	0.88	4.90	1.94	2.35	1.00	8.62	3.59	8.43
G232_02752	9.06	3.10	6.39	1.90	3.29	2.57	1.10	1.06	3.67	4.63	10.13	1.12	2.13	1.98	3.58	0.82	2.32	4.63	1.30	1.23	5.29	1.70	3.14	0.85	9.62	4.95	8.42
G232_02753	8.72	8.22	5.11	1.63	4.73	3.70	2.19	0.84	3.65	12.04	10.98	2.17	2.23	2.69	3.13	0.99	15.28	6.68	1.43	0.65	6.08	3.36	11.24	0.61	8.97	3.75	11.52
G232_02754	7.45	2.96	7.13	1.11	3.86	1.64	1.21	3.37	3.92	5.06	14.30	2.27	3.39	2.63	4.35	0.83	6.72	4.72	1.42	0.85	4.94	2.57	3.65	1.27	9.67	5.25	12.63
G232_02755	12.76	0.06	6.21	1.85	3.18	1.61	0.90	1.15	5.23	1.42	8.76	1.22	4.29	2.54	3.70	0.67	0.19	3.98	1.80	0.72	5.82	3.07	0.59	0.47	11.26	4.39	10.14
G232_02756	8.65	3.53	6.75	1.30	3.61	2.46	1.66	0.90	2.34	8.86	8.78	2.29	2.80	1.65	3.47	0.55	8.64	4.16	1.14	1.16	6.00	1.95	7.32	1.04	8.48	5.42	8.98
G232_02757	8.64	4.71	5.83	1.78	3.36	3.03	1.98	0.92	5.15	6.91	10.36	2.52	3.90	2.62	3.06	0.77	8.31	5.16	1.23	1.44	6.87	2.21	5.51	1.49	9.73	5.52	9.47
G232_02758	6.16	1.79	4.08	1.11	4.43	2.53	1.28	3.59	2.94	2.83	1.41	3.08	2.52	2.21	0.07	1.22	2.65	6.59	0.88	1.43	6.62	2.80	1.91	1.29	9.95	3.26	9.77
G232_02759	8.60	1.54	7.13	2.08	3.88	2.14	1.40	1.59	4.24	2.78	10.14	2.02	3.68	2.38	4.56	0.92	2.22	3.95	1.33	1.05	6.15	2.33	1.85	0.93	11.33	5.19	9.97
