GENE	COVERAGE	STRAIN	GROUP
G232_06621	0.5629	Rstd	R
G232_06621	0.0909	SM102	S
G232_06621	0.8804	SM104	S
G232_06621	0.6809	SM105	S
G232_06621	0.8299	SM108	S
G232_06621	0.9043	SM109	S
G232_06621	0.2771	SM11	S
G232_06621	0.7152	SM122	S
G232_06621	0.8854	SM13	S
G232_06621	0.5188	SM14	S
G232_06621	1.4068	SM18	S
G232_06621	0.8202	SM24	S
G232_06621	0.9087	SM27	S
G232_06621	1.0750	SM28	S
G232_06621	1.3772	SM29	S
G232_06621	0.5238	SM35	S
G232_06621	0.0700	SM36	S
G232_06621	0.9577	SM42	S
G232_06621	0.7758	SM48	S
G232_06621	0.5714	SM57	S
G232_06621	0.8710	SM66	S
G232_06621	1.0325	SM67	S
G232_06621	0.0690	SM72	S
G232_06621	0.5540	SM74	S
G232_06621	0.7277	SM84	S
G232_06621	0.8752	SM9	S
G232_06621	1.0673	SM91	S
G232_06622	0.6789	Rstd	R
G232_06622	0.0629	SM102	S
G232_06622	0.7298	SM104	S
G232_06622	0.7626	SM105	S
G232_06622	0.6639	SM108	S
G232_06622	0.8565	SM109	S
G232_06622	0.5602	SM11	S
G232_06622	1.3510	SM122	S
G232_06622	0.9495	SM13	S
G232_06622	0.4946	SM14	S
G232_06622	1.4275	SM18	S
G232_06622	0.3728	SM24	S
G232_06622	1.0552	SM27	S
G232_06622	0.8393	SM28	S
G232_06622	0.9737	SM29	S
G232_06622	0.2190	SM35	S
G232_06622	0.0000	SM36	S
G232_06622	0.6303	SM42	S
G232_06622	0.4788	SM48	S
G232_06622	0.1092	SM57	S
G232_06622	0.6761	SM66	S
G232_06622	0.8539	SM67	S
G232_06622	0.0837	SM72	S
G232_06622	0.3669	SM74	S
G232_06622	0.6964	SM84	S
G232_06622	0.8384	SM9	S
G232_06622	0.8627	SM91	S
