GENE	COVERAGE	STRAIN	GROUP
G232_05197	0.9445	Rstd	R
G232_05197	6.6364	SM102	S
G232_05197	0.6573	SM104	S
G232_05197	0.8171	SM105	S
G232_05197	0.6805	SM108	S
G232_05197	1.6478	SM109	S
G232_05197	2.4157	SM11	S
G232_05197	0.8013	SM122	S
G232_05197	0.9553	SM13	S
G232_05197	6.3790	SM14	S
G232_05197	2.7199	SM18	S
G232_05197	1.0132	SM24	S
G232_05197	0.6391	SM27	S
G232_05197	0.5179	SM28	S
G232_05197	1.3918	SM29	S
G232_05197	0.2952	SM35	S
G232_05197	9.9455	SM36	S
G232_05197	1.1620	SM42	S
G232_05197	0.7697	SM48	S
G232_05197	1.1429	SM57	S
G232_05197	1.1716	SM66	S
G232_05197	0.8539	SM67	S
G232_05197	11.0443	SM72	S
G232_05197	0.7698	SM74	S
G232_05197	0.9901	SM84	S
G232_05197	1.0400	SM9	S
G232_05197	0.7538	SM91	S
G232_05198	0.4886	Rstd	R
G232_05198	0.0000	SM102	S
G232_05198	0.5685	SM104	S
G232_05198	0.9339	SM105	S
G232_05198	0.6805	SM108	S
G232_05198	0.4000	SM109	S
G232_05198	0.8554	SM11	S
G232_05198	0.4834	SM122	S
G232_05198	0.6408	SM13	S
G232_05198	0.5672	SM14	S
G232_05198	1.4994	SM18	S
G232_05198	0.7237	SM24	S
G232_05198	0.4798	SM27	S
G232_05198	0.8786	SM28	S
G232_05198	0.9211	SM29	S
G232_05198	0.4000	SM35	S
G232_05198	0.0000	SM36	S
G232_05198	0.7623	SM42	S
G232_05198	0.7394	SM48	S
G232_05198	1.7983	SM57	S
G232_05198	0.8000	SM66	S
G232_05198	0.6299	SM67	S
G232_05198	0.0000	SM72	S
G232_05198	0.6403	SM74	S
G232_05198	0.8955	SM84	S
G232_05198	0.6112	SM9	S
G232_05198	0.8787	SM91	S
