GENE	COVERAGE	STRAIN	GROUP
G232_10253	1.0139	Rstd	R
G232_10253	0.8462	SM102	S
G232_10253	0.8804	SM104	S
G232_10253	0.8171	SM105	S
G232_10253	0.9959	SM108	S
G232_10253	0.8913	SM109	S
G232_10253	1.3253	SM11	S
G232_10253	1.1656	SM122	S
G232_10253	0.8311	SM13	S
G232_10253	1.0968	SM14	S
G232_10253	1.3532	SM18	S
G232_10253	0.8728	SM24	S
G232_10253	0.6900	SM27	S
G232_10253	0.8821	SM28	S
G232_10253	1.4094	SM29	S
G232_10253	1.6190	SM35	S
G232_10253	0.9689	SM36	S
G232_10253	0.9842	SM42	S
G232_10253	0.6303	SM48	S
G232_10253	1.1597	SM57	S
G232_10253	1.0852	SM66	S
G232_10253	0.8864	SM67	S
G232_10253	1.1084	SM72	S
G232_10253	0.7266	SM74	S
G232_10253	0.9786	SM84	S
G232_10253	0.7632	SM9	S
G232_10253	0.8787	SM91	S
G232_10254	0.8999	Rstd	R
G232_10254	0.0629	SM102	S
G232_10254	0.7769	SM104	S
G232_10254	0.8521	SM105	S
G232_10254	0.8942	SM108	S
G232_10254	0.6130	SM109	S
G232_10254	0.3916	SM11	S
G232_10254	0.7351	SM122	S
G232_10254	0.9379	SM13	S
G232_10254	0.5753	SM14	S
G232_10254	1.1218	SM18	S
G232_10254	0.5351	SM24	S
G232_10254	0.6645	SM27	S
G232_10254	0.8107	SM28	S
G232_10254	1.2193	SM29	S
G232_10254	0.7143	SM35	S
G232_10254	0.0000	SM36	S
G232_10254	0.7007	SM42	S
G232_10254	0.6303	SM48	S
G232_10254	0.7647	SM57	S
G232_10254	0.6026	SM66	S
G232_10254	0.6851	SM67	S
G232_10254	0.0099	SM72	S
G232_10254	0.5899	SM74	S
G232_10254	0.8543	SM84	S
G232_10254	0.6496	SM9	S
G232_10254	0.8423	SM91	S
G232_10255	0.9395	Rstd	R
G232_10255	0.1678	SM102	S
G232_10255	0.7917	SM104	S
G232_10255	1.2023	SM105	S
G232_10255	0.6660	SM108	S
G232_10255	1.0000	SM109	S
G232_10255	0.5723	SM11	S
G232_10255	1.5033	SM122	S
G232_10255	0.6388	SM13	S
G232_10255	0.6667	SM14	S
G232_10255	1.5189	SM18	S
G232_10255	0.8026	SM24	S
G232_10255	0.8110	SM27	S
G232_10255	0.8607	SM28	S
G232_10255	1.5409	SM29	S
G232_10255	0.6190	SM35	S
G232_10255	0.1556	SM36	S
G232_10255	0.9225	SM42	S
G232_10255	1.2061	SM48	S
G232_10255	0.5462	SM57	S
G232_10255	0.8800	SM66	S
G232_10255	1.0649	SM67	S
G232_10255	0.2217	SM72	S
G232_10255	0.7842	SM74	S
G232_10255	0.7849	SM84	S
G232_10255	0.7424	SM9	S
G232_10255	0.9593	SM91	S
G232_10256	1.0000	Rstd	R
G232_10256	0.9860	SM102	S
G232_10256	0.7379	SM104	S
G232_10256	0.6187	SM105	S
G232_10256	0.8651	SM108	S
G232_10256	0.7957	SM109	S
G232_10256	0.4337	SM11	S
G232_10256	0.8675	SM122	S
G232_10256	0.7282	SM13	S
G232_10256	0.5780	SM14	S
G232_10256	1.3021	SM18	S
G232_10256	0.9868	SM24	S
G232_10256	0.4862	SM27	S
G232_10256	1.0107	SM28	S
G232_10256	1.1345	SM29	S
G232_10256	1.1048	SM35	S
G232_10256	0.8872	SM36	S
G232_10256	0.7729	SM42	S
G232_10256	0.6667	SM48	S
G232_10256	0.7143	SM57	S
G232_10256	0.7329	SM66	S
G232_10256	0.6981	SM67	S
G232_10256	0.9951	SM72	S
G232_10256	0.9856	SM74	S
G232_10256	0.7689	SM84	S
G232_10256	0.8320	SM9	S
G232_10256	0.9362	SM91	S
G232_10257	0.9841	Rstd	R
G232_10257	0.2238	SM102	S
G232_10257	0.8683	SM104	S
G232_10257	0.4358	SM105	S
G232_10257	1.1390	SM108	S
G232_10257	0.7391	SM109	S
G232_10257	1.0482	SM11	S
G232_10257	1.0662	SM122	S
G232_10257	1.1417	SM13	S
G232_10257	0.6075	SM14	S
G232_10257	1.1839	SM18	S
G232_10257	0.7588	SM24	S
G232_10257	0.8153	SM27	S
G232_10257	0.8643	SM28	S
G232_10257	1.2953	SM29	S
G232_10257	1.2857	SM35	S
G232_10257	0.1868	SM36	S
G232_10257	0.8363	SM42	S
G232_10257	0.8788	SM48	S
G232_10257	0.9664	SM57	S
G232_10257	0.9819	SM66	S
G232_10257	0.8701	SM67	S
G232_10257	0.4138	SM72	S
G232_10257	1.0288	SM74	S
G232_10257	0.8093	SM84	S
G232_10257	0.6976	SM9	S
G232_10257	0.8751	SM91	S
G232_10258	0.9277	Rstd	R
G232_10258	2.0350	SM102	S
G232_10258	0.6478	SM104	S
G232_10258	0.7549	SM105	S
G232_10258	0.6639	SM108	S
G232_10258	0.7304	SM109	S
G232_10258	0.5783	SM11	S
G232_10258	0.7152	SM122	S
G232_10258	0.8291	SM13	S
G232_10258	1.7957	SM14	S
G232_10258	1.4056	SM18	S
G232_10258	0.5570	SM24	S
G232_10258	0.7516	SM27	S
G232_10258	0.8214	SM28	S
G232_10258	1.3450	SM29	S
G232_10258	0.9333	SM35	S
G232_10258	2.6654	SM36	S
G232_10258	0.9507	SM42	S
G232_10258	0.8909	SM48	S
G232_10258	0.3950	SM57	S
G232_10258	0.4697	SM66	S
G232_10258	0.7370	SM67	S
G232_10258	2.6059	SM72	S
G232_10258	0.3885	SM74	S
G232_10258	0.9245	SM84	S
G232_10258	0.9840	SM9	S
G232_10258	0.8379	SM91	S
G232_10259	0.9722	Rstd	R
G232_10259	2.8182	SM102	S
G232_10259	0.7876	SM104	S
G232_10259	0.7198	SM105	S
G232_10259	0.8693	SM108	S
G232_10259	0.9478	SM109	S
G232_10259	0.8916	SM11	S
G232_10259	0.9868	SM122	S
G232_10259	0.6990	SM13	S
G232_10259	1.8522	SM14	S
G232_10259	1.0378	SM18	S
G232_10259	0.6579	SM24	S
G232_10259	0.9660	SM27	S
G232_10259	0.4607	SM28	S
G232_10259	0.7339	SM29	S
G232_10259	0.8571	SM35	S
G232_10259	3.1673	SM36	S
G232_10259	0.7870	SM42	S
G232_10259	1.5697	SM48	S
G232_10259	0.4706	SM57	S
G232_10259	0.5703	SM66	S
G232_10259	0.9318	SM67	S
G232_10259	2.3695	SM72	S
G232_10259	0.4460	SM74	S
G232_10259	0.9466	SM84	S
G232_10259	0.6928	SM9	S
G232_10259	0.7555	SM91	S
G232_10260	0.7364	Rstd	R
G232_10260	0.1818	SM102	S
G232_10260	0.9180	SM104	S
G232_10260	0.7782	SM105	S
G232_10260	0.7303	SM108	S
G232_10260	0.5739	SM109	S
G232_10260	0.5602	SM11	S
G232_10260	0.8146	SM122	S
G232_10260	0.6680	SM13	S
G232_10260	0.6102	SM14	S
G232_10260	1.2363	SM18	S
G232_10260	0.8991	SM24	S
G232_10260	0.8599	SM27	S
G232_10260	0.7607	SM28	S
G232_10260	0.9883	SM29	S
G232_10260	0.7333	SM35	S
G232_10260	0.0661	SM36	S
G232_10260	0.8996	SM42	S
G232_10260	0.4606	SM48	S
G232_10260	0.7815	SM57	S
G232_10260	0.5535	SM66	S
G232_10260	0.5812	SM67	S
G232_10260	0.1724	SM72	S
G232_10260	0.2950	SM74	S
G232_10260	0.8299	SM84	S
G232_10260	0.6112	SM9	S
G232_10260	0.8096	SM91	S
G232_10261	0.8642	Rstd	R
G232_10261	0.5734	SM102	S
G232_10261	0.7970	SM104	S
G232_10261	0.7160	SM105	S
G232_10261	0.4564	SM108	S
G232_10261	0.7348	SM109	S
G232_10261	0.5904	SM11	S
G232_10261	0.3046	SM122	S
G232_10261	0.6000	SM13	S
G232_10261	0.9247	SM14	S
G232_10261	0.8270	SM18	S
G232_10261	0.8114	SM24	S
G232_10261	0.5202	SM27	S
G232_10261	0.4679	SM28	S
G232_10261	1.4240	SM29	S
G232_10261	0.6667	SM35	S
G232_10261	1.0895	SM36	S
G232_10261	0.4630	SM42	S
G232_10261	0.4242	SM48	S
G232_10261	0.9496	SM57	S
G232_10261	0.5277	SM66	S
G232_10261	0.6883	SM67	S
G232_10261	0.9901	SM72	S
