GENE	COVERAGE	STRAIN	GROUP
G232_06133	0.7255	Rstd	R
G232_06133	0.2378	SM102	S
G232_06133	0.9825	SM104	S
G232_06133	0.7393	SM105	S
G232_06133	0.8817	SM108	S
G232_06133	0.7217	SM109	S
G232_06133	0.8434	SM11	S
G232_06133	0.7020	SM122	S
G232_06133	0.9146	SM13	S
G232_06133	0.7688	SM14	S
G232_06133	1.6480	SM18	S
G232_06133	0.6272	SM24	S
G232_06133	1.0403	SM27	S
G232_06133	0.8786	SM28	S
G232_06133	1.1784	SM29	S
G232_06133	1.0286	SM35	S
G232_06133	0.1362	SM36	S
G232_06133	0.8521	SM42	S
G232_06133	0.7030	SM48	S
G232_06133	0.7647	SM57	S
G232_06133	0.9084	SM66	S
G232_06133	0.7792	SM67	S
G232_06133	0.2759	SM72	S
G232_06133	0.8345	SM74	S
G232_06133	0.9207	SM84	S
G232_06133	0.8256	SM9	S
G232_06133	0.8255	SM91	S
G232_06134	0.8860	Rstd	R
G232_06134	0.4476	SM102	S
G232_06134	0.8347	SM104	S
G232_06134	1.1051	SM105	S
G232_06134	1.0124	SM108	S
G232_06134	0.6696	SM109	S
G232_06134	0.8072	SM11	S
G232_06134	1.3709	SM122	S
G232_06134	0.9631	SM13	S
G232_06134	0.5672	SM14	S
G232_06134	1.4482	SM18	S
G232_06134	0.9868	SM24	S
G232_06134	0.8408	SM27	S
G232_06134	1.0393	SM28	S
G232_06134	1.4415	SM29	S
G232_06134	0.8381	SM35	S
G232_06134	0.5409	SM36	S
G232_06134	0.9243	SM42	S
G232_06134	0.7758	SM48	S
G232_06134	0.6303	SM57	S
G232_06134	0.9381	SM66	S
G232_06134	0.9610	SM67	S
G232_06134	0.6059	SM72	S
G232_06134	0.7482	SM74	S
G232_06134	0.9161	SM84	S
G232_06134	0.9280	SM9	S
G232_06134	0.9345	SM91	S
G232_06135	1.2111	Rstd	R
G232_06135	2.3566	SM102	S
G232_06135	0.8293	SM104	S
G232_06135	0.7938	SM105	S
G232_06135	0.8029	SM108	S
G232_06135	0.9522	SM109	S
