GENE	COVERAGE	STRAIN	GROUP
G232_02376	0.7929	Rstd	R
G232_02376	0.6434	SM102	S
G232_02376	0.7984	SM104	S
G232_02376	0.6459	SM105	S
G232_02376	0.9108	SM108	S
G232_02376	0.9435	SM109	S
G232_02376	0.8133	SM11	S
G232_02376	1.3311	SM122	S
G232_02376	0.8155	SM13	S
G232_02376	1.0296	SM14	S
G232_02376	1.0073	SM18	S
G232_02376	0.7149	SM24	S
G232_02376	0.7537	SM27	S
G232_02376	0.8821	SM28	S
G232_02376	0.9211	SM29	S
G232_02376	0.7810	SM35	S
G232_02376	1.1868	SM36	S
G232_02376	0.8116	SM42	S
G232_02376	0.6121	SM48	S
G232_02376	0.9076	SM57	S
G232_02376	0.9948	SM66	S
G232_02376	0.8019	SM67	S
G232_02376	0.9310	SM72	S
G232_02376	0.6043	SM74	S
G232_02376	0.7376	SM84	S
G232_02376	0.4800	SM9	S
G232_02376	0.7741	SM91	S
G232_02377	0.6016	Rstd	R
G232_02377	0.8182	SM102	S
G232_02377	0.6317	SM104	S
G232_02377	0.7082	SM105	S
G232_02377	0.7365	SM108	S
G232_02377	0.6174	SM109	S
G232_02377	0.8916	SM11	S
G232_02377	0.6623	SM122	S
G232_02377	0.5981	SM13	S
G232_02377	0.8414	SM14	S
G232_02377	1.1571	SM18	S
G232_02377	0.7763	SM24	S
G232_02377	1.0616	SM27	S
G232_02377	0.9036	SM28	S
G232_02377	1.3918	SM29	S
G232_02377	1.0095	SM35	S
G232_02377	1.1556	SM36	S
G232_02377	0.9155	SM42	S
G232_02377	0.9515	SM48	S
G232_02377	0.7059	SM57	S
G232_02377	0.6955	SM66	S
G232_02377	0.6721	SM67	S
G232_02377	0.8916	SM72	S
G232_02377	0.6043	SM74	S
G232_02377	0.8871	SM84	S
G232_02377	0.8064	SM9	S
G232_02377	0.7724	SM91	S
G232_02378	0.7641	Rstd	R
G232_02378	1.3217	SM102	S
G232_02378	0.7675	SM104	S
G232_02378	0.7043	SM105	S
G232_02378	0.8693	SM108	S
G232_02378	0.9130	SM109	S
G232_02378	1.0301	SM11	S
G232_02378	0.8675	SM122	S
G232_02378	0.7767	SM13	S
G232_02378	1.1774	SM14	S
G232_02378	1.0073	SM18	S
G232_02378	0.6579	SM24	S
G232_02378	0.7304	SM27	S
G232_02378	0.9000	SM28	S
G232_02378	0.9386	SM29	S
G232_02378	0.8952	SM35	S
G232_02378	1.5603	SM36	S
G232_02378	0.6320	SM42	S
G232_02378	0.6545	SM48	S
G232_02378	0.8403	SM57	S
G232_02378	0.7097	SM66	S
G232_02378	0.6461	SM67	S
G232_02378	1.6897	SM72	S
G232_02378	0.7482	SM74	S
G232_02378	0.8024	SM84	S
G232_02378	0.6592	SM9	S
G232_02378	0.7759	SM91	S
G232_02379	0.7047	Rstd	R
G232_02379	0.9860	SM102	S
G232_02379	1.0672	SM104	S
G232_02379	0.7860	SM105	S
G232_02379	0.7967	SM108	S
G232_02379	1.2304	SM109	S
G232_02379	1.0783	SM11	S
G232_02379	1.1060	SM122	S
G232_02379	0.7379	SM13	S
G232_02379	1.6237	SM14	S
G232_02379	1.2716	SM18	S
G232_02379	0.8553	SM24	S
G232_02379	0.8790	SM27	S
G232_02379	0.7821	SM28	S
G232_02379	1.3187	SM29	S
G232_02379	0.3429	SM35	S
G232_02379	1.0623	SM36	S
G232_02379	0.9401	SM42	S
G232_02379	0.4424	SM48	S
G232_02379	1.2941	SM57	S
G232_02379	0.9510	SM66	S
G232_02379	0.5227	SM67	S
G232_02379	1.4187	SM72	S
G232_02379	0.6978	SM74	S
G232_02379	1.0572	SM84	S
G232_02379	0.9744	SM9	S
G232_02379	0.8999	SM91	S
G232_02380	0.8840	Rstd	R
G232_02380	4.1469	SM102	S
G232_02380	0.7903	SM104	S
G232_02380	0.7043	SM105	S
G232_02380	1.0290	SM108	S
G232_02380	1.2087	SM109	S
G232_02380	1.1988	SM11	S
G232_02380	1.4901	SM122	S
G232_02380	0.6854	SM13	S
G232_02380	3.2500	SM14	S
G232_02380	1.4446	SM18	S
G232_02380	0.4781	SM24	S
G232_02380	0.9363	SM27	S
G232_02380	1.0429	SM28	S
G232_02380	1.4211	SM29	S
G232_02380	0.2857	SM35	S
G232_02380	4.9611	SM36	S
G232_02380	1.0458	SM42	S
G232_02380	1.0667	SM48	S
G232_02380	0.4202	SM57	S
G232_02380	0.6065	SM66	S
G232_02380	0.6591	SM67	S
G232_02380	4.3350	SM72	S
G232_02380	0.4604	SM74	S
G232_02380	0.8993	SM84	S
G232_02380	0.5968	SM9	S
G232_02380	0.9787	SM91	S
G232_02381	0.5154	Rstd	R
G232_02381	0.7203	SM102	S
G232_02381	0.6573	SM104	S
G232_02381	0.5253	SM105	S
G232_02381	1.0456	SM108	S
G232_02381	0.8435	SM109	S
G232_02381	0.9940	SM11	S
G232_02381	0.7881	SM122	S
G232_02381	0.7612	SM13	S
G232_02381	0.8737	SM14	S
G232_02381	1.1985	SM18	S
G232_02381	0.7763	SM24	S
G232_02381	0.6561	SM27	S
G232_02381	0.8107	SM28	S
G232_02381	0.8392	SM29	S
G232_02381	0.9429	SM35	S
G232_02381	1.2646	SM36	S
G232_02381	0.6796	SM42	S
G232_02381	1.0121	SM48	S
G232_02381	1.0336	SM57	S
G232_02381	0.8090	SM66	S
G232_02381	0.9221	SM67	S
G232_02381	1.3596	SM72	S
G232_02381	0.8993	SM74	S
G232_02381	0.6606	SM84	S
G232_02381	0.7264	SM9	S
G232_02381	0.6501	SM91	S
G232_02382	0.9088	Rstd	R
G232_02382	4.8042	SM102	S
G232_02382	0.8548	SM104	S
G232_02382	0.5136	SM105	S
G232_02382	1.0124	SM108	S
G232_02382	1.3826	SM109	S
G232_02382	1.6867	SM11	S
G232_02382	1.0993	SM122	S
G232_02382	0.7961	SM13	S
G232_02382	3.0995	SM14	S
G232_02382	1.2826	SM18	S
G232_02382	0.7982	SM24	S
G232_02382	1.0000	SM27	S
G232_02382	0.9964	SM28	S
G232_02382	1.1959	SM29	S
G232_02382	0.8476	SM35	S
G232_02382	5.1128	SM36	S
G232_02382	1.0370	SM42	S
G232_02382	1.3939	SM48	S
G232_02382	0.7311	SM57	S
G232_02382	0.8865	SM66	S
G232_02382	0.7662	SM67	S
G232_02382	5.3350	SM72	S
G232_02382	0.6691	SM74	S
G232_02382	0.6072	SM84	S
G232_02382	0.7904	SM9	S
G232_02382	0.9345	SM91	S
G232_02383	0.6531	Rstd	R
G232_02383	3.6853	SM102	S
G232_02383	0.7151	SM104	S
