GENE	COVERAGE	STRAIN	GROUP
G232_02268	1.0496	Rstd	R
G232_02268	0.1259	SM102	S
G232_02268	0.8454	SM104	S
G232_02268	0.5525	SM105	S
G232_02268	0.9087	SM108	S
G232_02268	0.7000	SM109	S
G232_02268	0.4096	SM11	S
G232_02268	0.9139	SM122	S
G232_02268	0.7301	SM13	S
G232_02268	0.2823	SM14	S
G232_02268	0.9549	SM18	S
G232_02268	0.5877	SM24	S
G232_02268	0.8386	SM27	S
G232_02268	0.7321	SM28	S
G232_02268	0.3304	SM29	S
G232_02268	0.6952	SM35	S
G232_02268	0.0000	SM36	S
G232_02268	0.7271	SM42	S
G232_02268	1.0242	SM48	S
G232_02268	0.3782	SM57	S
G232_02268	0.7097	SM66	S
G232_02268	0.7987	SM67	S
G232_02268	0.1379	SM72	S
G232_02268	0.4317	SM74	S
G232_02268	0.8360	SM84	S
G232_02268	0.5952	SM9	S
G232_02268	0.8237	SM91	S
G232_02269	0.9306	Rstd	R
G232_02269	0.1049	SM102	S
G232_02269	0.7164	SM104	S
G232_02269	0.5214	SM105	S
G232_02269	0.7759	SM108	S
G232_02269	0.4391	SM109	S
G232_02269	0.4036	SM11	S
G232_02269	1.1987	SM122	S
G232_02269	0.9107	SM13	S
G232_02269	0.4651	SM14	S
G232_02269	1.2801	SM18	S
G232_02269	0.5395	SM24	S
G232_02269	0.7813	SM27	S
G232_02269	0.6571	SM28	S
G232_02269	0.6199	SM29	S
G232_02269	0.7810	SM35	S
G232_02269	0.0000	SM36	S
G232_02269	0.9577	SM42	S
G232_02269	0.8970	SM48	S
G232_02269	0.4370	SM57	S
G232_02269	0.6116	SM66	S
G232_02269	1.0390	SM67	S
G232_02269	0.0542	SM72	S
G232_02269	0.7122	SM74	S
G232_02269	0.8459	SM84	S
G232_02269	0.6912	SM9	S
G232_02269	0.9920	SM91	S
G232_02270	0.7314	Rstd	R
G232_02270	3.8252	SM102	S
G232_02270	0.7930	SM104	S
G232_02270	0.7160	SM105	S
G232_02270	0.9398	SM108	S
G232_02270	0.8304	SM109	S
G232_02270	1.2892	SM11	S
G232_02270	0.8079	SM122	S
G232_02270	1.1786	SM13	S
G232_02270	3.2366	SM14	S
G232_02270	1.8380	SM18	S
G232_02270	0.8377	SM24	S
G232_02270	1.1359	SM27	S
G232_02270	0.8679	SM28	S
G232_02270	1.9094	SM29	S
G232_02270	0.6190	SM35	S
G232_02270	3.9572	SM36	S
G232_02270	1.5687	SM42	S
G232_02270	0.6364	SM48	S
G232_02270	1.0000	SM57	S
G232_02270	0.7458	SM66	S
G232_02270	0.6429	SM67	S
G232_02270	4.1527	SM72	S
G232_02270	0.8633	SM74	S
G232_02270	1.0770	SM84	S
G232_02270	1.2816	SM9	S
G232_02270	0.7963	SM91	S
G232_02271	1.0238	Rstd	R
G232_02271	1.5315	SM102	S
G232_02271	0.7702	SM104	S
G232_02271	0.7004	SM105	S
G232_02271	0.8465	SM108	S
G232_02271	0.8174	SM109	S
G232_02271	0.9036	SM11	S
G232_02271	1.0993	SM122	S
G232_02271	0.8680	SM13	S
G232_02271	1.3118	SM14	S
G232_02271	1.3179	SM18	S
G232_02271	0.8596	SM24	S
G232_02271	0.7240	SM27	S
G232_02271	0.9000	SM28	S
G232_02271	1.2076	SM29	S
G232_02271	1.3429	SM35	S
G232_02271	1.7237	SM36	S
G232_02271	0.8433	SM42	S
G232_02271	0.9212	SM48	S
G232_02271	1.0420	SM57	S
G232_02271	0.7523	SM66	S
G232_02271	0.8019	SM67	S
G232_02271	1.4433	SM72	S
G232_02271	0.7338	SM74	S
G232_02271	0.8192	SM84	S
G232_02271	0.6768	SM9	S
G232_02271	0.8663	SM91	S
G232_02272	0.8821	Rstd	R
G232_02272	0.0210	SM102	S
G232_02272	0.9637	SM104	S
G232_02272	0.8054	SM105	S
