GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00931	10.60	1.00	6.79	2.68	4.67	2.27	1.18	1.43	4.81	2.74	12.90	1.95	4.74	3.44	3.14	1.32	1.97	4.60	1.16	1.48	5.33	3.36	1.05	0.75	10.88	5.09	11.11
G232_00932	9.89	2.73	5.02	1.94	4.14	1.95	1.12	1.26	4.45	6.17	10.86	1.97	3.53	2.62	4.78	1.02	4.82	5.56	2.03	0.79	6.43	2.39	3.83	1.18	10.26	5.20	9.51
G232_00933	5.96	0.18	5.63	3.03	4.62	1.51	1.67	1.24	4.17	1.39	12.23	2.12	3.64	2.89	4.99	1.16	0.26	4.80	2.45	0.84	6.84	3.04	0.12	0.79	14.10	5.44	11.53
G232_00934	5.69	1.04	5.54	1.45	2.92	1.86	0.66	1.38	3.11	3.64	12.02	2.19	4.59	3.27	5.71	0.64	1.95	5.67	2.10	1.04	5.83	3.36	1.07	1.33	10.82	4.52	10.63
G232_00935	7.36	0.48	6.25	2.11	3.37	1.99	1.24	1.28	4.86	2.80	11.24	1.87	3.63	2.56	3.80	1.01	0.95	5.03	1.61	0.88	7.79	2.81	0.73	0.74	12.11	4.86	9.60
G232_00936	7.26	1.91	5.82	2.81	3.59	1.08	1.37	0.82	5.12	8.35	15.64	1.88	4.54	3.10	4.10	0.86	7.31	8.96	1.30	0.25	5.73	2.45	4.86	1.18	13.79	6.23	9.47
G232_00937	8.26	0.67	6.03	1.87	3.49	2.03	1.09	1.47	4.78	3.03	12.54	2.11	4.32	2.72	4.13	0.79	1.25	5.34	0.88	0.68	5.91	2.37	1.20	0.80	11.44	6.09	9.44
G232_00938	7.49	1.20	6.64	2.09	3.78	1.31	0.72	1.64	3.80	4.35	12.12	1.74	4.90	3.65	4.91	0.35	3.15	6.13	1.34	1.41	5.57	2.32	1.76	0.71	13.57	5.61	10.26
G232_00939	8.31	0.79	4.96	1.82	3.29	1.57	0.87	1.18	3.72	2.51	7.63	1.53	2.63	1.85	2.92	0.68	1.21	3.97	1.00	0.75	5.25	1.83	0.79	0.85	9.07	3.65	7.42
G232_00940	4.91	2.43	3.44	1.02	1.49	1.26	0.58	0.51	2.39	5.59	8.24	1.34	1.94	1.75	2.68	0.51	5.80	4.14	0.83	0.45	2.95	1.17	3.25	0.62	6.01	4.96	6.58
G232_00941	4.88	0.09	2.68	0.90	1.96	0.84	0.37	0.57	1.44	0.70	4.48	0.55	1.68	1.65	1.90	0.48	0.14	2.48	0.62	0.30	3.12	1.12	0.12	0.65	6.65	2.01	5.66
