GENE	COVERAGE	STRAIN	GROUP
G232_09556	0.1606	Rstd	R
G232_09556	0.4056	SM102	S
G232_09556	0.0242	SM104	S
G232_09556	0.2257	SM105	S
G232_09556	0.2593	SM108	S
G232_09556	0.0000	SM109	S
G232_09556	0.3855	SM11	S
G232_09556	0.6026	SM122	S
G232_09556	0.1515	SM13	S
G232_09556	0.2016	SM14	S
G232_09556	0.0719	SM18	S
G232_09556	0.1579	SM24	S
G232_09556	0.0000	SM27	S
G232_09556	0.0786	SM28	S
G232_09556	0.1667	SM29	S
G232_09556	0.4190	SM35	S
G232_09556	0.1595	SM36	S
G232_09556	0.1021	SM42	S
G232_09556	0.5333	SM48	S
G232_09556	0.0000	SM57	S
G232_09556	0.1716	SM66	S
G232_09556	0.2305	SM67	S
G232_09556	0.1626	SM72	S
G232_09556	0.0000	SM74	S
G232_09556	0.1815	SM84	S
G232_09556	0.0832	SM9	S
G232_09556	0.3375	SM91	S
