GENE	COVERAGE	STRAIN	GROUP
G232_08913	3.7721	Rstd	R
G232_08913	0.1119	SM102	S
G232_08913	2.3535	SM104	S
G232_08913	2.1556	SM105	S
G232_08913	3.2676	SM108	S
G232_08913	1.0870	SM109	S
G232_08913	1.3855	SM11	S
G232_08913	2.2848	SM122	S
G232_08913	3.2854	SM13	S
G232_08913	2.1882	SM14	S
G232_08913	4.2253	SM18	S
G232_08913	2.3509	SM24	S
G232_08913	2.0510	SM27	S
G232_08913	2.9000	SM28	S
G232_08913	0.1053	SM29	S
G232_08913	1.3524	SM35	S
G232_08913	0.0000	SM36	S
G232_08913	3.9067	SM42	S
G232_08913	3.3939	SM48	S
G232_08913	1.9244	SM57	S
G232_08913	2.0813	SM66	S
G232_08913	4.5422	SM67	S
G232_08913	0.1034	SM72	S
G232_08913	1.9065	SM74	S
G232_08913	5.6850	SM84	S
G232_08913	3.0304	SM9	S
G232_08913	4.1408	SM91	S
G232_08914	1.0278	Rstd	R
G232_08914	0.0210	SM102	S
G232_08914	0.7581	SM104	S
G232_08914	0.8560	SM105	S
G232_08914	0.6307	SM108	S
G232_08914	0.6565	SM109	S
G232_08914	0.5482	SM11	S
G232_08914	0.9801	SM122	S
G232_08914	1.1243	SM13	S
G232_08914	0.3118	SM14	S
G232_08914	1.4141	SM18	S
G232_08914	0.6886	SM24	S
G232_08914	0.7452	SM27	S
G232_08914	1.0607	SM28	S
G232_08914	1.0409	SM29	S
G232_08914	0.7048	SM35	S
G232_08914	0.0000	SM36	S
G232_08914	1.0106	SM42	S
G232_08914	0.8606	SM48	S
G232_08914	0.7395	SM57	S
G232_08914	0.6129	SM66	S
G232_08914	0.7013	SM67	S
G232_08914	0.0148	SM72	S
G232_08914	0.5036	SM74	S
G232_08914	0.9413	SM84	S
G232_08914	0.7696	SM9	S
G232_08914	1.0177	SM91	S
G232_08915	1.0823	Rstd	R
G232_08915	0.0490	SM102	S
G232_08915	0.9476	SM104	S
G232_08915	0.7938	SM105	S
G232_08915	0.8278	SM108	S
G232_08915	0.6783	SM109	S
G232_08915	0.4458	SM11	S
G232_08915	0.8609	SM122	S
G232_08915	0.9049	SM13	S
G232_08915	0.4435	SM14	S
G232_08915	1.3216	SM18	S
G232_08915	0.7632	SM24	S
G232_08915	0.8259	SM27	S
G232_08915	1.1107	SM28	S
G232_08915	1.1140	SM29	S
G232_08915	0.6667	SM35	S
G232_08915	0.0000	SM36	S
G232_08915	0.8891	SM42	S
G232_08915	0.6970	SM48	S
G232_08915	0.6218	SM57	S
G232_08915	0.7548	SM66	S
G232_08915	0.8604	SM67	S
G232_08915	0.0148	SM72	S
G232_08915	0.4604	SM74	S
G232_08915	0.9695	SM84	S
G232_08915	0.8736	SM9	S
G232_08915	0.9469	SM91	S
G232_08916	1.2616	Rstd	R
G232_08916	0.1678	SM102	S
G232_08916	1.2796	SM104	S
G232_08916	1.1673	SM105	S
G232_08916	1.5187	SM108	S
G232_08916	1.1304	SM109	S
G232_08916	0.6928	SM11	S
G232_08916	0.9338	SM122	S
G232_08916	1.1049	SM13	S
G232_08916	0.4382	SM14	S
G232_08916	1.3983	SM18	S
G232_08916	1.4035	SM24	S
G232_08916	1.1571	SM27	S
G232_08916	1.4214	SM28	S
G232_08916	0.8918	SM29	S
G232_08916	0.7429	SM35	S
G232_08916	0.0311	SM36	S
G232_08916	0.9894	SM42	S
G232_08916	1.2364	SM48	S
G232_08916	0.7731	SM57	S
G232_08916	1.7019	SM66	S
G232_08916	1.0455	SM67	S
G232_08916	0.0640	SM72	S
G232_08916	1.1871	SM74	S
G232_08916	1.3875	SM84	S
G232_08916	1.5632	SM9	S
G232_08916	1.3658	SM91	S
G232_08917	0.7502	Rstd	R
G232_08917	0.0000	SM102	S
G232_08917	0.6277	SM104	S
G232_08917	0.5019	SM105	S
G232_08917	0.4066	SM108	S
G232_08917	0.4174	SM109	S
G232_08917	0.6084	SM11	S
G232_08917	0.7881	SM122	S
G232_08917	0.9146	SM13	S
G232_08917	0.5565	SM14	S
G232_08917	1.5603	SM18	S
G232_08917	0.9781	SM24	S
G232_08917	1.0467	SM27	S
G232_08917	1.0321	SM28	S
G232_08917	1.1637	SM29	S
G232_08917	0.6857	SM35	S
G232_08917	0.0000	SM36	S
G232_08917	0.8873	SM42	S
G232_08917	0.7455	SM48	S
G232_08917	0.5546	SM57	S
G232_08917	0.6452	SM66	S
G232_08917	0.8312	SM67	S
G232_08917	0.0985	SM72	S
G232_08917	0.9281	SM74	S
G232_08917	0.9710	SM84	S
G232_08917	0.7408	SM9	S
G232_08917	0.7733	SM91	S
G232_08918	0.6680	Rstd	R
G232_08918	1.9580	SM102	S
G232_08918	1.0188	SM104	S
G232_08918	1.0117	SM105	S
G232_08918	0.9627	SM108	S
G232_08918	0.8043	SM109	S
G232_08918	0.8976	SM11	S
G232_08918	0.8675	SM122	S
G232_08918	0.8214	SM13	S
G232_08918	2.2661	SM14	S
G232_08918	1.4190	SM18	S
G232_08918	0.8860	SM24	S
G232_08918	0.9448	SM27	S
G232_08918	1.1000	SM28	S
G232_08918	1.0936	SM29	S
G232_08918	1.0571	SM35	S
G232_08918	2.6848	SM36	S
G232_08918	0.9595	SM42	S
G232_08918	0.9879	SM48	S
G232_08918	0.5378	SM57	S
G232_08918	0.7458	SM66	S
G232_08918	0.8052	SM67	S
G232_08918	2.1576	SM72	S
G232_08918	0.5612	SM74	S
G232_08918	0.8696	SM84	S
G232_08918	0.9776	SM9	S
G232_08918	0.8255	SM91	S
G232_08919	1.0050	Rstd	R
G232_08919	0.1329	SM102	S
G232_08919	0.7083	SM104	S
G232_08919	0.7237	SM105	S
G232_08919	0.8506	SM108	S
G232_08919	0.6261	SM109	S
G232_08919	0.5663	SM11	S
G232_08919	0.9205	SM122	S
G232_08919	0.8427	SM13	S
G232_08919	0.5027	SM14	S
G232_08919	1.0463	SM18	S
G232_08919	0.9167	SM24	S
G232_08919	0.8599	SM27	S
G232_08919	0.7964	SM28	S
G232_08919	1.1199	SM29	S
G232_08919	1.0286	SM35	S
G232_08919	0.0700	SM36	S
G232_08919	0.8169	SM42	S
G232_08919	0.3879	SM48	S
G232_08919	0.9160	SM57	S
G232_08919	0.7406	SM66	S
G232_08919	1.1299	SM67	S
G232_08919	0.1182	SM72	S
G232_08919	0.6978	SM74	S
G232_08919	0.7788	SM84	S
G232_08919	0.7072	SM9	S
G232_08919	0.8397	SM91	S
G232_08920	0.5560	Rstd	R
G232_08920	0.0000	SM102	S
G232_08920	0.8038	SM104	S
G232_08920	0.9027	SM105	S
G232_08920	0.9087	SM108	S
G232_08920	0.9652	SM109	S
G232_08920	1.1867	SM11	S
G232_08920	0.6755	SM122	S
G232_08920	0.7320	SM13	S
G232_08920	0.7473	SM14	S
G232_08920	1.4214	SM18	S
G232_08920	0.7982	SM24	S
G232_08920	0.7537	SM27	S
G232_08920	1.1500	SM28	S
G232_08920	0.9503	SM29	S
G232_08920	1.0095	SM35	S
G232_08920	0.1089	SM36	S
G232_08920	1.2993	SM42	S
G232_08920	1.0424	SM48	S
G232_08920	0.3782	SM57	S
G232_08920	1.1381	SM66	S
G232_08920	0.4610	SM67	S
G232_08920	0.0000	SM72	S
G232_08920	0.9137	SM74	S
G232_08920	0.9336	SM84	S
G232_08920	0.9408	SM9	S
G232_08920	0.8733	SM91	S
G232_08921	0.8434	Rstd	R
G232_08921	0.5664	SM102	S
G232_08921	0.8790	SM104	S
G232_08921	0.6732	SM105	S
G232_08921	0.8174	SM108	S
G232_08921	0.7783	SM109	S
G232_08921	0.5663	SM11	S
G232_08921	0.7815	SM122	S
G232_08921	0.6971	SM13	S
G232_08921	0.7231	SM14	S
G232_08921	1.2533	SM18	S
G232_08921	0.8114	SM24	S
G232_08921	0.8217	SM27	S
G232_08921	0.8679	SM28	S
G232_08921	0.9503	SM29	S
G232_08921	0.5429	SM35	S
G232_08921	0.4669	SM36	S
G232_08921	0.7676	SM42	S
G232_08921	0.6545	SM48	S
G232_08921	0.8319	SM57	S
G232_08921	0.9019	SM66	S
G232_08921	0.7208	SM67	S
G232_08921	0.5468	SM72	S
G232_08921	0.8777	SM74	S
G232_08921	0.8520	SM84	S
G232_08921	0.7344	SM9	S
G232_08921	0.7963	SM91	S
G232_08922	0.9633	Rstd	R
G232_08922	3.6573	SM102	S
G232_08922	0.6075	SM104	S
G232_08922	0.6070	SM105	S
G232_08922	0.5539	SM108	S
G232_08922	0.8478	SM109	S
G232_08922	1.2229	SM11	S
G232_08922	0.6424	SM122	S
G232_08922	1.2233	SM13	S
G232_08922	1.8763	SM14	S
G232_08922	1.5250	SM18	S
G232_08922	1.4693	SM24	S
G232_08922	0.8238	SM27	S
G232_08922	1.3250	SM28	S
G232_08922	1.1901	SM29	S
G232_08922	0.9048	SM35	S
G232_08922	3.0895	SM36	S
G232_08922	0.9349	SM42	S
G232_08922	1.5879	SM48	S
G232_08922	0.9664	SM57	S
G232_08922	0.8297	SM66	S
G232_08922	0.6753	SM67	S
G232_08922	3.1478	SM72	S
G232_08922	0.3237	SM74	S
G232_08922	0.8268	SM84	S
G232_08922	1.0640	SM9	S
G232_08922	0.8388	SM91	S
G232_08923	0.8880	Rstd	R
G232_08923	0.5315	SM102	S
G232_08923	0.7782	SM104	S
G232_08923	1.1012	SM105	S
G232_08923	0.6307	SM108	S
G232_08923	0.9087	SM109	S
G232_08923	0.4819	SM11	S
G232_08923	1.2980	SM122	S
G232_08923	1.3767	SM13	S
G232_08923	0.6505	SM14	S
G232_08923	1.2558	SM18	S
G232_08923	1.0263	SM24	S
G232_08923	1.0764	SM27	S
G232_08923	1.1357	SM28	S
G232_08923	1.4854	SM29	S
G232_08923	0.8857	SM35	S
G232_08923	0.3074	SM36	S
G232_08923	0.5158	SM42	S
G232_08923	0.8061	SM48	S
G232_08923	0.4034	SM57	S
G232_08923	1.0645	SM66	S
G232_08923	0.5942	SM67	S
G232_08923	0.3596	SM72	S
G232_08923	0.6403	SM74	S
G232_08923	0.9016	SM84	S
G232_08923	0.9360	SM9	S
G232_08923	0.9008	SM91	S
G232_08924	0.8315	Rstd	R
G232_08924	0.4056	SM102	S
G232_08924	0.7903	SM104	S
G232_08924	0.7782	SM105	S
G232_08924	0.6183	SM108	S
G232_08924	0.9348	SM109	S
G232_08924	0.3916	SM11	S
G232_08924	0.7219	SM122	S
G232_08924	1.0680	SM13	S
G232_08924	0.9892	SM14	S
G232_08924	1.5213	SM18	S
G232_08924	0.7237	SM24	S
G232_08924	1.0382	SM27	S
G232_08924	1.2536	SM28	S
G232_08924	1.3947	SM29	S
G232_08924	1.6476	SM35	S
G232_08924	0.7004	SM36	S
G232_08924	1.0845	SM42	S
G232_08924	1.5152	SM48	S
G232_08924	0.8067	SM57	S
G232_08924	0.7200	SM66	S
G232_08924	1.0812	SM67	S
G232_08924	0.6404	SM72	S
G232_08924	0.8633	SM74	S
G232_08924	1.1648	SM84	S
G232_08924	0.8288	SM9	S
G232_08924	1.0647	SM91	S
G232_08925	0.9475	Rstd	R
G232_08925	0.2448	SM102	S
G232_08925	0.6573	SM104	S
G232_08925	0.9922	SM105	S
G232_08925	0.7054	SM108	S
G232_08925	0.7348	SM109	S
G232_08925	0.6807	SM11	S
G232_08925	1.0132	SM122	S
G232_08925	0.8757	SM13	S
G232_08925	0.4140	SM14	S
G232_08925	1.4129	SM18	S
G232_08925	0.9518	SM24	S
G232_08925	0.8577	SM27	S
G232_08925	1.0679	SM28	S
G232_08925	1.0292	SM29	S
G232_08925	0.4762	SM35	S
G232_08925	0.0039	SM36	S
G232_08925	0.9947	SM42	S
G232_08925	0.9455	SM48	S
G232_08925	1.2605	SM57	S
G232_08925	0.8826	SM66	S
G232_08925	0.7435	SM67	S
G232_08925	0.1330	SM72	S
G232_08925	0.5971	SM74	S
G232_08925	0.9169	SM84	S
G232_08925	1.0896	SM9	S
