GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00668	8.80	6.76	6.93	2.25	5.15	2.29	1.24	1.73	4.15	6.25	13.63	1.91	3.97	2.62	4.22	1.56	5.77	6.98	1.40	1.34	7.58	2.13	5.72	0.86	11.31	5.34	9.52
G232_00669	8.81	0.33	8.30	2.42	3.21	1.76	1.52	0.86	5.72	0.94	9.44	2.47	3.61	2.18	3.77	0.97	0.20	4.79	0.82	1.46	5.97	2.32	0.02	0.46	11.87	4.32	10.44
G232_00670	5.85	0.05	9.18	1.44	3.47	1.74	1.14	1.50	4.36	2.77	11.29	1.83	2.45	1.69	3.69	1.30	0.14	4.85	1.66	1.93	9.99	3.26	0.41	1.41	11.82	4.58	7.23
G232_00671	8.90	4.81	8.74	2.11	4.28	3.56	1.79	2.05	5.91	10.47	11.18	1.68	3.92	1.71	4.08	1.27	13.92	7.34	2.47	1.62	8.99	3.45	7.34	1.51	13.46	6.13	11.51
G232_00672	10.78	0.16	7.28	2.33	3.92	1.30	1.39	1.69	3.68	2.34	11.66	1.49	4.24	2.67	4.55	0.56	0.36	5.36	1.78	1.17	7.96	2.89	0.56	0.85	10.45	4.41	9.53
G232_00673	8.51	3.47	5.58	2.53	5.22	1.60	1.53	1.56	3.28	6.83	10.47	1.57	3.36	2.46	5.43	0.44	7.12	5.66	1.94	1.08	6.64	2.49	4.35	1.69	11.91	4.45	9.73
G232_00674	7.94	0.10	7.81	2.84	3.02	1.02	1.35	1.92	3.19	0.83	3.97	1.11	4.29	1.51	0.88	0.37	0.00	3.77	0.17	1.34	10.78	2.75	0.10	1.73	10.49	3.63	10.61
G232_00675	8.37	1.11	7.42	1.86	3.24	1.62	1.24	0.80	3.41	2.65	12.45	1.82	3.80	3.24	4.25	1.04	1.72	4.58	1.42	1.01	6.01	2.11	1.94	0.79	10.84	3.79	9.43
G232_00676	8.45	1.78	6.64	2.34	3.85	2.44	1.68	1.50	5.34	4.82	12.20	2.54	4.84	2.62	3.98	0.97	2.61	4.43	0.98	0.82	7.96	1.86	2.63	1.14	12.76	7.54	9.30
G232_00677	8.70	0.13	5.63	2.01	3.10	0.86	0.98	1.39	5.06	1.82	8.53	2.43	2.38	1.95	3.62	0.72	0.10	3.58	1.18	0.89	5.36	2.01	0.05	0.78	12.08	3.91	8.92
G232_00678	9.97	1.02	6.68	2.03	3.58	1.55	1.10	1.92	4.87	3.80	11.88	1.67	3.34	2.24	4.37	0.99	1.78	4.87	1.72	0.76	6.35	2.84	1.52	0.57	11.83	4.82	9.43
G232_00679	5.84	0.73	6.75	1.59	4.07	2.10	1.38	1.51	3.04	1.55	11.23	0.98	1.65	1.67	3.03	1.27	0.91	4.30	0.81	1.05	6.85	1.50	1.50	1.89	7.90	4.12	8.59
G232_00680	10.37	2.16	6.98	2.24	4.17	2.40	1.31	1.83	3.63	5.35	10.17	1.77	3.64	2.59	3.74	0.93	4.80	6.12	1.47	1.09	7.42	2.95	3.80	1.07	11.77	4.96	11.37
G232_00681	11.09	0.44	4.68	1.79	3.73	1.26	1.34	1.39	2.74	2.08	8.07	0.95	3.20	2.39	2.94	0.81	0.97	3.51	1.24	1.20	5.40	2.35	0.87	0.88	9.47	4.53	8.59
G232_00682	7.62	4.20	6.44	1.65	4.69	1.86	1.52	1.83	4.07	10.02	11.98	1.22	3.30	2.35	5.17	0.91	10.08	4.28	1.51	0.79	3.99	3.77	7.73	0.76	9.95	4.54	9.46
G232_00683	5.94	1.05	5.60	2.01	2.57	3.20	1.53	0.97	2.99	3.90	14.76	1.26	5.61	1.74	2.95	1.44	2.53	5.75	1.64	0.54	6.23	2.09	3.33	1.29	10.99	5.49	9.35
G232_00684	9.56	0.16	4.79	2.96	3.75	0.79	0.81	1.39	4.91	2.78	9.83	2.19	3.05	2.54	3.97	0.28	0.89	5.03	0.07	1.68	4.81	1.64	0.36	1.44	10.79	6.45	8.35
G232_00685	9.20	2.50	5.07	1.93	4.81	1.43	1.40	1.36	3.65	5.30	8.16	1.32	3.95	2.00	3.42	1.29	6.47	4.80	1.34	1.04	4.71	2.23	3.08	0.69	11.52	4.55	7.04
G232_00686	8.19	0.14	6.33	1.60	4.75	1.36	1.59	0.62	4.34	1.11	9.86	2.23	3.44	3.34	2.98	1.02	0.23	5.95	1.17	1.44	5.49	2.52	0.24	1.49	10.45	5.00	9.07
G232_00687	6.77	0.43	5.48	2.23	3.22	1.62	0.88	1.10	4.73	1.70	17.55	2.04	3.99	2.43	3.69	0.58	0.32	3.12	1.67	0.92	6.31	3.21	0.23	0.77	10.72	4.15	7.82
G232_00688	8.68	0.52	5.94	1.89	3.47	1.31	1.14	1.37	4.22	2.82	10.00	1.40	3.80	2.75	3.66	0.65	0.99	5.04	1.62	1.00	5.14	2.51	1.01	0.84	11.18	5.11	9.23
G232_00689	8.75	1.10	6.57	2.41	4.71	2.00	0.37	0.82	4.42	1.60	9.28	2.63	4.22	1.65	2.54	0.22	1.23	4.50	0.89	1.47	6.01	2.49	1.06	1.00	12.57	5.31	9.73
