GENE	COVERAGE	STRAIN	GROUP
G232_10181	0.8107	Rstd	R
G232_10181	0.5455	SM102	S
G232_10181	0.8616	SM104	S
G232_10181	0.9922	SM105	S
G232_10181	0.6867	SM108	S
G232_10181	0.5391	SM109	S
G232_10181	0.5000	SM11	S
G232_10181	1.1258	SM122	S
G232_10181	0.8874	SM13	S
G232_10181	0.6989	SM14	S
G232_10181	1.4117	SM18	S
G232_10181	0.8509	SM24	S
G232_10181	0.8684	SM27	S
G232_10181	1.0607	SM28	S
G232_10181	1.1637	SM29	S
G232_10181	1.0667	SM35	S
G232_10181	0.3891	SM36	S
G232_10181	0.7993	SM42	S
G232_10181	0.7333	SM48	S
G232_10181	0.6891	SM57	S
G232_10181	0.7084	SM66	S
G232_10181	0.8701	SM67	S
G232_10181	0.4729	SM72	S
G232_10181	0.5324	SM74	S
G232_10181	0.8741	SM84	S
G232_10181	0.6432	SM9	S
G232_10181	0.8034	SM91	S
G232_10182	0.8761	Rstd	R
G232_10182	1.7692	SM102	S
G232_10182	0.8831	SM104	S
G232_10182	0.7899	SM105	S
G232_10182	0.7905	SM108	S
G232_10182	1.0783	SM109	S
G232_10182	0.8494	SM11	S
G232_10182	0.9404	SM122	S
G232_10182	0.8563	SM13	S
G232_10182	1.9973	SM14	S
G232_10182	1.4287	SM18	S
G232_10182	0.7851	SM24	S
G232_10182	0.8960	SM27	S
G232_10182	0.8821	SM28	S
G232_10182	1.3275	SM29	S
G232_10182	0.8762	SM35	S
G232_10182	2.5642	SM36	S
G232_10182	1.0792	SM42	S
G232_10182	0.7333	SM48	S
G232_10182	0.8151	SM57	S
G232_10182	0.7626	SM66	S
G232_10182	0.9773	SM67	S
G232_10182	1.8867	SM72	S
G232_10182	0.5899	SM74	S
G232_10182	0.9451	SM84	S
G232_10182	0.8896	SM9	S
G232_10182	0.8813	SM91	S
G232_10183	0.7185	Rstd	R
G232_10183	8.0490	SM102	S
G232_10183	0.8293	SM104	S
G232_10183	0.9377	SM105	S
G232_10183	0.7946	SM108	S
G232_10183	1.5522	SM109	S
G232_10183	1.7410	SM11	S
G232_10183	1.3775	SM122	S
G232_10183	0.7301	SM13	S
G232_10183	5.8306	SM14	S
G232_10183	1.6163	SM18	S
G232_10183	0.4825	SM24	S
G232_10183	0.6008	SM27	S
G232_10183	0.8536	SM28	S
G232_10183	1.2778	SM29	S
G232_10183	0.8476	SM35	S
G232_10183	7.3074	SM36	S
G232_10183	0.8046	SM42	S
G232_10183	1.1030	SM48	S
G232_10183	1.2185	SM57	S
G232_10183	0.7703	SM66	S
G232_10183	1.4643	SM67	S
G232_10183	7.6847	SM72	S
G232_10183	0.7554	SM74	S
G232_10183	0.6918	SM84	S
G232_10183	0.7040	SM9	S
G232_10183	0.7387	SM91	S
G232_10184	0.6977	Rstd	R
G232_10184	0.2517	SM102	S
G232_10184	1.2030	SM104	S
G232_10184	1.0272	SM105	S
G232_10184	1.1307	SM108	S
G232_10184	0.9565	SM109	S
G232_10184	0.2952	SM11	S
G232_10184	1.2450	SM122	S
G232_10184	1.0214	SM13	S
G232_10184	0.3763	SM14	S
G232_10184	0.7113	SM18	S
G232_10184	0.6886	SM24	S
G232_10184	0.6837	SM27	S
G232_10184	1.0536	SM28	S
G232_10184	0.6959	SM29	S
G232_10184	1.1333	SM35	S
G232_10184	0.1479	SM36	S
G232_10184	0.9243	SM42	S
G232_10184	0.3879	SM48	S
G232_10184	0.8151	SM57	S
G232_10184	1.0361	SM66	S
G232_10184	1.0649	SM67	S
G232_10184	0.2808	SM72	S
G232_10184	1.1511	SM74	S
G232_10184	0.7674	SM84	S
G232_10184	0.8960	SM9	S
G232_10184	0.9097	SM91	S
