GENE	COVERAGE	STRAIN	GROUP
G232_08896	0.7790	Rstd	R
G232_08896	0.1748	SM102	S
G232_08896	0.7339	SM104	S
G232_08896	0.9261	SM105	S
G232_08896	0.7822	SM108	S
G232_08896	0.9304	SM109	S
G232_08896	0.5482	SM11	S
G232_08896	0.7947	SM122	S
G232_08896	0.9515	SM13	S
G232_08896	0.6586	SM14	S
G232_08896	1.2594	SM18	S
G232_08896	0.8816	SM24	S
G232_08896	0.8769	SM27	S
G232_08896	0.6464	SM28	S
G232_08896	0.8246	SM29	S
G232_08896	0.9619	SM35	S
G232_08896	0.0000	SM36	S
G232_08896	0.8275	SM42	S
G232_08896	0.7273	SM48	S
G232_08896	0.7647	SM57	S
G232_08896	0.8168	SM66	S
G232_08896	0.6169	SM67	S
G232_08896	0.0591	SM72	S
G232_08896	0.6547	SM74	S
G232_08896	0.9298	SM84	S
G232_08896	0.9344	SM9	S
G232_08896	0.8742	SM91	S
G232_08897	1.0040	Rstd	R
G232_08897	0.6084	SM102	S
G232_08897	0.9153	SM104	S
G232_08897	0.7626	SM105	S
G232_08897	1.0166	SM108	S
G232_08897	0.8304	SM109	S
G232_08897	0.8133	SM11	S
G232_08897	0.8742	SM122	S
G232_08897	0.6796	SM13	S
G232_08897	0.8306	SM14	S
G232_08897	1.2339	SM18	S
G232_08897	0.6798	SM24	S
G232_08897	0.8429	SM27	S
G232_08897	0.9250	SM28	S
G232_08897	1.1725	SM29	S
G232_08897	0.9048	SM35	S
G232_08897	0.4553	SM36	S
G232_08897	0.8187	SM42	S
G232_08897	1.1212	SM48	S
G232_08897	0.9076	SM57	S
G232_08897	0.7781	SM66	S
G232_08897	0.8896	SM67	S
G232_08897	0.6847	SM72	S
G232_08897	0.9496	SM74	S
G232_08897	0.8711	SM84	S
G232_08897	0.7360	SM9	S
G232_08897	0.7458	SM91	S
G232_08898	0.6759	Rstd	R
G232_08898	0.0629	SM102	S
G232_08898	0.7890	SM104	S
G232_08898	0.7315	SM105	S
G232_08898	1.0436	SM108	S
G232_08898	0.9304	SM109	S
G232_08898	1.4398	SM11	S
G232_08898	0.4040	SM122	S
G232_08898	0.9340	SM13	S
G232_08898	1.0833	SM14	S
G232_08898	2.0950	SM18	S
G232_08898	1.2632	SM24	S
G232_08898	1.0573	SM27	S
G232_08898	1.4286	SM28	S
G232_08898	1.4006	SM29	S
G232_08898	0.6476	SM35	S
G232_08898	0.1673	SM36	S
G232_08898	1.2025	SM42	S
G232_08898	0.0000	SM48	S
G232_08898	0.4202	SM57	S
G232_08898	1.0374	SM66	S
G232_08898	1.4091	SM67	S
G232_08898	0.2069	SM72	S
G232_08898	0.9281	SM74	S
G232_08898	0.9191	SM84	S
G232_08898	0.6480	SM9	S
G232_08898	1.0487	SM91	S
G232_08899	0.6809	Rstd	R
G232_08899	0.0000	SM102	S
G232_08899	0.5134	SM104	S
G232_08899	0.9377	SM105	S
G232_08899	0.7490	SM108	S
G232_08899	0.8261	SM109	S
G232_08899	1.2651	SM11	S
G232_08899	0.4834	SM122	S
G232_08899	0.7165	SM13	S
G232_08899	1.1559	SM14	S
G232_08899	1.2034	SM18	S
G232_08899	0.4649	SM24	S
G232_08899	0.5541	SM27	S
G232_08899	1.1536	SM28	S
G232_08899	0.8041	SM29	S
G232_08899	0.5238	SM35	S
G232_08899	0.0000	SM36	S
G232_08899	0.5651	SM42	S
G232_08899	1.9758	SM48	S
G232_08899	1.7731	SM57	S
G232_08899	1.0065	SM66	S
G232_08899	1.0812	SM67	S
G232_08899	0.0000	SM72	S
G232_08899	0.5108	SM74	S
G232_08899	0.9512	SM84	S
G232_08899	0.9072	SM9	S
G232_08899	0.7352	SM91	S
G232_08900	0.7671	Rstd	R
G232_08900	2.2168	SM102	S
G232_08900	0.8105	SM104	S
G232_08900	0.8482	SM105	S
G232_08900	0.9274	SM108	S
G232_08900	1.0261	SM109	S
G232_08900	1.1265	SM11	S
G232_08900	0.9139	SM122	S
G232_08900	0.7320	SM13	S
G232_08900	2.3925	SM14	S
G232_08900	1.2521	SM18	S
G232_08900	0.7368	SM24	S
G232_08900	0.8344	SM27	S
G232_08900	0.7143	SM28	S
G232_08900	1.4064	SM29	S
G232_08900	0.7048	SM35	S
G232_08900	2.6809	SM36	S
G232_08900	0.7342	SM42	S
G232_08900	0.6667	SM48	S
G232_08900	0.4454	SM57	S
G232_08900	0.8052	SM66	S
G232_08900	0.7857	SM67	S
G232_08900	2.3054	SM72	S
G232_08900	0.8993	SM74	S
G232_08900	0.7910	SM84	S
G232_08900	0.6976	SM9	S
G232_08900	0.7130	SM91	S
G232_08901	0.9633	Rstd	R
G232_08901	0.9301	SM102	S
G232_08901	0.8427	SM104	S
G232_08901	0.4630	SM105	S
G232_08901	0.8195	SM108	S
G232_08901	1.1043	SM109	S
G232_08901	1.1867	SM11	S
G232_08901	0.7550	SM122	S
G232_08901	0.8039	SM13	S
G232_08901	0.5134	SM14	S
G232_08901	1.5773	SM18	S
G232_08901	0.7456	SM24	S
G232_08901	0.9469	SM27	S
G232_08901	0.9429	SM28	S
G232_08901	0.9825	SM29	S
G232_08901	1.0000	SM35	S
G232_08901	0.4514	SM36	S
G232_08901	0.8504	SM42	S
G232_08901	0.8000	SM48	S
G232_08901	0.8151	SM57	S
G232_08901	0.9123	SM66	S
G232_08901	1.0422	SM67	S
G232_08901	0.6601	SM72	S
G232_08901	0.4245	SM74	S
G232_08901	0.7475	SM84	S
G232_08901	0.7968	SM9	S
G232_08901	0.9424	SM91	S
G232_08902	0.6749	Rstd	R
G232_08902	1.4895	SM102	S
G232_08902	0.5860	SM104	S
G232_08902	0.5875	SM105	S
G232_08902	0.5851	SM108	S
G232_08902	0.6174	SM109	S
G232_08902	0.9096	SM11	S
G232_08902	0.4503	SM122	S
G232_08902	1.1282	SM13	S
G232_08902	0.8360	SM14	S
G232_08902	1.2716	SM18	S
G232_08902	0.7544	SM24	S
G232_08902	0.7261	SM27	S
G232_08902	1.0214	SM28	S
G232_08902	1.1696	SM29	S
G232_08902	0.7619	SM35	S
G232_08902	1.6109	SM36	S
G232_08902	0.8873	SM42	S
G232_08902	0.9394	SM48	S
G232_08902	0.9916	SM57	S
G232_08902	0.9819	SM66	S
G232_08902	0.6916	SM67	S
G232_08902	1.1379	SM72	S
G232_08902	0.9928	SM74	S
G232_08902	0.8055	SM84	S
G232_08902	0.8992	SM9	S
G232_08902	0.7414	SM91	S
G232_08903	0.8256	Rstd	R
G232_08903	0.5455	SM102	S
G232_08903	0.7513	SM104	S
G232_08903	0.5564	SM105	S
G232_08903	0.6992	SM108	S
G232_08903	0.5000	SM109	S
G232_08903	0.4759	SM11	S
G232_08903	1.2848	SM122	S
G232_08903	0.9087	SM13	S
G232_08903	0.3871	SM14	S
G232_08903	1.4555	SM18	S
G232_08903	1.2588	SM24	S
G232_08903	0.6858	SM27	S
G232_08903	0.8107	SM28	S
G232_08903	1.0263	SM29	S
G232_08903	0.5429	SM35	S
G232_08903	0.5097	SM36	S
G232_08903	1.0475	SM42	S
G232_08903	0.8848	SM48	S
G232_08903	0.9496	SM57	S
G232_08903	1.0426	SM66	S
G232_08903	0.5812	SM67	S
G232_08903	0.4926	SM72	S
G232_08903	0.8417	SM74	S
G232_08903	1.0046	SM84	S
G232_08903	1.0528	SM9	S
G232_08903	0.9593	SM91	S
G232_08904	0.3935	Rstd	R
G232_08904	0.3916	SM102	S
G232_08904	0.7527	SM104	S
G232_08904	0.5486	SM105	S
G232_08904	1.2718	SM108	S
G232_08904	0.3304	SM109	S
G232_08904	0.5241	SM11	S
G232_08904	0.0530	SM122	S
G232_08904	1.0272	SM13	S
G232_08904	0.8306	SM14	S
G232_08904	1.5311	SM18	S
G232_08904	1.4605	SM24	S
G232_08904	0.6008	SM27	S
G232_08904	1.3036	SM28	S
G232_08904	2.0614	SM29	S
G232_08904	0.7048	SM35	S
G232_08904	0.2218	SM36	S
G232_08904	0.6144	SM42	S
G232_08904	0.4485	SM48	S
G232_08904	1.4958	SM57	S
G232_08904	1.4581	SM66	S
G232_08904	0.9253	SM67	S
G232_08904	0.1478	SM72	S
