GENE	COVERAGE	STRAIN	GROUP
G232_02351	0.8494	Rstd	R
G232_02351	1.5524	SM102	S
G232_02351	0.6304	SM104	S
G232_02351	0.3930	SM105	S
G232_02351	0.5705	SM108	S
G232_02351	0.6522	SM109	S
G232_02351	0.7771	SM11	S
G232_02351	0.9470	SM122	S
G232_02351	0.8854	SM13	S
G232_02351	1.9866	SM14	S
G232_02351	0.7199	SM18	S
G232_02351	0.9123	SM24	S
G232_02351	1.0828	SM27	S
G232_02351	0.9250	SM28	S
G232_02351	0.6696	SM29	S
G232_02351	1.5810	SM35	S
G232_02351	0.8171	SM36	S
G232_02351	0.6285	SM42	S
G232_02351	1.0182	SM48	S
G232_02351	0.7731	SM57	S
G232_02351	0.7252	SM66	S
G232_02351	0.5227	SM67	S
G232_02351	1.5419	SM72	S
G232_02351	0.5899	SM74	S
G232_02351	0.7635	SM84	S
G232_02351	0.9616	SM9	S
G232_02351	0.7272	SM91	S
G232_02352	0.6620	Rstd	R
G232_02352	0.4545	SM102	S
G232_02352	0.5430	SM104	S
G232_02352	0.3658	SM105	S
G232_02352	0.1784	SM108	S
G232_02352	0.2957	SM109	S
G232_02352	0.3916	SM11	S
G232_02352	0.9470	SM122	S
G232_02352	0.2039	SM13	S
G232_02352	0.5457	SM14	S
G232_02352	0.3167	SM18	S
G232_02352	0.2500	SM24	S
G232_02352	0.5520	SM27	S
G232_02352	0.5286	SM28	S
G232_02352	0.4211	SM29	S
G232_02352	0.2952	SM35	S
G232_02352	0.2101	SM36	S
G232_02352	0.5335	SM42	S
G232_02352	0.5152	SM48	S
G232_02352	0.5714	SM57	S
G232_02352	0.3006	SM66	S
G232_02352	0.4253	SM67	S
G232_02352	0.1970	SM72	S
G232_02352	0.1727	SM74	S
G232_02352	0.6026	SM84	S
G232_02352	0.1920	SM9	S
G232_02352	0.4455	SM91	S
