GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10350	1.0149	1.0140	0.7083	0.3230	0.9813	0.4478	0.7831	0.6291	0.5515	0.6909	1.3484	0.6096	0.4586	0.9607	1.0731	0.3333	0.6770	0.9577	0.4000	0.4622	0.7174	0.6721	0.7635	0.2014	0.4264	0.2880	0.9619
G232_10351	1.1060	0.1888	0.7527	0.5914	0.7842	0.9130	0.7470	0.7550	0.8990	0.4973	1.1620	0.6842	0.8960	1.3393	0.9006	1.1714	0.1868	0.8187	1.0909	0.9412	0.9690	0.7630	0.1773	0.8273	0.9413	0.9072	0.9814
G232_10352	1.1160	0.8392	0.6492	0.5798	0.9232	0.7826	1.0000	1.3709	0.9320	1.2016	1.4823	0.7018	0.5605	0.9571	1.4649	0.8857	1.0389	1.0018	0.6788	0.7731	0.9381	0.7662	1.1872	0.8489	0.9611	0.6144	0.9389
G232_10353	0.8722	2.3357	0.7970	0.9533	0.9087	1.2739	1.0482	0.6159	0.6641	1.8226	1.4775	0.4211	0.9533	0.8286	1.5088	1.4095	1.8716	0.9754	0.7939	0.6050	0.6787	0.9675	2.4778	1.0072	0.7643	0.7776	0.8866
G232_10354	0.9167	0.1399	0.8454	0.7393	0.9668	0.8087	0.4458	1.1258	0.7029	0.4301	1.3216	1.0395	0.8365	1.0964	1.1637	0.6667	0.0467	0.7623	0.9152	0.7395	0.9652	0.8149	0.0788	1.2014	0.9069	0.8368	1.1780
G232_10355	1.0644	1.6783	1.0175	1.0895	0.7697	0.7826	1.0964	0.7152	0.6272	1.4866	1.4555	0.6579	0.6221	0.8071	1.1140	0.8571	2.1245	0.8996	0.5576	0.8739	0.6271	0.8344	1.6897	1.0144	0.7757	0.6832	0.8291
G232_10356	1.1160	0.0000	0.8159	0.6420	0.8050	0.8478	0.6747	0.8609	0.6951	0.4543	1.1328	0.6930	0.5902	0.8714	0.6959	0.8952	0.0000	0.6461	0.5576	0.9580	1.0490	0.6753	0.1232	0.7842	0.9138	0.7216	0.8937
G232_10357	1.0932	0.1538	1.0148	0.3930	1.1618	0.8435	0.8735	1.2781	0.7942	0.5134	1.1985	0.9561	0.7091	1.0000	0.0643	0.8667	0.0000	0.6549	0.9152	0.3782	1.4426	0.9448	0.0000	1.2590	0.9954	0.7280	0.6014
G232_10358	0.9822	1.5874	1.0202	0.5720	0.6494	1.5652	0.7711	0.7815	1.0466	1.2258	1.2034	0.8596	0.7325	0.7000	1.0292	1.2381	1.9728	0.9349	0.8061	1.5126	0.6903	0.8247	1.5025	1.1007	0.5797	0.6832	0.9681
G232_10359	0.7899	5.1399	0.7272	0.7160	0.7158	2.0957	2.1506	0.8212	0.7728	6.7124	1.5152	1.0746	0.6603	0.8250	1.3041	0.7238	6.1634	1.2518	1.2121	1.2941	0.5200	1.1753	6.5961	0.5683	0.8818	0.8112	1.1196
G232_10360	0.9019	0.2727	0.9530	0.7276	0.8029	0.9348	0.5060	0.2384	0.9126	0.3199	1.3350	0.6579	0.8365	0.8607	0.8509	0.4095	0.3191	0.8116	0.6121	1.3613	0.6400	0.7727	0.3350	0.6043	0.7666	0.8624	0.6475
G232_10361	0.9643	1.1329	0.8347	0.8288	0.7178	0.7087	0.8735	0.7417	0.8990	1.2366	1.1669	1.0263	1.0000	0.6821	0.9474	0.7905	1.1479	1.2342	0.5333	0.8908	0.7381	0.8117	1.2709	0.8705	0.8963	0.9392	0.8149
G232_10362	0.7948	1.7203	0.7191	0.7354	0.7510	0.7435	0.8434	0.8212	0.8485	1.4194	1.4093	0.9035	0.7856	1.0893	1.3480	0.6381	1.9650	0.9965	0.6303	0.8487	0.7135	0.7435	1.8571	0.7194	0.8307	0.8480	0.9265
G232_10363	0.8057	0.4266	0.8710	0.7938	0.6328	0.9261	0.7410	0.7881	0.7379	0.6613	1.2326	0.8816	0.7962	0.8464	1.1754	0.9714	0.4708	0.9331	0.6667	0.8992	0.8735	0.9513	0.4680	0.9424	0.9497	0.8048	0.8778
G232_10364	0.8791	0.3986	0.6962	0.8132	0.8942	0.9696	0.5000	0.9735	0.7087	0.6129	1.2205	0.5789	0.7325	0.9250	0.8392	1.1048	0.5409	0.7412	0.7818	0.4370	0.8426	0.7338	0.3744	0.7410	0.8154	0.7952	0.7812
G232_10365	1.0297	0.8811	0.6989	0.7782	0.7593	0.9174	0.6145	1.2053	0.8680	1.0645	1.3910	0.7368	0.7643	0.7036	1.2427	1.0381	0.7121	1.0299	0.6970	0.7395	0.7806	0.7760	0.9360	0.5755	0.9664	0.9568	0.9469
G232_10366	1.0238	3.1818	0.7970	0.5136	0.7282	1.1043	1.2289	0.6755	0.9165	2.0941	1.3435	0.6579	0.9597	1.1071	0.9211	0.9238	3.3619	0.9032	1.0727	1.0084	0.7781	0.7045	2.8571	0.5683	0.9245	0.7696	0.8813
G232_10367	0.7948	2.1399	0.8898	0.6693	0.6784	0.9348	1.1867	0.7682	0.8272	1.7957	1.1583	0.6930	0.4650	0.8893	0.9766	0.7238	3.1051	0.7394	0.9333	0.9076	0.8000	0.6136	3.0493	1.0144	0.8246	0.6384	0.6616
G232_10368	0.7681	2.1818	0.9879	0.4864	1.3216	0.8609	1.2771	1.9007	0.4252	1.2177	1.3276	0.5175	0.7155	0.5357	1.2047	1.1048	2.5253	0.6743	0.7212	0.4034	0.9394	0.9805	2.3645	1.2374	0.7651	0.6368	0.8441
G232_10369	0.7265	0.6364	0.9677	0.5992	0.6826	0.6565	0.8614	0.7285	0.6097	0.4355	1.2546	0.6009	0.6497	0.6607	0.9444	0.8381	0.6342	0.6373	0.3818	0.5630	0.6852	0.9253	0.6798	0.7554	0.6445	0.4752	0.7724
G232_10370	0.9643	0.0490	1.0860	1.0934	0.7988	0.5261	0.4940	0.4172	0.7476	0.4274	1.3155	0.6053	0.4841	0.8393	1.0409	0.7714	0.0000	0.9736	1.1455	0.7983	0.7329	0.5617	0.0000	1.4173	0.9931	0.8400	0.8432
G232_10371	0.6244	1.8392	0.8414	0.4669	0.8299	0.8130	0.6386	0.6821	0.8874	2.0511	1.2887	0.5175	0.8153	0.8357	1.0760	0.5714	1.9961	0.9190	0.9333	0.4454	0.5845	0.7435	1.6700	0.6547	0.7696	0.7136	0.8592
G232_10372	0.7711	1.3986	0.8427	0.6031	0.9461	1.1217	0.7289	0.6689	1.1515	0.7204	0.9537	1.1974	1.0255	1.8107	1.4386	0.4857	1.3735	1.1567	1.0242	0.9580	0.8723	0.6461	2.6897	1.2518	0.7956	0.8208	0.9619
G232_10373	0.9267	0.7273	0.9798	1.1829	0.8154	0.6087	1.0000	0.8808	0.9359	0.6425	1.6273	1.1886	0.8110	0.9750	1.5731	0.5429	0.8872	0.9894	1.2121	0.9580	0.6877	0.6136	0.7980	0.5755	0.9130	0.8816	0.9566
G232_10374	0.9296	0.3147	0.7917	0.8366	0.6722	0.5043	0.5542	1.0000	0.7612	0.6962	1.2643	1.0088	0.7771	0.7357	1.0439	0.5714	0.2062	0.8099	0.8788	0.5966	0.5806	0.9026	0.3547	0.6043	0.9481	0.6864	0.8725
G232_10375	1.1229	0.2587	0.8320	0.8599	0.9046	0.4783	0.4578	0.8808	0.8466	0.7903	1.3934	0.6798	0.7728	0.7071	1.2573	0.5048	0.0623	0.7077	0.7697	0.7479	0.7071	0.6818	0.0542	0.3741	0.8490	0.6736	0.8813
G232_10376	0.7691	0.0769	0.7460	0.7043	0.8237	0.9391	0.5482	1.3046	0.8835	0.2769	0.9854	0.7763	0.5754	0.5214	0.8947	0.3714	0.0856	0.7412	1.1333	0.7815	0.7277	1.6169	0.1281	0.3453	0.6987	0.7776	0.7830
G232_10377	0.7066	1.9860	0.6438	0.3619	0.6971	1.3000	0.6928	0.5364	0.6466	1.6344	1.0767	0.5088	0.6497	0.6857	1.2544	0.8381	1.4163	0.5246	0.8606	0.6050	0.6413	0.4545	1.4286	0.5180	0.6911	0.5520	0.5775
G232_10378	0.9703	0.7692	0.8629	0.4163	0.7842	0.7087	0.5181	0.8940	0.9495	0.8952	1.4227	0.9868	0.7006	0.8786	1.0702	0.5333	0.4163	0.9401	0.6848	0.8655	0.6581	0.8474	0.4039	0.4892	0.9718	0.6464	0.9283
G232_10379	0.8781	0.5105	0.9207	0.5136	0.8133	0.6652	0.7711	1.0795	0.5806	0.6156	1.2253	0.8728	0.4437	0.8500	0.9883	1.1524	0.4319	0.6039	0.6121	0.6723	0.7368	0.4838	0.5025	0.7122	0.7170	0.6544	0.7617
G232_10380	0.9187	1.1119	0.9382	0.7938	0.9066	0.7565	0.7410	1.0728	0.7748	1.0941	1.3849	0.6316	0.7580	0.8464	1.1287	1.0095	1.3619	0.7236	0.9152	0.6050	0.8800	0.9448	1.5074	0.8058	0.7719	0.7792	0.8716
