GENE	COVERAGE	STRAIN	GROUP
G232_10513	0.3944	Rstd	R
G232_10513	3.9930	SM102	S
G232_10513	0.7540	SM104	S
G232_10513	1.0311	SM105	S
G232_10513	0.6411	SM108	S
G232_10513	0.7913	SM109	S
G232_10513	0.2892	SM11	S
G232_10513	0.7682	SM122	S
G232_10513	1.1398	SM13	S
G232_10513	2.0699	SM14	S
G232_10513	0.7491	SM18	S
G232_10513	0.4956	SM24	S
G232_10513	0.8365	SM27	S
G232_10513	0.9357	SM28	S
G232_10513	0.6404	SM29	S
G232_10513	0.5238	SM35	S
G232_10513	3.2879	SM36	S
G232_10513	0.4789	SM42	S
G232_10513	0.9030	SM48	S
G232_10513	0.7311	SM57	S
G232_10513	0.4877	SM66	S
G232_10513	0.5714	SM67	S
G232_10513	2.6256	SM72	S
G232_10513	0.8201	SM74	S
G232_10513	0.8658	SM84	S
G232_10513	0.5056	SM9	S
G232_10513	1.1036	SM91	S
G232_10514	1.0614	Rstd	R
G232_10514	0.0000	SM102	S
G232_10514	0.4919	SM104	S
G232_10514	0.4591	SM105	S
G232_10514	0.9710	SM108	S
G232_10514	0.6783	SM109	S
G232_10514	0.4096	SM11	S
G232_10514	0.8940	SM122	S
G232_10514	0.9029	SM13	S
G232_10514	0.5430	SM14	S
G232_10514	1.0122	SM18	S
G232_10514	0.8333	SM24	S
G232_10514	0.5223	SM27	S
G232_10514	1.2714	SM28	S
G232_10514	1.1579	SM29	S
G232_10514	0.4286	SM35	S
G232_10514	0.0000	SM36	S
G232_10514	1.0053	SM42	S
G232_10514	0.1515	SM48	S
G232_10514	0.8908	SM57	S
G232_10514	0.8206	SM66	S
G232_10514	0.7890	SM67	S
G232_10514	0.1478	SM72	S
G232_10514	2.0791	SM74	S
G232_10514	0.7582	SM84	S
G232_10514	0.8256	SM9	S
G232_10514	0.8494	SM91	S
G232_10515	0.6155	Rstd	R
G232_10515	1.0070	SM102	S
G232_10515	0.6815	SM104	S
G232_10515	0.5953	SM105	S
G232_10515	0.8817	SM108	S
G232_10515	1.0739	SM109	S
G232_10515	0.8373	SM11	S
G232_10515	1.2384	SM122	S
G232_10515	0.7592	SM13	S
G232_10515	1.1344	SM14	S
G232_10515	1.3983	SM18	S
G232_10515	0.6228	SM24	S
G232_10515	0.7028	SM27	S
G232_10515	0.8643	SM28	S
G232_10515	1.4006	SM29	S
G232_10515	0.9714	SM35	S
G232_10515	1.0428	SM36	S
G232_10515	0.8116	SM42	S
G232_10515	0.7697	SM48	S
G232_10515	0.6975	SM57	S
G232_10515	0.9987	SM66	S
G232_10515	0.8409	SM67	S
G232_10515	0.8374	SM72	S
G232_10515	0.7194	SM74	S
