GENE	COVERAGE	STRAIN	GROUP
G232_05902	1.0347	Rstd	R
G232_05902	1.7063	SM102	S
G232_05902	0.8414	SM104	S
G232_05902	0.8093	SM105	S
G232_05902	0.6929	SM108	S
G232_05902	1.0826	SM109	S
G232_05902	0.5964	SM11	S
G232_05902	0.9735	SM122	S
G232_05902	0.7689	SM13	S
G232_05902	1.4086	SM14	S
G232_05902	1.3069	SM18	S
G232_05902	0.7500	SM24	S
G232_05902	0.9490	SM27	S
G232_05902	0.9107	SM28	S
G232_05902	1.1287	SM29	S
G232_05902	0.7333	SM35	S
G232_05902	1.3619	SM36	S
G232_05902	0.8944	SM42	S
G232_05902	0.7879	SM48	S
G232_05902	0.7311	SM57	S
G232_05902	0.6839	SM66	S
G232_05902	0.7955	SM67	S
G232_05902	1.2069	SM72	S
G232_05902	0.5755	SM74	S
G232_05902	0.9031	SM84	S
G232_05902	0.8656	SM9	S
G232_05902	0.9176	SM91	S
G232_05903	0.9693	Rstd	R
G232_05903	1.3636	SM102	S
G232_05903	0.8844	SM104	S
G232_05903	0.9455	SM105	S
G232_05903	0.7241	SM108	S
G232_05903	0.9957	SM109	S
G232_05903	0.9940	SM11	S
G232_05903	0.9934	SM122	S
G232_05903	0.8893	SM13	S
G232_05903	1.1290	SM14	S
G232_05903	1.2363	SM18	S
G232_05903	0.7193	SM24	S
G232_05903	0.8726	SM27	S
G232_05903	1.0107	SM28	S
G232_05903	1.2807	SM29	S
G232_05903	0.8571	SM35	S
G232_05903	1.4202	SM36	S
G232_05903	0.8873	SM42	S
G232_05903	0.7273	SM48	S
G232_05903	0.7227	SM57	S
G232_05903	0.9303	SM66	S
G232_05903	0.9643	SM67	S
G232_05903	1.6749	SM72	S
G232_05903	0.7770	SM74	S
G232_05903	0.9519	SM84	S
G232_05903	0.8576	SM9	S
G232_05903	0.8663	SM91	S
G232_05904	0.8276	Rstd	R
G232_05904	0.8112	SM102	S
G232_05904	0.9099	SM104	S
G232_05904	0.8755	SM105	S
G232_05904	0.8216	SM108	S
G232_05904	1.0217	SM109	S
G232_05904	0.5060	SM11	S
G232_05904	1.2384	SM122	S
G232_05904	0.9631	SM13	S
G232_05904	0.4140	SM14	S
G232_05904	0.3313	SM18	S
G232_05904	0.4123	SM24	S
G232_05904	0.8747	SM27	S
G232_05904	0.7536	SM28	S
G232_05904	0.0146	SM29	S
G232_05904	0.4857	SM35	S
G232_05904	0.1167	SM36	S
G232_05904	0.7694	SM42	S
G232_05904	0.8606	SM48	S
G232_05904	0.6387	SM57	S
G232_05904	0.8232	SM66	S
G232_05904	0.9188	SM67	S
G232_05904	0.4532	SM72	S
G232_05904	0.9065	SM74	S
G232_05904	0.9054	SM84	S
G232_05904	0.5360	SM9	S
G232_05904	0.7520	SM91	S
