GENE	COVERAGE	STRAIN	GROUP
G232_02296	0.3578	Rstd	R
G232_02296	0.3007	SM102	S
G232_02296	0.3844	SM104	S
G232_02296	0.3735	SM105	S
G232_02296	0.4481	SM108	S
G232_02296	0.6304	SM109	S
G232_02296	0.4398	SM11	S
G232_02296	0.5232	SM122	S
G232_02296	0.3767	SM13	S
G232_02296	0.2097	SM14	S
G232_02296	0.5225	SM18	S
G232_02296	0.4123	SM24	S
G232_02296	0.3715	SM27	S
G232_02296	0.5786	SM28	S
G232_02296	0.7105	SM29	S
G232_02296	0.4762	SM35	S
G232_02296	0.1829	SM36	S
G232_02296	0.4120	SM42	S
G232_02296	0.3030	SM48	S
G232_02296	0.3613	SM57	S
G232_02296	0.2671	SM66	S
G232_02296	0.5260	SM67	S
G232_02296	0.3251	SM72	S
G232_02296	0.2086	SM74	S
G232_02296	0.4600	SM84	S
G232_02296	0.3232	SM9	S
G232_02296	0.4464	SM91	S
G232_02297	0.7066	Rstd	R
G232_02297	0.9301	SM102	S
G232_02297	0.7379	SM104	S
G232_02297	0.7588	SM105	S
G232_02297	0.7407	SM108	S
G232_02297	0.4652	SM109	S
G232_02297	0.4819	SM11	S
G232_02297	0.5298	SM122	S
G232_02297	0.8194	SM13	S
G232_02297	1.3925	SM14	S
G232_02297	1.6431	SM18	S
G232_02297	1.0658	SM24	S
G232_02297	0.9660	SM27	S
G232_02297	1.5179	SM28	S
G232_02297	1.2310	SM29	S
G232_02297	0.1333	SM35	S
G232_02297	0.9922	SM36	S
G232_02297	1.1232	SM42	S
G232_02297	0.7212	SM48	S
G232_02297	0.3782	SM57	S
G232_02297	0.8065	SM66	S
G232_02297	0.9838	SM67	S
G232_02297	1.1281	SM72	S
G232_02297	0.6187	SM74	S
G232_02297	0.9992	SM84	S
G232_02297	1.2688	SM9	S
G232_02297	0.7609	SM91	S
G232_02298	0.5431	Rstd	R
G232_02298	2.9091	SM102	S
G232_02298	0.5323	SM104	S
G232_02298	0.4475	SM105	S
G232_02298	0.5519	SM108	S
G232_02298	0.7043	SM109	S
G232_02298	0.5000	SM11	S
G232_02298	0.4901	SM122	S
G232_02298	0.5340	SM13	S
G232_02298	2.2554	SM14	S
G232_02298	1.1218	SM18	S
G232_02298	0.5482	SM24	S
G232_02298	0.5626	SM27	S
G232_02298	0.6464	SM28	S
G232_02298	0.6053	SM29	S
G232_02298	0.4667	SM35	S
G232_02298	2.4008	SM36	S
G232_02298	0.8398	SM42	S
G232_02298	0.4788	SM48	S
G232_02298	0.6387	SM57	S
G232_02298	0.3535	SM66	S
G232_02298	0.2922	SM67	S
G232_02298	2.4187	SM72	S
G232_02298	0.3741	SM74	S
G232_02298	0.5591	SM84	S
G232_02298	0.6480	SM9	S
G232_02298	0.5492	SM91	S
