GENE	COVERAGE	STRAIN	GROUP
G232_06073	0.9148	Rstd	R
G232_06073	0.4615	SM102	S
G232_06073	0.6788	SM104	S
G232_06073	0.4047	SM105	S
G232_06073	0.6909	SM108	S
G232_06073	0.5826	SM109	S
G232_06073	0.7952	SM11	S
G232_06073	1.2715	SM122	S
G232_06073	0.6932	SM13	S
G232_06073	0.3602	SM14	S
G232_06073	1.1754	SM18	S
G232_06073	0.6272	SM24	S
G232_06073	0.7113	SM27	S
G232_06073	0.8071	SM28	S
G232_06073	1.2953	SM29	S
G232_06073	0.5429	SM35	S
G232_06073	0.2646	SM36	S
G232_06073	0.7306	SM42	S
G232_06073	0.7939	SM48	S
G232_06073	0.5378	SM57	S
G232_06073	0.6890	SM66	S
G232_06073	0.7727	SM67	S
G232_06073	0.3941	SM72	S
G232_06073	0.8849	SM74	S
G232_06073	0.6972	SM84	S
G232_06073	0.8864	SM9	S
G232_06073	0.9291	SM91	S
G232_06074	0.8097	Rstd	R
G232_06074	0.9720	SM102	S
G232_06074	0.7608	SM104	S
G232_06074	0.8016	SM105	S
G232_06074	0.7386	SM108	S
G232_06074	0.6087	SM109	S
G232_06074	0.9940	SM11	S
G232_06074	0.8675	SM122	S
G232_06074	0.8272	SM13	S
G232_06074	1.0027	SM14	S
G232_06074	1.3910	SM18	S
G232_06074	0.8421	SM24	S
G232_06074	0.8599	SM27	S
G232_06074	1.0571	SM28	S
G232_06074	1.1462	SM29	S
G232_06074	0.9524	SM35	S
G232_06074	0.6654	SM36	S
G232_06074	0.9366	SM42	S
G232_06074	0.7455	SM48	S
G232_06074	0.5294	SM57	S
G232_06074	0.7071	SM66	S
G232_06074	0.7468	SM67	S
G232_06074	0.7635	SM72	S
G232_06074	0.5252	SM74	S
G232_06074	0.8757	SM84	S
G232_06074	0.8928	SM9	S
G232_06074	0.8973	SM91	S
G232_06075	0.8622	Rstd	R
G232_06075	2.1399	SM102	S
G232_06075	0.7849	SM104	S
G232_06075	1.0545	SM105	S
G232_06075	0.9295	SM108	S
G232_06075	0.6435	SM109	S
G232_06075	0.8012	SM11	S
G232_06075	0.9735	SM122	S
G232_06075	0.9126	SM13	S
G232_06075	1.5457	SM14	S
G232_06075	1.8721	SM18	S
G232_06075	0.6009	SM24	S
G232_06075	0.7898	SM27	S
G232_06075	0.6071	SM28	S
G232_06075	0.5585	SM29	S
G232_06075	0.6000	SM35	S
G232_06075	1.2218	SM36	S
G232_06075	0.7799	SM42	S
G232_06075	1.0242	SM48	S
G232_06075	0.8487	SM57	S
G232_06075	0.5471	SM66	S
G232_06075	0.7825	SM67	S
G232_06075	1.1626	SM72	S
G232_06075	0.5612	SM74	S
G232_06075	0.8230	SM84	S
G232_06075	0.6800	SM9	S
G232_06075	0.8175	SM91	S
G232_06076	0.3389	Rstd	R
G232_06076	0.0000	SM102	S
G232_06076	0.8306	SM104	S
G232_06076	0.7821	SM105	S
G232_06076	0.5954	SM108	S
G232_06076	0.5565	SM109	S
G232_06076	0.1627	SM11	S
G232_06076	0.6887	SM122	S
G232_06076	1.0097	SM13	S
G232_06076	0.5699	SM14	S
G232_06076	1.2814	SM18	S
G232_06076	0.7588	SM24	S
G232_06076	0.9427	SM27	S
G232_06076	1.0786	SM28	S
G232_06076	1.3158	SM29	S
G232_06076	0.5619	SM35	S
G232_06076	0.0700	SM36	S
G232_06076	0.7923	SM42	S
G232_06076	0.4788	SM48	S
G232_06076	0.5378	SM57	S
G232_06076	0.8684	SM66	S
G232_06076	0.6266	SM67	S
G232_06076	0.0246	SM72	S
G232_06076	0.6259	SM74	S
G232_06076	0.9161	SM84	S
G232_06076	0.7264	SM9	S
G232_06076	0.8919	SM91	S
G232_06077	0.7225	Rstd	R
G232_06077	1.1189	SM102	S
G232_06077	0.9167	SM104	S
G232_06077	0.8988	SM105	S
G232_06077	0.7469	SM108	S
G232_06077	1.2478	SM109	S
G232_06077	1.0000	SM11	S
G232_06077	1.1126	SM122	S
G232_06077	0.9087	SM13	S
G232_06077	1.5349	SM14	S
G232_06077	1.3179	SM18	S
G232_06077	0.7588	SM24	S
G232_06077	0.8641	SM27	S
G232_06077	0.9250	SM28	S
G232_06077	1.1725	SM29	S
G232_06077	1.0286	SM35	S
G232_06077	1.6304	SM36	S
G232_06077	1.1092	SM42	S
G232_06077	0.8485	SM48	S
G232_06077	0.5546	SM57	S
G232_06077	0.9548	SM66	S
G232_06077	1.0552	SM67	S
G232_06077	1.4778	SM72	S
G232_06077	0.8993	SM74	S
G232_06077	0.8848	SM84	S
G232_06077	1.1008	SM9	S
G232_06077	0.8096	SM91	S
G232_06078	0.7631	Rstd	R
G232_06078	0.1119	SM102	S
G232_06078	0.6089	SM104	S
G232_06078	0.4630	SM105	S
G232_06078	0.6307	SM108	S
G232_06078	0.6522	SM109	S
G232_06078	0.2349	SM11	S
G232_06078	0.4834	SM122	S
G232_06078	0.7845	SM13	S
G232_06078	0.4274	SM14	S
G232_06078	1.1023	SM18	S
G232_06078	0.5921	SM24	S
G232_06078	0.5987	SM27	S
G232_06078	0.8571	SM28	S
G232_06078	0.4971	SM29	S
G232_06078	0.2857	SM35	S
G232_06078	0.1712	SM36	S
G232_06078	0.7430	SM42	S
G232_06078	0.5515	SM48	S
G232_06078	0.3277	SM57	S
G232_06078	0.7535	SM66	S
G232_06078	0.6266	SM67	S
G232_06078	0.1429	SM72	S
G232_06078	0.4029	SM74	S
G232_06078	0.8070	SM84	S
G232_06078	0.7760	SM9	S
G232_06078	0.7706	SM91	S
G232_06079	0.8196	Rstd	R
G232_06079	1.0839	SM102	S
G232_06079	0.7876	SM104	S
G232_06079	0.6070	SM105	S
G232_06079	0.8548	SM108	S
G232_06079	0.9174	SM109	S
G232_06079	0.9578	SM11	S
G232_06079	1.0132	SM122	S
G232_06079	0.7942	SM13	S
G232_06079	1.0000	SM14	S
G232_06079	1.5847	SM18	S
G232_06079	0.5965	SM24	S
G232_06079	1.0870	SM27	S
G232_06079	0.9286	SM28	S
G232_06079	1.3860	SM29	S
G232_06079	0.9143	SM35	S
G232_06079	1.5019	SM36	S
G232_06079	0.9577	SM42	S
G232_06079	0.9515	SM48	S
G232_06079	1.2017	SM57	S
G232_06079	0.7961	SM66	S
G232_06079	0.7273	SM67	S
G232_06079	1.5419	SM72	S
G232_06079	1.4245	SM74	S
G232_06079	0.8429	SM84	S
G232_06079	1.0144	SM9	S
G232_06079	0.7086	SM91	S
G232_06080	0.7384	Rstd	R
G232_06080	8.3566	SM102	S
G232_06080	0.6331	SM104	S
G232_06080	0.7393	SM105	S
G232_06080	0.7967	SM108	S
G232_06080	2.0217	SM109	S
G232_06080	2.8193	SM11	S
G232_06080	1.1192	SM122	S
G232_06080	0.5670	SM13	S
G232_06080	4.2285	SM14	S
G232_06080	0.9878	SM18	S
G232_06080	0.5746	SM24	S
G232_06080	0.9108	SM27	S
G232_06080	1.4357	SM28	S
G232_06080	2.4152	SM29	S
G232_06080	1.1429	SM35	S
G232_06080	11.7704	SM36	S
G232_06080	1.0792	SM42	S
G232_06080	0.8424	SM48	S
G232_06080	0.9328	SM57	S
G232_06080	0.6387	SM66	S
G232_06080	0.6396	SM67	S
G232_06080	10.8276	SM72	S
G232_06080	0.8129	SM74	S
G232_06080	0.7605	SM84	S
G232_06080	0.4240	SM9	S
G232_06080	0.7803	SM91	S
G232_06081	0.8593	Rstd	R
G232_06081	0.1958	SM102	S
G232_06081	0.9194	SM104	S
G232_06081	0.7432	SM105	S
G232_06081	0.7261	SM108	S
G232_06081	0.7870	SM109	S
G232_06081	1.0482	SM11	S
G232_06081	0.6490	SM122	S
G232_06081	0.7379	SM13	S
G232_06081	0.7903	SM14	S
G232_06081	1.4397	SM18	S
G232_06081	1.1491	SM24	S
G232_06081	0.9469	SM27	S
G232_06081	0.9964	SM28	S
G232_06081	1.1374	SM29	S
G232_06081	0.8571	SM35	S
G232_06081	0.8794	SM36	S
G232_06081	0.9137	SM42	S
G232_06081	0.7758	SM48	S
G232_06081	1.1261	SM57	S
G232_06081	0.8103	SM66	S
G232_06081	0.8214	SM67	S
G232_06081	0.7389	SM72	S
G232_06081	0.5396	SM74	S
G232_06081	1.0351	SM84	S
G232_06081	0.9328	SM9	S
G232_06081	0.8299	SM91	S
G232_06082	1.2438	Rstd	R
G232_06082	0.0490	SM102	S
G232_06082	0.7728	SM104	S
G232_06082	0.8716	SM105	S
G232_06082	0.8091	SM108	S
G232_06082	0.4000	SM109	S
G232_06082	0.6807	SM11	S
G232_06082	0.5298	SM122	S
G232_06082	0.5981	SM13	S
G232_06082	0.4301	SM14	S
G232_06082	1.0475	SM18	S
G232_06082	1.0658	SM24	S
G232_06082	1.2484	SM27	S
