GENE	COVERAGE	STRAIN	GROUP
G232_04902	0.5709	Rstd	R
G232_04902	0.0000	SM102	S
G232_04902	0.5632	SM104	S
G232_04902	0.7082	SM105	S
G232_04902	0.7448	SM108	S
G232_04902	0.1913	SM109	S
G232_04902	0.3434	SM11	S
G232_04902	0.7682	SM122	S
G232_04902	0.8835	SM13	S
G232_04902	0.0672	SM14	S
G232_04902	0.5323	SM18	S
G232_04902	0.4561	SM24	S
G232_04902	0.6582	SM27	S
G232_04902	0.1214	SM28	S
G232_04902	0.8304	SM29	S
G232_04902	0.4190	SM35	S
G232_04902	0.0000	SM36	S
G232_04902	0.0458	SM42	S
G232_04902	0.4667	SM48	S
G232_04902	0.7983	SM57	S
G232_04902	0.6271	SM66	S
G232_04902	0.4286	SM67	S
G232_04902	0.0000	SM72	S
G232_04902	0.4101	SM74	S
G232_04902	0.7925	SM84	S
G232_04902	0.8976	SM9	S
G232_04902	0.0000	SM91	S
G232_04903	0.7948	Rstd	R
G232_04903	0.1608	SM102	S
G232_04903	0.9046	SM104	S
G232_04903	1.1946	SM105	S
G232_04903	0.8548	SM108	S
G232_04903	0.5348	SM109	S
G232_04903	0.7048	SM11	S
G232_04903	0.6954	SM122	S
G232_04903	0.6427	SM13	S
G232_04903	0.5806	SM14	S
G232_04903	1.1401	SM18	S
G232_04903	0.7368	SM24	S
G232_04903	0.4968	SM27	S
G232_04903	0.5536	SM28	S
G232_04903	1.1784	SM29	S
G232_04903	0.7048	SM35	S
G232_04903	0.0311	SM36	S
G232_04903	0.5581	SM42	S
G232_04903	0.8606	SM48	S
G232_04903	0.1849	SM57	S
G232_04903	0.6155	SM66	S
G232_04903	0.9156	SM67	S
G232_04903	0.1773	SM72	S
G232_04903	0.2518	SM74	S
G232_04903	0.7696	SM84	S
G232_04903	0.6912	SM9	S
G232_04903	0.7910	SM91	S
G232_04904	0.7681	Rstd	R
G232_04904	0.1469	SM102	S
G232_04904	0.7944	SM104	S
G232_04904	0.4436	SM105	S
G232_04904	0.6017	SM108	S
G232_04904	0.5478	SM109	S
G232_04904	0.7831	SM11	S
G232_04904	1.0993	SM122	S
G232_04904	0.7515	SM13	S
G232_04904	0.2419	SM14	S
G232_04904	1.4190	SM18	S
G232_04904	0.8947	SM24	S
G232_04904	0.8089	SM27	S
G232_04904	0.5464	SM28	S
G232_04904	1.6023	SM29	S
G232_04904	0.4857	SM35	S
G232_04904	0.0000	SM36	S
G232_04904	0.9419	SM42	S
G232_04904	0.6606	SM48	S
G232_04904	1.0672	SM57	S
G232_04904	0.5535	SM66	S
G232_04904	0.8506	SM67	S
G232_04904	0.0936	SM72	S
G232_04904	0.5036	SM74	S
G232_04904	0.7246	SM84	S
G232_04904	0.7264	SM9	S
G232_04904	0.8291	SM91	S
G232_04905	0.7166	Rstd	R
G232_04905	1.7483	SM102	S
G232_04905	0.6089	SM104	S
G232_04905	1.2296	SM105	S
G232_04905	0.9440	SM108	S
G232_04905	0.6217	SM109	S
G232_04905	1.1988	SM11	S
G232_04905	0.6291	SM122	S
G232_04905	0.8311	SM13	S
G232_04905	0.8871	SM14	S
G232_04905	1.6809	SM18	S
G232_04905	1.0044	SM24	S
G232_04905	1.1253	SM27	S
G232_04905	1.1143	SM28	S
G232_04905	1.2924	SM29	S
G232_04905	0.3238	SM35	S
G232_04905	1.4591	SM36	S
G232_04905	1.0511	SM42	S
G232_04905	1.1273	SM48	S
G232_04905	1.1597	SM57	S
G232_04905	0.6800	SM66	S
G232_04905	0.5260	SM67	S
G232_04905	0.9754	SM72	S
G232_04905	0.6619	SM74	S
G232_04905	0.8741	SM84	S
G232_04905	1.2240	SM9	S
G232_04905	0.6439	SM91	S
