GENE	COVERAGE	STRAIN	GROUP
G232_01211	0.8940	Rstd	R
G232_01211	0.8462	SM102	S
G232_01211	0.8804	SM104	S
G232_01211	0.5253	SM105	S
G232_01211	0.8071	SM108	S
G232_01211	0.6435	SM109	S
G232_01211	0.6265	SM11	S
G232_01211	1.3113	SM122	S
G232_01211	0.7670	SM13	S
G232_01211	0.9328	SM14	S
G232_01211	1.7138	SM18	S
G232_01211	0.4956	SM24	S
G232_01211	0.4671	SM27	S
G232_01211	1.1250	SM28	S
G232_01211	0.8363	SM29	S
G232_01211	0.1905	SM35	S
G232_01211	1.0156	SM36	S
G232_01211	0.6215	SM42	S
G232_01211	0.9030	SM48	S
G232_01211	0.4370	SM57	S
G232_01211	0.8039	SM66	S
G232_01211	0.7338	SM67	S
G232_01211	0.7143	SM72	S
G232_01211	0.7122	SM74	S
G232_01211	0.9214	SM84	S
G232_01211	0.7328	SM9	S
G232_01211	0.7706	SM91	S
G232_01212	0.7443	Rstd	R
G232_01212	1.0909	SM102	S
G232_01212	0.4651	SM104	S
G232_01212	0.9027	SM105	S
G232_01212	0.8423	SM108	S
G232_01212	0.6478	SM109	S
G232_01212	1.1687	SM11	S
G232_01212	0.1457	SM122	S
G232_01212	1.4311	SM13	S
G232_01212	1.2849	SM14	S
G232_01212	1.2107	SM18	S
G232_01212	1.5044	SM24	S
G232_01212	1.0977	SM27	S
G232_01212	1.3714	SM28	S
G232_01212	1.3830	SM29	S
G232_01212	0.5905	SM35	S
G232_01212	0.4358	SM36	S
G232_01212	0.8451	SM42	S
G232_01212	0.7758	SM48	S
G232_01212	0.0168	SM57	S
G232_01212	1.0155	SM66	S
G232_01212	1.2013	SM67	S
G232_01212	1.3399	SM72	S
G232_01212	0.2662	SM74	S
G232_01212	1.0099	SM84	S
G232_01212	1.0448	SM9	S
G232_01212	0.8618	SM91	S
G232_01213	0.9257	Rstd	R
G232_01213	2.0070	SM102	S
G232_01213	0.8642	SM104	S
G232_01213	0.5992	SM105	S
G232_01213	0.6992	SM108	S
G232_01213	1.0696	SM109	S
G232_01213	1.1687	SM11	S
G232_01213	0.9470	SM122	S
G232_01213	0.9650	SM13	S
G232_01213	2.0699	SM14	S
G232_01213	1.5311	SM18	S
G232_01213	0.6930	SM24	S
G232_01213	0.6985	SM27	S
G232_01213	0.8071	SM28	S
G232_01213	1.2544	SM29	S
G232_01213	1.1619	SM35	S
G232_01213	2.1518	SM36	S
G232_01213	0.8134	SM42	S
G232_01213	0.6242	SM48	S
G232_01213	0.8655	SM57	S
G232_01213	0.6490	SM66	S
G232_01213	0.5097	SM67	S
G232_01213	2.0690	SM72	S
G232_01213	0.5971	SM74	S
G232_01213	0.8284	SM84	S
G232_01213	0.7872	SM9	S
G232_01213	0.8175	SM91	S
G232_01214	0.3261	Rstd	R
G232_01214	1.9301	SM102	S
G232_01214	0.7406	SM104	S
G232_01214	0.6887	SM105	S
G232_01214	0.9232	SM108	S
G232_01214	0.8391	SM109	S
G232_01214	1.4337	SM11	S
G232_01214	0.9669	SM122	S
G232_01214	0.5049	SM13	S
G232_01214	1.1667	SM14	S
G232_01214	1.1242	SM18	S
G232_01214	0.4825	SM24	S
G232_01214	0.3928	SM27	S
G232_01214	0.6929	SM28	S
G232_01214	1.0819	SM29	S
G232_01214	0.4476	SM35	S
G232_01214	1.5759	SM36	S
G232_01214	0.7658	SM42	S
G232_01214	0.5212	SM48	S
G232_01214	0.9076	SM57	S
G232_01214	0.7174	SM66	S
G232_01214	0.5000	SM67	S
G232_01214	1.0739	SM72	S
G232_01214	0.5899	SM74	S
G232_01214	0.6186	SM84	S
G232_01214	0.7904	SM9	S
G232_01214	0.7201	SM91	S
