GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03695	0.8494	0.9580	0.9812	0.8833	1.0000	1.0043	0.8916	0.7947	0.8505	0.7151	1.3800	0.9474	0.7282	1.0643	1.1754	0.4190	1.0000	0.7500	0.6970	0.8655	0.8155	0.7403	0.6897	1.0935	0.9565	0.9376	0.8299
G232_03696	0.6422	2.5944	0.5470	0.7821	0.6577	0.8739	0.8855	0.3179	1.0854	2.9812	1.5177	0.6711	0.4586	1.4857	1.2456	0.2190	3.3619	0.9542	0.6485	1.0924	0.6465	1.1364	3.2956	0.2950	0.7063	0.6912	1.1196
G232_03697	1.0743	3.9790	0.6707	0.3658	0.7863	1.3522	1.6807	0.8278	1.1049	3.5726	1.7747	0.8114	0.7304	1.0536	1.6959	0.8857	4.6459	1.2130	1.4909	1.3361	0.7187	0.7078	3.0443	0.9928	0.7780	0.8560	1.0062
G232_03698	0.7433	0.1469	0.7823	0.7354	0.7676	0.7609	0.7952	1.1192	0.8214	0.3118	1.3886	0.6886	0.7856	0.6500	1.1871	0.7619	0.0817	0.6725	0.9636	0.7479	0.7923	0.8896	0.1034	0.9281	0.8391	0.5840	0.9159
G232_03699	0.9812	0.1888	0.7769	0.7237	0.8900	0.7478	0.6145	1.0199	0.7670	0.6156	1.3350	0.8947	0.8790	0.9250	1.2485	0.7714	0.0778	0.9155	0.8303	0.6387	0.7019	0.9156	0.1478	0.7914	0.8017	0.7296	0.9655
G232_03700	0.7443	0.0909	0.5390	0.4708	0.9004	0.6174	0.9578	0.9007	0.7631	0.7312	1.0329	0.9561	0.9236	0.7464	0.8129	0.3810	0.0973	0.7007	0.6182	0.1429	0.7652	0.5455	0.0640	0.0935	0.7338	1.0256	0.6448
G232_03701	1.0278	0.0629	0.7769	0.8716	0.8340	0.5391	0.7530	1.0397	0.6835	0.4489	1.3045	0.8465	0.7155	0.6321	1.1111	1.0190	0.0000	0.7060	0.5030	0.4958	0.5639	0.7338	0.0443	0.4101	0.8124	0.6000	0.8060
G232_03702	1.1338	0.5734	0.9825	0.9805	1.0353	0.6696	0.5602	0.6887	0.9068	0.7231	1.1571	0.8947	0.9809	0.8750	1.5234	0.5619	0.5409	0.8239	1.1697	0.1765	1.0387	1.0195	0.6749	1.0432	0.8558	0.7680	0.8663
G232_03703	0.6739	2.3706	0.8965	1.0156	0.6556	1.1957	1.6084	0.9868	1.1068	2.1505	1.7881	1.2412	0.8280	0.7393	1.3626	1.0571	3.4786	1.2236	0.1455	0.9916	0.5781	0.9643	3.7488	0.7626	0.9436	0.7968	1.0283
G232_03704	0.9167	0.0000	0.8898	0.8755	0.7573	0.8130	0.5843	0.8675	0.9631	0.4301	1.5335	0.8904	0.8641	0.9000	1.3480	0.4952	0.0000	1.0000	0.8970	0.9160	0.8077	0.8734	0.0000	0.5180	0.9397	0.7616	0.9380
G232_03705	0.8682	0.0350	0.7984	0.7899	0.7407	0.6391	0.4639	1.1987	1.0699	0.2016	0.0000	0.7851	1.0637	0.8250	0.0292	0.3905	0.0000	0.8680	1.0606	0.6555	0.8026	0.5877	0.0493	0.4892	0.8406	0.9968	1.0089
G232_03706	0.9465	0.2098	0.7527	0.6070	0.9149	0.7435	0.9819	1.0199	0.7340	0.8817	0.7722	0.8114	0.8132	0.6357	1.0146	1.4571	0.2957	0.8504	0.5758	0.8403	0.8232	1.0877	0.3842	0.5971	0.7513	0.7920	0.8857
G232_03707	0.8107	1.6434	0.8898	0.7626	0.6162	0.9478	1.0000	0.5099	0.9961	2.5538	1.1486	1.3684	0.9851	1.0607	1.3216	0.5429	2.6031	1.0511	0.6485	1.1765	0.7858	0.7078	2.3842	1.6906	0.9252	1.0480	0.8034
G232_03708	0.8860	3.3357	0.9543	0.7588	0.7448	1.0217	1.3855	0.8146	1.0777	2.3414	1.3350	0.9649	1.0913	0.8857	1.2807	0.6857	4.0506	1.0123	0.9212	0.8992	0.8206	0.6136	3.8079	1.1223	0.8452	0.8032	0.8494
