GENE	COVERAGE	STRAIN	GROUP
G232_07874	0.6145	Rstd	R
G232_07874	0.0000	SM102	S
G232_07874	0.4570	SM104	S
G232_07874	1.2763	SM105	S
G232_07874	0.0000	SM108	S
G232_07874	0.6174	SM109	S
G232_07874	0.0000	SM11	S
G232_07874	0.5762	SM122	S
G232_07874	0.6117	SM13	S
G232_07874	0.0403	SM14	S
G232_07874	0.0000	SM18	S
G232_07874	0.7281	SM24	S
G232_07874	0.9554	SM27	S
G232_07874	0.1857	SM28	S
G232_07874	1.7719	SM29	S
G232_07874	0.8095	SM35	S
G232_07874	0.0000	SM36	S
G232_07874	0.0739	SM42	S
G232_07874	0.2788	SM48	S
G232_07874	0.2017	SM57	S
G232_07874	0.7084	SM66	S
G232_07874	0.1851	SM67	S
G232_07874	0.0394	SM72	S
G232_07874	0.4101	SM74	S
G232_07874	0.0427	SM84	S
G232_07874	0.9232	SM9	S
G232_07874	0.0824	SM91	S
G232_07875	0.7483	Rstd	R
G232_07875	0.0000	SM102	S
G232_07875	1.2312	SM104	S
G232_07875	0.6848	SM105	S
G232_07875	0.0934	SM108	S
G232_07875	1.3870	SM109	S
G232_07875	0.1867	SM11	S
G232_07875	0.7616	SM122	S
G232_07875	1.2272	SM13	S
G232_07875	0.0000	SM14	S
G232_07875	0.0755	SM18	S
G232_07875	0.5439	SM24	S
G232_07875	0.9257	SM27	S
G232_07875	0.1393	SM28	S
G232_07875	0.1754	SM29	S
G232_07875	1.6286	SM35	S
G232_07875	0.0000	SM36	S
G232_07875	0.0141	SM42	S
G232_07875	0.2303	SM48	S
G232_07875	1.0924	SM57	S
G232_07875	0.9987	SM66	S
G232_07875	0.1916	SM67	S
G232_07875	0.0739	SM72	S
G232_07875	1.2230	SM74	S
G232_07875	0.2342	SM84	S
G232_07875	1.0704	SM9	S
G232_07875	0.1169	SM91	S
