GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_08557	0.7116	2.1399	0.5094	0.6887	0.6473	1.2261	1.6325	0.8742	1.0757	1.4167	1.1401	0.9254	1.0531	0.7214	1.1345	1.0857	2.2840	1.2535	0.4121	0.1765	0.7871	0.2597	3.0000	1.1439	0.6453	0.8768	0.9415
G232_08558	0.5689	0.5035	0.7030	1.0078	0.6203	0.6261	0.7289	0.7351	1.0252	1.1640	1.0195	0.9737	0.7558	0.6321	0.7251	0.4857	0.6265	0.7658	0.8182	0.9916	0.5948	0.6623	0.5025	0.6115	0.9252	0.8464	0.8450
G232_08559	0.5292	0.0000	0.9651	0.8716	0.6577	0.3435	0.8916	1.0596	0.5553	0.5269	0.8149	0.4561	0.9321	0.7464	0.6345	0.9238	0.0117	0.7764	0.4848	0.5294	0.5806	0.6266	0.0345	0.7698	0.7468	0.6896	0.9345
G232_08560	0.7592	0.8252	0.5901	0.5720	0.7137	0.5870	0.8193	0.5364	0.8524	1.1022	1.0171	0.8070	0.6667	0.8857	0.9912	0.6952	1.0117	0.8838	0.2545	1.0672	0.5045	0.5487	1.0936	0.7626	0.7559	0.7056	0.8237
G232_08561	0.7294	0.1399	0.6720	0.5409	0.6805	0.6435	0.5241	0.8675	0.8214	0.5780	1.3033	0.7281	0.6645	0.8571	0.7573	0.4952	0.0700	0.7835	0.8667	0.6303	0.5923	0.7143	0.1084	0.5755	0.8574	0.7696	0.8512
G232_08562	0.8870	8.2727	0.8132	0.6031	0.5892	1.4478	1.7952	1.1391	0.8951	4.7446	1.0268	0.7763	0.7176	0.8750	0.8830	1.3048	8.5992	1.0070	0.9273	1.3529	0.5819	0.9351	7.3744	0.9568	0.8696	0.8432	0.9008
G232_08563	0.6799	2.7133	1.0578	0.4397	0.8361	1.4217	1.4217	0.6225	0.6117	1.3145	1.1072	0.5921	0.6200	0.7214	0.9620	1.3333	2.0545	0.7975	0.7030	1.2773	0.7523	0.7727	2.5665	1.2446	0.5774	0.7712	0.7263
G232_08564	0.8097	8.4755	1.1680	0.7082	1.1245	1.4348	1.0301	0.3974	0.8369	4.6586	0.0000	0.6754	0.6688	0.3929	0.0760	2.0667	12.3852	0.8169	2.9879	1.4202	1.0335	0.3734	12.9852	0.4892	0.8322	1.0800	0.9327
G232_08565	0.5847	1.2098	0.9973	0.5331	0.7759	0.7478	0.5723	0.8609	0.4913	1.5108	1.0706	0.9825	0.8896	1.0107	0.8012	0.7714	0.9066	0.6532	0.8424	0.3529	0.7174	0.5682	0.8128	0.4820	0.8688	0.8544	0.7954
G232_08566	1.0605	4.3706	1.0027	0.6109	0.7656	1.3087	1.0060	0.8609	0.8466	3.1935	1.1961	0.6228	0.7580	0.7321	0.9591	0.9238	5.6459	0.8609	1.0061	0.8067	0.6426	0.8636	4.8571	0.4532	0.8673	0.7136	0.9362
G232_08567	0.7721	0.0909	0.9073	0.6693	0.6867	0.6391	1.0181	0.8609	0.8330	0.6183	1.1376	0.5351	0.7516	0.7714	0.8480	0.3429	0.0350	0.5898	1.0606	0.8908	0.7897	0.8571	0.0394	0.6978	0.7750	0.8192	0.8689
G232_08568	0.7988	0.3427	0.9758	0.9144	0.7427	0.7565	0.5482	0.9007	0.9029	0.3656	1.2923	0.8070	0.7006	0.6964	1.1374	0.7238	0.3152	0.8187	0.7030	0.8992	0.9510	0.8799	0.3793	1.1007	0.8802	0.6656	0.8902
G232_08569	0.8444	0.3357	0.9852	0.6459	0.5934	0.6304	0.4819	1.2053	0.7107	0.5645	0.9793	0.6360	0.6285	0.7357	0.6871	0.4476	0.1012	0.8768	0.6545	0.5042	0.4981	0.8831	0.2709	0.6043	0.8299	0.8224	0.7298
G232_08570	1.0347	0.0210	0.8441	1.0272	0.8921	0.4783	0.4699	0.7219	0.6272	0.7661	1.2643	0.5877	0.4862	0.7107	1.1462	0.4381	0.0195	1.0018	0.4303	0.4286	0.7071	0.8052	0.0493	0.5396	0.6682	0.6704	1.0425
G232_08571	0.9732	1.3007	0.8763	0.8288	0.7656	0.9739	0.4458	1.1126	0.6757	1.2796	1.2083	0.6228	0.8365	1.0000	1.2573	1.0381	1.6498	0.7430	0.8242	0.9076	0.6903	0.6494	1.3596	0.5108	0.8558	0.7504	0.8840
G232_08572	0.7810	0.1958	0.7755	0.7899	0.7116	0.6652	0.4337	0.8013	0.6816	0.5645	1.0694	0.6228	0.6306	0.7786	0.8421	0.1905	0.0311	0.7641	0.6121	0.9496	0.6865	0.5909	0.0246	0.8129	0.6804	0.6480	0.9291
G232_08573	0.7413	0.5664	0.6586	0.8366	0.7697	0.8435	0.9639	0.5497	0.7165	0.7151	1.0646	0.5921	0.4989	0.6036	1.0439	0.9048	0.2840	0.7306	0.8061	1.0336	1.0142	0.7630	0.7734	0.7914	0.8330	0.8064	0.7334
G232_08574	0.8900	0.6713	0.7446	0.7782	0.7656	0.5348	0.4277	0.4570	0.8019	0.8602	1.3301	0.6579	0.8195	0.8214	1.0936	0.6952	0.5798	0.7553	1.0485	0.8655	0.6361	0.8734	0.4828	0.3741	0.7407	0.6352	0.7759
G232_08575	0.9792	0.1049	0.8495	0.8132	1.0726	0.5478	0.5843	0.8278	0.8699	0.3091	1.1145	0.5965	0.8811	0.6179	0.7515	0.2571	0.0078	0.8011	0.2667	0.7059	0.5535	0.5584	0.0739	0.6331	0.8093	0.7424	0.9557
G232_08576	0.7740	0.3147	0.8831	0.5253	0.9108	0.6000	0.3735	0.8675	0.5534	0.2688	0.9817	0.4868	0.5456	0.6571	0.6374	0.8000	0.1790	0.5317	0.7758	0.9076	0.8065	0.5909	0.2660	1.0719	0.7468	0.4864	0.6023
G232_08577	1.0188	0.5315	0.8629	0.6887	0.6701	0.7130	0.8012	1.0596	0.8621	0.9328	1.3106	0.8465	0.6964	0.8786	1.3012	0.6476	0.8327	0.6320	0.5515	0.7479	0.6503	0.7175	0.8325	0.7194	0.7346	0.7712	0.8530
G232_08578	0.8761	0.0350	0.8858	0.9961	0.5311	0.5783	0.3434	1.2517	0.7437	0.5161	1.5116	0.7544	0.9363	0.9679	0.2924	0.7429	0.0039	0.8380	1.0364	0.9916	0.7187	0.6818	0.0000	0.8345	0.7384	0.8512	0.7006
G232_08579	0.9703	0.2448	0.8589	0.5486	1.0394	0.7087	0.7711	0.3841	0.9864	0.6855	1.5676	0.6579	0.8535	1.1536	1.2076	0.8667	0.3346	0.8398	1.0909	0.4370	0.7587	0.8896	0.2069	0.9137	0.9954	0.7648	0.8361
G232_08580	0.8057	1.1399	0.8831	0.7821	0.8174	0.7565	0.8373	0.6026	0.5243	1.0511	1.0463	1.0877	0.6476	0.9393	1.0526	0.7048	1.3346	0.8011	0.7636	0.7143	0.7368	0.6558	1.1182	0.7122	0.7170	0.7728	0.8415
G232_08581	0.9039	1.1329	0.8038	0.6420	0.8029	0.7130	0.5241	0.5762	0.7437	1.4866	1.2741	0.8421	0.7240	0.9857	1.3860	0.7333	1.5720	0.8556	0.5212	0.6471	0.5574	0.8604	1.3153	0.4173	0.8726	0.6944	0.8477
G232_08582	0.7393	7.0769	0.7608	0.9105	0.8527	1.4000	2.0120	0.7815	0.6350	2.0914	1.5664	0.5746	0.8705	0.8679	0.6725	0.9429	5.8794	1.2218	1.4909	1.9580	0.7200	0.9026	6.8177	0.3957	0.9420	0.6704	0.7671
G232_08583	1.2022	0.0000	0.6976	1.0700	0.3610	0.8304	0.7289	0.4702	0.4757	1.0753	0.8965	1.3114	0.5902	0.9357	1.2310	1.4857	0.5798	0.7623	0.0000	1.0840	1.1226	1.1948	0.1527	1.0432	0.5934	0.8736	1.0602
G232_08584	0.5074	6.8462	0.7231	0.4981	0.4813	0.7391	0.8373	1.1391	0.2291	2.0511	0.6175	0.3289	0.2675	0.5821	0.9181	0.5048	4.1634	0.3627	0.9152	0.3025	0.2555	0.8084	4.9458	0.6259	0.5774	0.4672	0.5350
G232_08585	0.7939	0.4336	0.6640	0.4942	0.8631	0.5261	0.7169	1.0331	0.9437	0.5161	1.9391	0.6316	0.7983	0.5857	0.9708	1.1143	0.0856	0.9577	0.7576	0.8992	0.6206	0.6201	0.2414	0.5827	0.8719	0.8368	0.9398
G232_08586	0.7691	0.0000	1.0013	0.7549	0.9730	0.9913	1.5422	1.1126	0.6854	0.4704	1.0037	0.2544	0.7240	0.3429	1.0731	0.5619	0.0000	0.6637	0.5273	1.2437	0.9729	1.0714	0.2069	1.2662	0.7902	0.5488	0.9584
G232_08587	0.9376	0.5944	0.8495	0.7276	0.8402	0.7739	0.5723	0.6954	0.7786	0.7903	1.1815	0.5395	0.6518	0.7821	0.8480	0.9524	0.6070	0.7306	0.8121	0.7983	0.8155	0.6591	0.6798	0.7914	0.7292	0.5728	0.7422
G232_08588	0.8048	0.1888	0.6747	0.9066	1.0498	0.6478	0.7952	0.6623	1.0330	1.8871	7.1315	0.8465	1.1104	0.8821	0.6667	0.7143	0.0661	1.0000	0.7515	0.4286	1.0323	1.1623	0.1084	1.1367	0.9169	1.1056	1.2453
G232_08589	0.8345	0.2308	0.8360	0.9027	0.8299	0.7826	0.5663	0.9338	0.7029	0.5860	0.8551	0.6272	0.6561	0.7929	0.9064	0.9524	0.1362	0.6514	0.4970	0.8235	0.8219	0.9968	0.4384	1.1799	0.8696	0.6576	0.7298
G232_08590	0.8454	0.1469	0.8696	0.7938	0.7448	0.6478	0.7952	0.7815	0.9165	0.5995	1.2132	0.7193	0.7771	0.8071	0.9123	1.0667	0.0233	1.0018	0.6667	0.6471	0.8000	0.8994	0.0296	0.5180	0.8070	0.8480	0.8326
G232_08591	0.7958	0.8392	0.9476	0.5253	0.8714	0.6870	0.9096	1.1391	0.8117	0.7285	1.2010	0.6623	0.7367	0.5750	1.0263	0.9810	0.4747	0.7711	1.0000	0.3782	0.9045	0.9708	0.5862	0.8705	0.8726	0.7600	0.8335
G232_08592	0.7839	0.6993	0.8602	0.7471	0.7863	0.6913	0.9398	0.7417	0.9670	0.9704	1.2022	1.1711	0.8259	0.8607	1.6170	1.3714	0.8366	0.9085	1.0970	0.9832	0.8606	0.9026	1.1527	0.9209	0.8558	1.0912	1.0744
G232_08593	0.9485	0.8322	0.7030	0.6654	0.8444	0.7174	0.6988	1.0132	0.9981	1.1747	1.4385	1.0044	0.6985	1.2929	1.4678	0.9333	0.9027	0.9577	1.4727	0.6387	0.5548	0.7825	0.9212	0.6691	0.9870	0.7808	0.8353
G232_08594	0.6333	0.1538	0.8145	0.4942	0.7573	0.7304	0.4759	0.4901	0.6757	0.4301	1.2753	0.3860	0.8365	0.8893	0.9561	0.5048	0.0078	0.9842	0.8242	0.5126	0.5510	0.6234	0.0197	0.5540	1.0473	0.5152	0.9637
G232_08595	0.8057	2.1608	0.9825	0.1868	0.7635	1.1565	1.2289	0.6291	0.4155	1.3952	1.4348	0.7368	0.8450	0.7143	1.2573	0.4095	4.1907	1.0792	0.6424	0.8319	0.6477	0.7857	2.8966	0.7194	0.8116	0.7312	0.9903
G232_08596	0.9683	0.2587	1.3132	0.8327	1.0830	0.5783	0.6928	0.7682	0.6524	0.7392	1.2071	0.9781	0.7665	0.4179	1.2105	0.9333	0.2879	0.8521	1.1515	0.6303	0.8452	1.2305	0.2266	0.6547	0.8772	0.8272	0.9672
G232_08597	1.1586	0.0000	1.1613	0.5409	0.9564	0.6783	0.9639	1.5232	0.7883	0.5161	0.0000	0.9386	0.5541	0.5179	0.2632	0.7143	0.0000	0.9613	0.5576	0.4370	0.8929	0.8409	0.0542	0.1295	0.9619	0.8032	0.9894
G232_08598	1.1011	0.4126	0.8508	0.6226	0.8589	0.4522	0.6205	0.9470	0.7495	0.4919	1.3642	0.6096	0.8577	0.6964	1.5965	0.3810	0.3307	0.9102	0.7939	0.5966	0.8232	1.0942	0.4433	0.9496	0.8352	0.6992	0.9548
G232_08599	0.8692	7.3217	0.6935	1.0584	1.2344	1.7609	1.4819	0.5828	0.6544	4.6478	1.7162	0.8816	0.6497	0.8214	0.5614	1.8476	10.1089	1.1620	1.1091	1.2185	0.6284	0.8831	7.9212	1.0647	1.2143	0.5840	0.9655
G232_08600	1.0248	1.3147	0.9099	0.6576	0.7573	0.7304	0.5060	0.8874	0.7146	0.9946	1.3021	0.6272	0.9554	0.7464	1.3977	0.5619	1.0623	0.9173	0.6606	0.6891	0.5781	0.9578	0.9261	0.4101	1.0435	0.6512	0.7440
G232_08601	0.9485	0.7972	0.9597	0.7237	0.6722	0.8130	0.9157	0.7881	0.7903	0.4946	1.4166	0.6842	0.6752	0.9821	1.4503	0.8000	0.6109	0.8556	0.5576	0.7563	0.9123	0.9286	0.7143	0.9281	0.8551	0.7408	0.9167
G232_08602	0.5768	0.2378	0.6815	1.2062	1.1826	0.6435	1.0301	1.2517	0.6544	0.8253	1.3289	0.8816	0.5775	0.9393	1.2982	0.8095	1.1751	0.7923	0.6000	0.9832	0.7032	0.8539	0.9655	0.0000	0.8924	0.6512	1.0106
G232_08603	0.8404	0.9720	0.8414	0.7626	0.9004	0.8000	1.1325	0.8609	0.7961	1.1048	1.3325	0.7412	0.8110	1.2179	1.0234	0.9048	1.3424	0.8204	0.7939	0.8487	0.8000	0.7890	1.1232	0.8417	0.8467	0.8048	0.7183
G232_08604	1.1298	1.9371	0.9113	0.8716	0.8817	1.4130	0.8554	1.0265	0.9456	1.8011	1.4531	0.7368	0.9915	0.9964	1.1637	0.6857	2.8093	1.0070	1.0485	0.7479	0.8942	1.1786	2.7537	0.6619	0.9497	0.9456	0.9008
G232_08605	0.7552	0.2238	0.6237	0.8288	0.8631	0.6130	0.7229	0.3444	1.3728	0.4355	1.1912	1.6053	0.6730	0.8000	1.1901	1.1429	0.5019	0.6391	0.1818	1.1261	1.0761	0.7110	0.1675	1.2230	0.7551	0.8176	0.8193
G232_08606	0.9336	0.0000	1.1048	0.7237	0.4564	0.9435	0.9880	1.5828	0.6913	0.1022	1.1547	1.2281	0.4183	0.8071	0.9327	1.3429	0.0000	0.7975	0.5636	0.9916	1.1394	0.4968	0.2020	0.5899	0.6438	0.6080	0.8220
G232_08607	1.0069	1.3776	0.9099	0.6265	0.8071	0.9130	0.9217	1.0662	0.7010	1.1694	1.3435	1.0702	0.9087	0.9429	1.2427	0.8667	1.3891	0.8697	0.7273	0.9916	0.8426	0.7370	1.6650	0.7050	0.7872	0.7808	0.9097
G232_08608	0.5619	0.0280	0.7312	1.0428	0.4710	0.6522	1.1386	0.6887	0.5767	0.2554	0.8697	0.6667	0.6858	0.6857	0.8304	0.5714	0.0000	0.6461	1.0909	1.2269	0.8245	0.5682	0.0000	0.4748	0.9153	0.6064	0.7192
G232_08609	0.4698	1.0699	0.8817	0.7743	0.7033	0.8478	0.5120	0.9205	0.6680	0.8038	1.0731	0.7412	0.6072	0.5571	1.4444	0.7810	0.7510	0.6162	0.6727	0.5798	0.9600	0.8019	1.0000	0.9568	0.6720	0.5552	0.6298
G232_08610	0.5045	0.0000	1.1640	0.3696	0.5415	0.8957	0.6205	1.2715	0.6485	0.4973	1.4507	0.4035	0.4947	0.9643	1.3918	2.0190	0.0000	0.8504	0.7030	0.5378	0.7626	0.6851	0.1576	0.3381	0.7506	0.5504	0.7219
G232_08611	1.1219	2.4126	0.6277	0.6381	0.5519	0.9000	0.3554	0.5497	0.6524	1.2258	1.2789	0.3684	0.6242	0.9714	1.7632	0.8381	1.0778	0.7394	0.8667	0.9160	0.5226	0.7338	1.0296	0.5755	0.8246	0.7456	0.7795
G232_08612	0.7631	0.2378	0.7755	0.6031	0.6266	0.8043	0.8193	0.9338	0.9165	0.8495	1.5469	0.8553	1.0892	0.9607	1.5585	0.4095	0.0623	0.9331	1.2727	0.6891	0.7265	0.6331	0.1478	1.1511	0.9847	0.9872	1.1222
G232_08613	0.8434	1.2378	0.6640	0.7354	0.6535	0.6478	0.8614	0.8742	0.8155	1.1532	1.1888	0.5175	0.5414	0.6429	1.1871	0.6952	1.1595	0.8486	0.7273	0.8403	0.7058	0.7565	1.0246	0.8273	0.5698	0.6208	0.7219
G232_08614	0.9247	0.2797	0.7325	0.9105	0.4544	0.6000	0.4096	0.9669	0.9456	0.7258	1.4324	0.7675	0.9045	0.7250	1.4181	0.9238	0.3424	1.1356	0.9455	0.6975	0.6852	0.7727	0.2463	0.6906	0.8436	0.8752	0.9495
G232_08615	0.6739	0.2797	1.2608	0.7588	0.8755	0.2783	1.0361	1.0795	1.2058	0.8817	1.4909	0.7763	0.6221	0.8250	1.3070	0.5714	0.1712	0.8099	2.0545	0.5966	0.9884	1.2727	0.2759	0.1295	0.9519	0.7296	0.8742
