GENE	COVERAGE	STRAIN	GROUP
G232_04209	0.9049	Rstd	R
G232_04209	0.4266	SM102	S
G232_04209	0.8253	SM104	S
G232_04209	0.7938	SM105	S
G232_04209	0.8485	SM108	S
G232_04209	0.9217	SM109	S
G232_04209	0.7952	SM11	S
G232_04209	1.1854	SM122	S
G232_04209	0.8078	SM13	S
G232_04209	0.7903	SM14	S
G232_04209	2.8819	SM18	S
G232_04209	0.9605	SM24	S
G232_04209	0.7834	SM27	S
G232_04209	1.7536	SM28	S
G232_04209	5.6404	SM29	S
G232_04209	0.7714	SM35	S
G232_04209	0.0739	SM36	S
G232_04209	0.8327	SM42	S
G232_04209	0.9030	SM48	S
G232_04209	0.5462	SM57	S
G232_04209	0.9471	SM66	S
G232_04209	0.7500	SM67	S
G232_04209	0.2463	SM72	S
G232_04209	1.1151	SM74	S
G232_04209	0.9527	SM84	S
G232_04209	0.7632	SM9	S
G232_04209	1.0310	SM91	S
G232_04210	1.0486	Rstd	R
G232_04210	2.3566	SM102	S
G232_04210	0.6707	SM104	S
G232_04210	1.0233	SM105	S
G232_04210	0.8838	SM108	S
G232_04210	1.1000	SM109	S
G232_04210	0.8675	SM11	S
G232_04210	0.5960	SM122	S
G232_04210	0.9049	SM13	S
G232_04210	2.6855	SM14	S
G232_04210	1.3508	SM18	S
G232_04210	1.1930	SM24	S
G232_04210	0.9851	SM27	S
G232_04210	1.0000	SM28	S
G232_04210	1.1199	SM29	S
G232_04210	0.8286	SM35	S
G232_04210	2.9611	SM36	S
G232_04210	0.9859	SM42	S
G232_04210	0.6970	SM48	S
G232_04210	1.1261	SM57	S
G232_04210	1.0400	SM66	S
G232_04210	0.9026	SM67	S
G232_04210	3.5025	SM72	S
G232_04210	1.2230	SM74	S
G232_04210	0.7849	SM84	S
G232_04210	0.8064	SM9	S
G232_04210	1.1630	SM91	S
G232_04211	0.6511	Rstd	R
G232_04211	2.3916	SM102	S
G232_04211	0.7809	SM104	S
G232_04211	0.7004	SM105	S
G232_04211	0.7988	SM108	S
G232_04211	1.2304	SM109	S
G232_04211	1.0120	SM11	S
G232_04211	0.8344	SM122	S
G232_04211	0.8990	SM13	S
G232_04211	1.3306	SM14	S
G232_04211	1.4129	SM18	S
G232_04211	1.0833	SM24	S
G232_04211	0.7856	SM27	S
G232_04211	1.1929	SM28	S
G232_04211	1.4561	SM29	S
G232_04211	0.5048	SM35	S
G232_04211	1.7743	SM36	S
G232_04211	0.8996	SM42	S
G232_04211	1.0364	SM48	S
G232_04211	0.5462	SM57	S
G232_04211	0.7071	SM66	S
G232_04211	0.7208	SM67	S
G232_04211	2.3448	SM72	S
G232_04211	0.4317	SM74	S
G232_04211	0.7994	SM84	S
G232_04211	1.0640	SM9	S
G232_04211	0.7972	SM91	S
G232_04212	0.8385	Rstd	R
G232_04212	1.4545	SM102	S
G232_04212	0.9207	SM104	S
G232_04212	1.0389	SM105	S
G232_04212	0.6017	SM108	S
G232_04212	1.1478	SM109	S
G232_04212	0.6566	SM11	S
G232_04212	0.8609	SM122	S
G232_04212	0.9476	SM13	S
G232_04212	0.8925	SM14	S
G232_04212	1.6565	SM18	S
G232_04212	0.8684	SM24	S
G232_04212	0.9108	SM27	S
G232_04212	0.9964	SM28	S
G232_04212	1.1637	SM29	S
G232_04212	0.8476	SM35	S
G232_04212	1.4747	SM36	S
G232_04212	0.9789	SM42	S
G232_04212	0.9273	SM48	S
G232_04212	0.9412	SM57	S
G232_04212	0.8490	SM66	S
G232_04212	0.8701	SM67	S
G232_04212	1.0985	SM72	S
G232_04212	0.5612	SM74	S
G232_04212	0.8383	SM84	S
G232_04212	0.9248	SM9	S
G232_04212	0.8884	SM91	S
G232_04213	1.1209	Rstd	R
G232_04213	2.7343	SM102	S
G232_04213	0.7661	SM104	S
G232_04213	0.5720	SM105	S
G232_04213	0.7780	SM108	S
G232_04213	0.8565	SM109	S
G232_04213	0.4940	SM11	S
G232_04213	0.4901	SM122	S
G232_04213	0.8913	SM13	S
G232_04213	1.9704	SM14	S
G232_04213	1.0609	SM18	S
G232_04213	0.8465	SM24	S
G232_04213	0.8854	SM27	S
G232_04213	0.6679	SM28	S
G232_04213	1.3275	SM29	S
G232_04213	0.5619	SM35	S
G232_04213	2.6498	SM36	S
G232_04213	0.9736	SM42	S
G232_04213	0.6303	SM48	S
G232_04213	0.7311	SM57	S
G232_04213	0.5781	SM66	S
G232_04213	0.8864	SM67	S
G232_04213	2.3054	SM72	S
G232_04213	0.6259	SM74	S
G232_04213	0.9024	SM84	S
G232_04213	0.6272	SM9	S
G232_04213	0.8893	SM91	S
G232_04214	0.9296	Rstd	R
G232_04214	0.2448	SM102	S
G232_04214	0.9409	SM104	S
G232_04214	0.6537	SM105	S
G232_04214	0.9544	SM108	S
G232_04214	0.6913	SM109	S
G232_04214	0.6386	SM11	S
G232_04214	0.7550	SM122	S
G232_04214	0.7883	SM13	S
G232_04214	0.5914	SM14	S
G232_04214	1.2424	SM18	S
G232_04214	0.8202	SM24	S
G232_04214	0.9299	SM27	S
G232_04214	0.9571	SM28	S
G232_04214	1.1784	SM29	S
G232_04214	0.8762	SM35	S
G232_04214	0.2218	SM36	S
G232_04214	0.6813	SM42	S
G232_04214	0.9030	SM48	S
G232_04214	0.6807	SM57	S
G232_04214	0.7174	SM66	S
G232_04214	0.8247	SM67	S
G232_04214	0.3350	SM72	S
G232_04214	0.8417	SM74	S
G232_04214	0.7841	SM84	S
G232_04214	0.6816	SM9	S
G232_04214	0.9221	SM91	S
G232_04215	0.8969	Rstd	R
G232_04215	1.1888	SM102	S
G232_04215	1.0296	SM104	S
G232_04215	0.7198	SM105	S
G232_04215	0.8589	SM108	S
G232_04215	0.8130	SM109	S
G232_04215	1.1747	SM11	S
G232_04215	0.8940	SM122	S
G232_04215	0.8252	SM13	S
G232_04215	1.1371	SM14	S
G232_04215	1.3009	SM18	S
G232_04215	0.7632	SM24	S
G232_04215	0.8620	SM27	S
G232_04215	0.9429	SM28	S
G232_04215	1.1404	SM29	S
G232_04215	1.1429	SM35	S
G232_04215	1.5019	SM36	S
G232_04215	0.8926	SM42	S
G232_04215	0.8000	SM48	S
G232_04215	0.7479	SM57	S
G232_04215	0.8452	SM66	S
G232_04215	0.7013	SM67	S
G232_04215	1.2069	SM72	S
G232_04215	0.7770	SM74	S
G232_04215	0.8444	SM84	S
G232_04215	0.7712	SM9	S
G232_04215	0.7688	SM91	S
G232_04216	0.7651	Rstd	R
G232_04216	0.4825	SM102	S
G232_04216	0.9153	SM104	S
G232_04216	0.8949	SM105	S
G232_04216	0.7946	SM108	S
G232_04216	0.7130	SM109	S
G232_04216	0.6566	SM11	S
G232_04216	0.8278	SM122	S
G232_04216	0.9922	SM13	S
G232_04216	0.6909	SM14	S
G232_04216	1.3301	SM18	S
G232_04216	0.7456	SM24	S
G232_04216	0.6412	SM27	S
G232_04216	0.7750	SM28	S
G232_04216	1.1345	SM29	S
G232_04216	0.6190	SM35	S
G232_04216	0.4591	SM36	S
G232_04216	0.8574	SM42	S
G232_04216	0.8121	SM48	S
G232_04216	0.9496	SM57	S
G232_04216	0.7123	SM66	S
G232_04216	0.6526	SM67	S
G232_04216	0.5616	SM72	S
G232_04216	0.5827	SM74	S
G232_04216	0.9169	SM84	S
G232_04216	0.7712	SM9	S
G232_04216	0.8406	SM91	S
G232_04217	0.8038	Rstd	R
G232_04217	0.2587	SM102	S
G232_04217	0.7473	SM104	S
G232_04217	0.8016	SM105	S
G232_04217	0.6722	SM108	S
G232_04217	0.9304	SM109	S
G232_04217	0.5783	SM11	S
G232_04217	0.5298	SM122	S
G232_04217	0.9864	SM13	S
G232_04217	0.9758	SM14	S
G232_04217	1.4775	SM18	S
G232_04217	0.7763	SM24	S
G232_04217	0.7304	SM27	S
G232_04217	0.7286	SM28	S
G232_04217	1.3099	SM29	S
G232_04217	0.9905	SM35	S
G232_04217	0.6459	SM36	S
G232_04217	0.8592	SM42	S
G232_04217	0.6121	SM48	S
G232_04217	0.6555	SM57	S
G232_04217	0.6232	SM66	S
G232_04217	1.0065	SM67	S
G232_04217	0.5369	SM72	S
G232_04217	0.5252	SM74	S
G232_04217	0.9680	SM84	S
G232_04217	0.7648	SM9	S
G232_04217	1.0009	SM91	S
G232_04218	0.8315	Rstd	R
G232_04218	0.3706	SM102	S
G232_04218	0.8495	SM104	S
G232_04218	0.6576	SM105	S
G232_04218	0.7199	SM108	S
G232_04218	0.7826	SM109	S
G232_04218	0.5663	SM11	S
G232_04218	0.3576	SM122	S
G232_04218	0.9709	SM13	S
G232_04218	0.4409	SM14	S
G232_04218	1.4482	SM18	S
G232_04218	0.6667	SM24	S
G232_04218	0.7282	SM27	S
G232_04218	1.1250	SM28	S
G232_04218	1.3860	SM29	S
G232_04218	0.2381	SM35	S
G232_04218	0.6693	SM36	S
G232_04218	0.9173	SM42	S
G232_04218	0.8424	SM48	S
G232_04218	0.4538	SM57	S
G232_04218	0.7252	SM66	S
G232_04218	0.6948	SM67	S
G232_04218	0.4877	SM72	S
G232_04218	0.6691	SM74	S
G232_04218	0.7040	SM84	S
G232_04218	0.8080	SM9	S
G232_04218	0.9070	SM91	S
G232_04219	0.8900	Rstd	R
G232_04219	0.0979	SM102	S
G232_04219	0.9194	SM104	S
G232_04219	0.7237	SM105	S
G232_04219	0.7759	SM108	S
G232_04219	0.9522	SM109	S
G232_04219	1.6506	SM11	S
G232_04219	0.7550	SM122	S
G232_04219	0.4660	SM13	S
G232_04219	0.2930	SM14	S
G232_04219	0.9854	SM18	S
G232_04219	0.5833	SM24	S
G232_04219	0.5839	SM27	S
G232_04219	0.7321	SM28	S
G232_04219	1.3216	SM29	S
G232_04219	0.8857	SM35	S
G232_04219	0.0000	SM36	S
G232_04219	0.8627	SM42	S
G232_04219	0.3697	SM48	S
G232_04219	0.6639	SM57	S
G232_04219	0.5290	SM66	S
G232_04219	0.4221	SM67	S
G232_04219	0.0345	SM72	S
G232_04219	0.5827	SM74	S
G232_04219	0.7674	SM84	S
G232_04219	1.0352	SM9	S
G232_04219	0.7697	SM91	S
G232_04220	1.1635	Rstd	R
G232_04220	0.2587	SM102	S
G232_04220	1.1546	SM104	S
G232_04220	0.7004	SM105	S
G232_04220	0.6722	SM108	S
G232_04220	0.8000	SM109	S
G232_04220	0.4578	SM11	S
G232_04220	1.1192	SM122	S
G232_04220	0.6427	SM13	S
G232_04220	0.6559	SM14	S
G232_04220	1.0353	SM18	S
G232_04220	0.5482	SM24	S
G232_04220	0.7643	SM27	S
G232_04220	1.5893	SM28	S
G232_04220	1.0351	SM29	S
G232_04220	1.2000	SM35	S
G232_04220	0.0467	SM36	S
G232_04220	0.7183	SM42	S
G232_04220	0.8667	SM48	S
G232_04220	0.4454	SM57	S
G232_04220	0.5161	SM66	S
G232_04220	0.5357	SM67	S
G232_04220	0.0591	SM72	S
G232_04220	0.2590	SM74	S
G232_04220	0.8825	SM84	S
G232_04220	0.7776	SM9	S
G232_04220	0.7582	SM91	S
G232_04221	0.7413	Rstd	R
G232_04221	0.1958	SM102	S
G232_04221	0.7433	SM104	S
G232_04221	1.1946	SM105	S
G232_04221	1.0353	SM108	S
G232_04221	0.6870	SM109	S
G232_04221	0.4518	SM11	S
G232_04221	0.5563	SM122	S
G232_04221	0.8680	SM13	S
G232_04221	0.2500	SM14	S
G232_04221	1.2326	SM18	S
