GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05167	0.9058	0.0280	0.6169	0.7043	1.0249	0.4783	0.6747	1.1722	0.9398	0.4758	1.2156	0.6491	0.7813	1.1357	1.2018	0.8381	0.0000	0.6444	0.5636	0.8151	0.7716	0.7987	0.0000	0.6691	0.8406	0.6944	0.8450
G232_05168	0.8067	0.9650	0.9099	0.6615	0.9876	0.7478	0.9096	0.6225	1.1631	1.3629	1.4933	1.0921	1.0318	0.9143	1.2573	1.0952	1.0039	1.1356	0.6970	0.4622	0.7819	0.8766	1.0837	0.5108	0.8375	0.8336	1.0655
G232_05169	0.6323	4.0490	0.9126	0.8016	0.8444	1.3609	1.1687	0.4305	0.8350	2.8145	1.1060	0.7632	0.6921	1.3250	1.2807	0.6095	5.1167	0.8486	0.9697	1.1597	1.0155	0.8669	5.5369	0.7554	0.7910	0.7584	0.9017
G232_05170	0.9098	0.3287	1.0497	0.8482	0.9232	1.0391	0.2831	0.9801	1.1515	0.4328	1.1133	0.8509	0.7261	0.7393	0.6462	0.9333	0.6693	1.0194	1.1697	1.4118	0.8994	0.7500	0.6847	0.5612	0.9252	0.8816	0.9336
G232_05171	0.7691	1.6713	1.1398	1.1012	0.7780	0.7652	0.8735	1.2384	0.7903	1.6210	1.2192	0.3158	0.6369	0.8821	1.1667	0.7238	2.0350	0.7623	0.6424	0.5462	0.7858	0.8506	1.8276	0.4029	0.8719	0.9344	0.9593
G232_05172	0.7830	2.6643	0.8293	0.7821	0.7822	1.0870	1.0542	0.8079	1.0874	2.6640	1.6784	0.7544	0.8238	0.9786	1.1930	0.4000	3.1907	1.0669	1.1455	1.2185	0.8000	0.7792	2.7980	0.4029	0.8970	0.9248	0.9008
G232_05173	0.8801	3.8741	0.8199	0.9105	0.6224	1.0000	0.6807	0.7219	0.8078	2.5323	1.4543	0.8684	0.6136	1.2036	1.0585	0.5524	4.3813	1.0669	1.0061	0.8403	0.7961	0.8377	3.1330	0.7914	0.9558	0.7280	0.7777
G232_05174	0.9495	0.1958	0.8750	0.8366	0.9129	0.9739	0.7169	1.2649	0.7301	0.5591	1.5225	0.8991	0.7941	1.0286	1.2573	1.1143	0.2374	0.8310	0.8667	0.6975	0.7832	0.6688	0.2709	0.7410	0.8017	0.6688	0.8441
G232_05175	0.8484	1.5455	0.6452	0.8249	0.8340	0.6130	0.9337	1.0993	0.8019	1.5887	1.2765	0.7456	0.7601	0.8179	1.4094	1.2000	1.9416	0.7940	0.7576	0.3866	0.6800	0.8442	1.6158	0.5755	0.9108	0.8384	0.8955
G232_05176	0.9514	0.8531	0.8280	0.8132	0.7739	0.9739	1.0663	0.9007	0.8155	0.7742	1.2814	0.7763	0.8641	0.9321	1.0789	0.9810	0.7393	0.6673	1.4727	0.6723	0.7910	1.0325	0.8571	1.3022	0.9176	0.8096	0.7963
