GENE	COVERAGE	STRAIN	GROUP
G232_05349	2.0684	Rstd	R
G232_05349	0.2657	SM102	S
G232_05349	3.1532	SM104	S
G232_05349	1.0856	SM105	S
G232_05349	12.3963	SM108	S
G232_05349	0.9652	SM109	S
G232_05349	9.1024	SM11	S
G232_05349	3.0331	SM122	S
G232_05349	2.0485	SM13	S
G232_05349	1.6048	SM14	S
G232_05349	0.6334	SM18	S
G232_05349	0.5219	SM24	S
G232_05349	0.9639	SM27	S
G232_05349	2.1929	SM28	S
G232_05349	1.7222	SM29	S
G232_05349	1.5810	SM35	S
G232_05349	0.0000	SM36	S
G232_05349	3.1637	SM42	S
G232_05349	0.3333	SM48	S
G232_05349	3.7059	SM57	S
G232_05349	1.6619	SM66	S
G232_05349	0.2305	SM67	S
G232_05349	0.0000	SM72	S
G232_05349	0.7986	SM74	S
G232_05349	0.2830	SM84	S
G232_05349	1.1648	SM9	S
G232_05349	4.2657	SM91	S
