GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_04209	0.9049	0.4266	0.8253	0.7938	0.8485	0.9217	0.7952	1.1854	0.8078	0.7903	2.8819	0.9605	0.7834	1.7536	5.6404	0.7714	0.0739	0.8327	0.9030	0.5462	0.9471	0.7500	0.2463	1.1151	0.9527	0.7632	1.0310
G232_04210	1.0486	2.3566	0.6707	1.0233	0.8838	1.1000	0.8675	0.5960	0.9049	2.6855	1.3508	1.1930	0.9851	1.0000	1.1199	0.8286	2.9611	0.9859	0.6970	1.1261	1.0400	0.9026	3.5025	1.2230	0.7849	0.8064	1.1630
G232_04211	0.6511	2.3916	0.7809	0.7004	0.7988	1.2304	1.0120	0.8344	0.8990	1.3306	1.4129	1.0833	0.7856	1.1929	1.4561	0.5048	1.7743	0.8996	1.0364	0.5462	0.7071	0.7208	2.3448	0.4317	0.7994	1.0640	0.7972
G232_04212	0.8385	1.4545	0.9207	1.0389	0.6017	1.1478	0.6566	0.8609	0.9476	0.8925	1.6565	0.8684	0.9108	0.9964	1.1637	0.8476	1.4747	0.9789	0.9273	0.9412	0.8490	0.8701	1.0985	0.5612	0.8383	0.9248	0.8884
G232_04213	1.1209	2.7343	0.7661	0.5720	0.7780	0.8565	0.4940	0.4901	0.8913	1.9704	1.0609	0.8465	0.8854	0.6679	1.3275	0.5619	2.6498	0.9736	0.6303	0.7311	0.5781	0.8864	2.3054	0.6259	0.9024	0.6272	0.8893
G232_04214	0.9296	0.2448	0.9409	0.6537	0.9544	0.6913	0.6386	0.7550	0.7883	0.5914	1.2424	0.8202	0.9299	0.9571	1.1784	0.8762	0.2218	0.6813	0.9030	0.6807	0.7174	0.8247	0.3350	0.8417	0.7841	0.6816	0.9221
G232_04215	0.8969	1.1888	1.0296	0.7198	0.8589	0.8130	1.1747	0.8940	0.8252	1.1371	1.3009	0.7632	0.8620	0.9429	1.1404	1.1429	1.5019	0.8926	0.8000	0.7479	0.8452	0.7013	1.2069	0.7770	0.8444	0.7712	0.7688
G232_04216	0.7651	0.4825	0.9153	0.8949	0.7946	0.7130	0.6566	0.8278	0.9922	0.6909	1.3301	0.7456	0.6412	0.7750	1.1345	0.6190	0.4591	0.8574	0.8121	0.9496	0.7123	0.6526	0.5616	0.5827	0.9169	0.7712	0.8406
G232_04217	0.8038	0.2587	0.7473	0.8016	0.6722	0.9304	0.5783	0.5298	0.9864	0.9758	1.4775	0.7763	0.7304	0.7286	1.3099	0.9905	0.6459	0.8592	0.6121	0.6555	0.6232	1.0065	0.5369	0.5252	0.9680	0.7648	1.0009
G232_04218	0.8315	0.3706	0.8495	0.6576	0.7199	0.7826	0.5663	0.3576	0.9709	0.4409	1.4482	0.6667	0.7282	1.1250	1.3860	0.2381	0.6693	0.9173	0.8424	0.4538	0.7252	0.6948	0.4877	0.6691	0.7040	0.8080	0.9070
G232_04219	0.8900	0.0979	0.9194	0.7237	0.7759	0.9522	1.6506	0.7550	0.4660	0.2930	0.9854	0.5833	0.5839	0.7321	1.3216	0.8857	0.0000	0.8627	0.3697	0.6639	0.5290	0.4221	0.0345	0.5827	0.7674	1.0352	0.7697
G232_04220	1.1635	0.2587	1.1546	0.7004	0.6722	0.8000	0.4578	1.1192	0.6427	0.6559	1.0353	0.5482	0.7643	1.5893	1.0351	1.2000	0.0467	0.7183	0.8667	0.4454	0.5161	0.5357	0.0591	0.2590	0.8825	0.7776	0.7582
G232_04221	0.7413	0.1958	0.7433	1.1946	1.0353	0.6870	0.4518	0.5563	0.8680	0.2500	1.2326	0.9298	0.8132	0.9571	0.9942	0.8095	0.2802	0.7835	0.7394	0.5798	0.4994	1.0584	0.0936	0.4676	0.8993	0.6816	0.7697
G232_04222	0.7304	0.0979	0.6344	0.8249	0.6784	0.7478	0.1687	0.6689	0.7146	0.4839	1.1669	0.8640	0.4862	0.9571	0.6433	0.2571	0.0000	0.7782	0.9030	1.4202	0.9200	0.8344	0.1626	0.7410	0.8368	0.9200	0.7936
G232_04223	0.9049	0.0070	0.9745	0.8949	1.2241	0.8087	0.7530	0.7020	0.5437	0.7446	0.9172	0.2895	0.7134	0.7821	0.4620	1.0000	0.2607	0.7430	0.6242	1.5378	0.8839	0.8766	0.1527	0.3885	0.8352	0.8592	0.9539
G232_04224	0.7146	1.0420	0.7728	0.7471	0.7365	0.5391	0.7229	0.5099	0.7049	1.1317	1.0000	0.8509	0.5499	0.8679	0.8480	0.4190	1.0195	0.9137	0.5394	0.8655	0.8103	0.8734	0.8030	0.6403	0.8017	0.8912	0.7936
G232_04225	0.7245	0.0000	0.7392	0.8327	0.7178	0.3435	0.6325	0.6026	0.5534	0.4839	1.2278	0.6535	0.8323	0.6821	1.2368	0.4857	0.0156	0.6303	0.5212	0.4790	0.4748	0.7890	0.0000	0.6043	0.9893	0.7008	0.8468
G232_04226	0.8712	4.6643	0.6478	0.5992	0.6079	0.9652	1.3554	0.7947	0.6330	3.1532	0.7527	0.6535	0.6794	0.8500	0.6696	1.3048	5.3502	0.7799	1.0848	0.7563	0.4813	0.3896	3.6798	0.5180	0.8421	0.5952	0.7290
G232_04227	0.8662	0.4615	0.7702	0.6965	0.9378	1.1391	1.0241	0.7881	0.4602	0.7151	1.1060	0.4079	0.6093	0.8393	0.9386	0.4381	0.5058	0.7482	0.7939	0.5882	0.7626	0.8442	0.4286	1.1942	0.7407	0.6880	0.6457
G232_04228	0.7572	0.4406	0.5470	0.8171	0.6950	0.5130	0.5843	1.0927	0.9592	0.5027	1.5469	0.7018	0.8832	1.0357	1.1579	0.8095	0.2763	0.6690	0.7273	0.7227	0.7097	0.6429	0.3941	0.7482	0.8863	0.8432	0.7936
G232_04229	0.7502	0.0000	0.7688	0.7237	1.1846	0.4609	1.3072	0.6159	0.8583	0.6317	0.9927	0.5307	0.4713	0.6786	1.1199	1.5714	0.0000	0.5634	0.7455	0.4706	0.7303	1.1818	0.0000	0.5036	0.8642	0.8432	0.7547
G232_04230	0.6383	0.6783	0.6022	0.7588	0.5456	0.7565	0.7831	0.9272	0.7146	0.4409	1.2485	0.6316	0.7771	0.9786	1.2135	0.7810	0.5019	0.8908	1.0121	0.6807	0.7381	1.0000	0.6700	0.7266	0.8520	0.8640	0.7981
