GENE	COVERAGE	STRAIN	GROUP
G232_00728	0.8731	Rstd	R
G232_00728	0.0000	SM102	S
G232_00728	1.0040	SM104	S
G232_00728	1.2763	SM105	S
G232_00728	1.1328	SM108	S
G232_00728	0.9739	SM109	S
G232_00728	0.3554	SM11	S
G232_00728	1.3377	SM122	S
G232_00728	0.9359	SM13	S
G232_00728	0.0161	SM14	S
G232_00728	0.0049	SM18	S
G232_00728	0.3991	SM24	S
G232_00728	0.6815	SM27	S
G232_00728	0.7821	SM28	S
G232_00728	0.1813	SM29	S
G232_00728	0.6571	SM35	S
G232_00728	0.0156	SM36	S
G232_00728	0.6127	SM42	S
G232_00728	1.4121	SM48	S
G232_00728	0.3782	SM57	S
G232_00728	0.5742	SM66	S
G232_00728	0.9156	SM67	S
G232_00728	0.0000	SM72	S
G232_00728	0.0000	SM74	S
G232_00728	0.8421	SM84	S
G232_00728	1.0432	SM9	S
G232_00728	0.6386	SM91	S
G232_00729	0.6363	Rstd	R
G232_00729	0.0210	SM102	S
G232_00729	0.8858	SM104	S
G232_00729	0.6770	SM105	S
G232_00729	0.8942	SM108	S
G232_00729	0.9087	SM109	S
G232_00729	0.4759	SM11	S
G232_00729	1.2384	SM122	S
G232_00729	0.7806	SM13	S
G232_00729	0.3602	SM14	S
G232_00729	1.2266	SM18	S
G232_00729	0.5000	SM24	S
G232_00729	0.8684	SM27	S
G232_00729	0.7214	SM28	S
G232_00729	0.8977	SM29	S
G232_00729	1.8190	SM35	S
G232_00729	0.0195	SM36	S
G232_00729	0.5599	SM42	S
G232_00729	0.5939	SM48	S
G232_00729	0.4790	SM57	S
G232_00729	0.9394	SM66	S
G232_00729	0.6234	SM67	S
G232_00729	0.0591	SM72	S
G232_00729	1.0576	SM74	S
G232_00729	0.8070	SM84	S
G232_00729	0.8448	SM9	S
G232_00729	0.7777	SM91	S
G232_00730	0.8355	Rstd	R
G232_00730	0.6084	SM102	S
G232_00730	0.7957	SM104	S
G232_00730	0.6109	SM105	S
G232_00730	0.7261	SM108	S
G232_00730	0.7739	SM109	S
G232_00730	1.0181	SM11	S
G232_00730	0.6490	SM122	S
G232_00730	0.8311	SM13	S
G232_00730	0.9866	SM14	S
G232_00730	1.3484	SM18	S
G232_00730	1.0482	SM24	S
G232_00730	0.7558	SM27	S
G232_00730	1.0250	SM28	S
G232_00730	1.1199	SM29	S
G232_00730	1.0095	SM35	S
G232_00730	0.6381	SM36	S
G232_00730	0.8768	SM42	S
G232_00730	0.8909	SM48	S
G232_00730	0.8403	SM57	S
G232_00730	0.7729	SM66	S
G232_00730	0.8149	SM67	S
G232_00730	0.6305	SM72	S
G232_00730	0.8345	SM74	S
G232_00730	0.8650	SM84	S
G232_00730	0.7920	SM9	S
G232_00730	0.8450	SM91	S
G232_00731	0.6690	Rstd	R
G232_00731	0.6573	SM102	S
G232_00731	0.8562	SM104	S
G232_00731	0.9261	SM105	S
G232_00731	0.8859	SM108	S
G232_00731	0.8478	SM109	S
G232_00731	1.0301	SM11	S
G232_00731	0.8874	SM122	S
G232_00731	0.8816	SM13	S
G232_00731	0.9677	SM14	S
G232_00731	1.4385	SM18	S
G232_00731	1.0702	SM24	S
G232_00731	0.9321	SM27	S
G232_00731	0.9536	SM28	S
G232_00731	1.1404	SM29	S
G232_00731	0.9619	SM35	S
G232_00731	0.8171	SM36	S
G232_00731	0.7746	SM42	S
G232_00731	0.8061	SM48	S
G232_00731	0.7983	SM57	S
G232_00731	0.9974	SM66	S
G232_00731	0.6071	SM67	S
G232_00731	0.8227	SM72	S
G232_00731	0.8058	SM74	S
G232_00731	0.9825	SM84	S
G232_00731	0.9328	SM9	S
G232_00731	0.8539	SM91	S
G232_00732	0.8940	Rstd	R
G232_00732	0.8182	SM102	S
G232_00732	0.8065	SM104	S
G232_00732	1.0078	SM105	S
G232_00732	0.7054	SM108	S
G232_00732	0.7174	SM109	S
G232_00732	0.8735	SM11	S
G232_00732	0.5166	SM122	S
G232_00732	0.7903	SM13	S
G232_00732	0.8548	SM14	S
G232_00732	1.5323	SM18	S
G232_00732	0.7675	SM24	S
G232_00732	0.7813	SM27	S
G232_00732	0.8071	SM28	S
G232_00732	0.9649	SM29	S
G232_00732	0.4857	SM35	S
G232_00732	0.9066	SM36	S
G232_00732	0.9032	SM42	S
G232_00732	0.7273	SM48	S
G232_00732	0.5546	SM57	S
G232_00732	0.6723	SM66	S
G232_00732	0.7695	SM67	S
G232_00732	0.6650	SM72	S
G232_00732	0.4748	SM74	S
G232_00732	0.8863	SM84	S
G232_00732	1.0160	SM9	S
G232_00732	0.8592	SM91	S
G232_00733	0.6957	Rstd	R
G232_00733	0.0839	SM102	S
G232_00733	0.9382	SM104	S
G232_00733	1.0584	SM105	S
G232_00733	0.9647	SM108	S
G232_00733	0.6696	SM109	S
G232_00733	0.6988	SM11	S
G232_00733	0.8278	SM122	S
G232_00733	1.0388	SM13	S
G232_00733	0.3522	SM14	S
G232_00733	1.1389	SM18	S
G232_00733	0.7719	SM24	S
G232_00733	0.7070	SM27	S
G232_00733	0.9929	SM28	S
G232_00733	1.3830	SM29	S
G232_00733	0.9143	SM35	S
G232_00733	0.0117	SM36	S
G232_00733	0.9507	SM42	S
G232_00733	1.4727	SM48	S
G232_00733	0.8487	SM57	S
G232_00733	0.9652	SM66	S
G232_00733	1.0747	SM67	S
G232_00733	0.0296	SM72	S
G232_00733	0.6115	SM74	S
G232_00733	1.0236	SM84	S
G232_00733	0.9024	SM9	S
G232_00733	0.9318	SM91	S
G232_00734	0.4153	Rstd	R
G232_00734	3.6364	SM102	S
G232_00734	0.9677	SM104	S
G232_00734	1.0389	SM105	S
G232_00734	0.7946	SM108	S
G232_00734	1.2696	SM109	S
G232_00734	1.3434	SM11	S
G232_00734	1.0397	SM122	S
G232_00734	0.6932	SM13	S
G232_00734	2.9194	SM14	S
G232_00734	1.6504	SM18	S
G232_00734	0.4781	SM24	S
G232_00734	0.4756	SM27	S
G232_00734	1.0643	SM28	S
G232_00734	1.2281	SM29	S
G232_00734	1.5333	SM35	S
G232_00734	3.8755	SM36	S
G232_00734	1.1109	SM42	S
G232_00734	0.9879	SM48	S
G232_00734	1.4958	SM57	S
G232_00734	0.8103	SM66	S
G232_00734	1.4448	SM67	S
G232_00734	4.5468	SM72	S
G232_00734	0.7770	SM74	S
G232_00734	0.9199	SM84	S
G232_00734	1.1168	SM9	S
G232_00734	0.6847	SM91	S
G232_00735	0.7393	Rstd	R
G232_00735	2.4406	SM102	S
G232_00735	0.6761	SM104	S
G232_00735	1.0078	SM105	S
G232_00735	0.6598	SM108	S
G232_00735	1.3783	SM109	S
G232_00735	1.5422	SM11	S
G232_00735	0.0000	SM122	S
G232_00735	1.4427	SM13	S
G232_00735	1.6505	SM14	S
G232_00735	1.7393	SM18	S
G232_00735	1.0877	SM24	S
G232_00735	1.2675	SM27	S
G232_00735	1.2286	SM28	S
