GENE	COVERAGE	STRAIN	GROUP
G232_02282	1.3647	Rstd	R
G232_02282	0.5664	SM102	S
G232_02282	3.1008	SM104	S
G232_02282	4.4903	SM105	S
G232_02282	1.8174	SM108	S
G232_02282	1.1913	SM109	S
G232_02282	0.7410	SM11	S
G232_02282	1.9735	SM122	S
G232_02282	2.6913	SM13	S
G232_02282	1.9597	SM14	S
G232_02282	9.6638	SM18	S
G232_02282	1.1491	SM24	S
G232_02282	3.0021	SM27	S
G232_02282	4.0607	SM28	S
G232_02282	9.5146	SM29	S
G232_02282	2.1905	SM35	S
G232_02282	0.0000	SM36	S
G232_02282	1.5458	SM42	S
G232_02282	1.3212	SM48	S
G232_02282	1.3025	SM57	S
G232_02282	1.8129	SM66	S
G232_02282	2.0455	SM67	S
G232_02282	0.1921	SM72	S
G232_02282	2.7194	SM74	S
G232_02282	1.2006	SM84	S
G232_02282	5.2576	SM9	S
G232_02282	1.8716	SM91	S
