GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01533	12.88	2.23	5.41	2.99	4.52	1.53	1.45	1.10	4.17	2.14	9.03	0.99	4.21	2.42	2.37	0.99	2.06	5.75	0.34	0.94	5.70	2.25	1.58	1.64	11.24	4.55	9.25
G232_01534	7.50	2.58	6.72	2.28	5.28	1.35	0.39	1.97	3.90	5.07	7.77	1.77	4.56	1.96	2.72	0.83	3.13	3.15	1.26	0.91	4.76	4.28	3.65	0.81	12.08	4.15	7.99
G232_01535	6.53	0.46	4.85	1.61	3.19	1.39	1.40	0.77	1.61	1.31	8.21	0.98	2.39	1.61	2.41	0.56	0.13	3.89	0.80	0.97	5.26	1.77	0.34	0.81	8.69	3.90	6.30
G232_01536	7.75	0.00	6.01	1.91	4.41	1.22	0.81	1.22	3.65	2.39	9.06	1.60	2.97	2.28	4.39	0.35	0.79	3.44	1.16	0.88	4.89	4.14	0.73	1.39	9.99	5.27	8.78
G232_01537	7.54	1.82	7.22	1.35	3.95	2.37	1.09	1.15	3.96	4.28	10.30	2.03	3.47	1.83	3.88	0.83	3.77	3.56	0.96	1.18	6.21	2.67	2.39	0.77	10.01	3.43	9.36
G232_01538	6.32	1.22	5.69	1.61	3.62	1.61	0.87	1.82	3.30	4.29	9.87	2.24	3.38	3.52	3.51	0.83	1.76	5.80	1.89	1.05	6.79	2.42	0.93	1.05	7.15	3.44	8.26
G232_01539	9.19	0.53	6.34	1.69	4.07	2.04	1.52	1.44	3.03	1.71	10.54	1.69	3.95	2.62	3.86	0.73	1.10	5.19	1.06	0.97	5.84	2.52	1.01	0.81	12.08	2.83	9.13
G232_01540	7.78	0.32	4.66	1.07	3.20	1.48	0.66	1.04	2.84	1.50	9.83	1.25	2.81	2.26	4.41	0.97	0.26	4.11	1.07	1.05	4.79	2.01	0.49	0.45	9.19	3.45	6.85
G232_01541	8.12	2.48	5.52	1.47	4.33	2.01	1.81	1.30	4.28	5.07	9.88	2.17	3.28	2.89	3.82	0.95	5.30	4.76	1.47	0.59	6.90	1.67	3.61	1.14	9.88	4.77	9.43
G232_01542	6.65	3.47	6.13	1.07	3.64	2.12	1.48	1.39	2.69	5.44	8.74	1.21	2.78	2.06	3.27	0.57	5.50	4.38	0.78	0.91	4.40	3.08	4.37	0.93	11.05	4.54	8.47
G232_01543	7.11	2.02	4.95	1.68	3.43	1.84	1.40	1.05	3.12	3.06	7.64	1.16	2.29	1.63	3.13	0.53	4.52	3.24	0.77	0.68	3.99	2.62	3.69	0.84	9.17	4.42	7.41
G232_01544	7.16	0.00	3.16	1.48	1.67	1.46	1.15	1.04	4.20	2.91	10.70	1.52	3.98	3.17	3.57	0.59	0.00	5.01	1.36	0.66	6.21	2.47	0.00	0.26	9.85	4.16	7.98
G232_01545	6.86	0.78	5.22	1.74	4.26	1.73	1.38	1.40	4.18	2.26	9.89	1.77	2.75	2.17	3.26	0.84	1.22	4.05	1.22	0.92	5.24	2.94	0.78	0.76	9.63	4.49	8.76
G232_01546	5.18	3.73	4.65	1.50	4.48	3.52	1.93	1.16	3.38	9.04	10.67	1.73	2.83	2.03	3.39	1.18	8.52	4.83	1.65	1.07	7.05	2.20	6.87	1.41	9.74	5.64	8.74
G232_01547	9.19	2.17	6.90	2.39	4.05	1.86	1.21	1.86	3.22	4.68	11.12	0.96	3.19	2.34	4.04	0.99	4.57	4.13	1.18	0.90	6.36	2.53	2.49	0.83	10.51	5.15	6.46
G232_01548	8.89	5.32	5.25	1.47	5.33	3.37	3.17	1.34	3.50	12.05	9.58	1.37	2.89	2.58	3.62	1.09	12.94	4.26	1.60	1.40	7.32	2.54	8.79	1.25	9.95	4.37	8.74
G232_01549	10.89	0.75	5.73	2.30	3.39	1.27	1.56	1.74	3.79	3.38	10.56	2.19	3.47	2.67	3.67	0.89	2.81	4.13	1.37	0.74	7.37	2.39	1.39	0.98	11.55	4.67	8.81
