GENE	COVERAGE	STRAIN	GROUP
G232_00570	0.6789	Rstd	R
G232_00570	0.0769	SM102	S
G232_00570	0.6210	SM104	S
G232_00570	0.8288	SM105	S
G232_00570	0.7448	SM108	S
G232_00570	0.5304	SM109	S
G232_00570	1.2410	SM11	S
G232_00570	0.3245	SM122	S
G232_00570	0.5223	SM13	S
G232_00570	0.5161	SM14	S
G232_00570	0.1060	SM18	S
G232_00570	0.4825	SM24	S
G232_00570	0.3864	SM27	S
G232_00570	0.3750	SM28	S
G232_00570	0.7807	SM29	S
G232_00570	0.3619	SM35	S
G232_00570	0.0000	SM36	S
G232_00570	0.4771	SM42	S
G232_00570	1.0182	SM48	S
G232_00570	0.6303	SM57	S
G232_00570	0.7148	SM66	S
G232_00570	0.9221	SM67	S
G232_00570	0.1084	SM72	S
G232_00570	0.4820	SM74	S
G232_00570	0.5690	SM84	S
G232_00570	0.4016	SM9	S
G232_00570	0.6652	SM91	S
