GENE	COVERAGE	STRAIN	GROUP
G232_01093	0.6006	Rstd	R
G232_01093	0.3147	SM102	S
G232_01093	0.8024	SM104	S
G232_01093	1.0856	SM105	S
G232_01093	0.4793	SM108	S
G232_01093	0.6609	SM109	S
G232_01093	0.4880	SM11	S
G232_01093	0.7748	SM122	S
G232_01093	1.0932	SM13	S
G232_01093	0.2984	SM14	S
G232_01093	0.0000	SM18	S
G232_01093	0.7807	SM24	S
G232_01093	0.4586	SM27	S
G232_01093	0.8571	SM28	S
G232_01093	0.0000	SM29	S
G232_01093	0.3810	SM35	S
G232_01093	0.0000	SM36	S
G232_01093	0.8627	SM42	S
G232_01093	1.5758	SM48	S
G232_01093	0.5546	SM57	S
G232_01093	1.1148	SM66	S
G232_01093	0.9578	SM67	S
G232_01093	0.0493	SM72	S
G232_01093	0.5036	SM74	S
G232_01093	0.9908	SM84	S
G232_01093	0.3584	SM9	S
G232_01093	0.7431	SM91	S
