GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_04998	9.53	0.83	7.10	2.20	4.43	1.90	1.26	1.49	4.30	3.21	9.77	1.59	3.76	2.11	3.88	1.09	1.92	4.36	1.43	1.19	6.67	2.36	1.78	1.23	11.17	4.52	9.13
G232_04999	9.89	0.45	5.90	1.26	3.23	1.63	0.90	1.00	3.83	1.59	8.73	1.24	2.51	2.59	3.45	0.87	1.02	3.07	0.35	1.25	6.09	3.05	0.67	0.79	7.20	4.64	9.13
G232_05000	4.02	7.99	6.72	0.98	2.46	2.10	2.91	0.97	2.84	11.35	8.34	0.45	3.12	2.65	3.57	1.66	14.54	4.74	3.64	1.35	6.48	2.47	9.68	0.71	12.49	3.79	9.65
G232_05001	6.02	7.59	4.99	1.85	4.38	3.26	2.10	0.89	4.79	10.72	13.11	2.79	3.50	3.68	4.39	0.93	15.69	5.52	1.49	1.36	6.52	1.97	11.89	0.95	11.85	5.40	11.32
G232_05002	8.49	4.74	5.54	2.31	3.16	2.02	1.53	1.36	4.71	9.68	10.37	1.32	3.43	3.08	4.61	1.44	10.65	3.69	1.02	1.20	8.02	2.57	6.96	1.76	11.76	5.83	8.54
G232_05003	7.37	0.94	5.97	1.58	3.46	1.62	0.75	0.97	4.38	3.13	10.79	1.38	3.78	2.23	3.53	0.58	1.37	5.66	1.42	0.79	5.46	2.04	1.20	0.81	12.67	4.82	9.29
G232_05004	6.96	0.63	6.77	1.51	4.74	1.34	0.87	2.36	4.42	0.90	12.24	1.34	4.06	2.51	5.32	0.55	0.16	3.68	0.95	1.14	7.72	2.35	0.00	1.10	10.94	4.16	7.54
G232_05005	7.20	1.04	4.36	1.80	3.79	1.47	1.09	0.92	3.64	1.81	10.17	1.74	3.89	1.66	3.16	0.55	0.91	3.81	1.20	0.67	3.90	2.11	1.07	0.60	10.77	4.39	10.49
G232_05006	10.18	0.00	7.11	2.74	3.98	1.04	2.03	1.61	5.03	3.65	11.66	1.85	2.54	3.42	5.39	0.35	0.00	5.81	1.83	1.26	5.97	2.03	0.00	0.64	11.24	3.23	10.69
G232_05007	6.94	0.32	5.65	1.74	2.84	2.26	1.44	0.87	3.53	3.42	11.44	2.36	3.10	3.29	3.73	0.48	0.00	5.39	0.47	0.84	6.25	2.36	0.07	1.13	10.68	5.43	8.94
G232_05008	8.32	0.57	6.86	1.56	2.73	0.98	0.72	1.29	4.41	2.62	10.69	1.85	2.04	1.91	3.14	0.64	0.71	4.44	1.10	1.27	4.79	2.06	0.85	1.05	11.19	3.88	9.66
G232_05009	6.96	0.06	5.18	1.92	2.56	1.81	0.97	1.44	4.40	2.03	9.95	1.51	3.95	2.38	4.21	0.46	0.13	4.58	0.97	1.18	5.13	1.62	0.21	1.53	10.74	4.87	7.96
G232_05010	8.27	0.00	5.66	1.00	2.57	1.19	0.57	0.68	2.32	1.80	11.37	0.72	2.16	1.80	3.43	0.20	0.14	3.89	1.57	0.83	5.19	2.73	0.03	0.88	9.92	3.42	10.51
G232_05011	7.60	1.11	4.68	1.50	3.71	2.03	0.75	1.71	4.43	3.75	10.22	1.84	3.41	2.35	3.52	0.84	3.96	4.48	1.11	0.91	5.51	3.20	2.15	1.02	9.39	4.79	11.00
G232_05012	10.21	0.15	6.59	1.92	4.02	1.07	0.80	0.91	3.98	2.13	9.92	1.62	3.84	2.07	1.13	0.68	0.12	6.37	0.76	1.10	7.39	3.33	0.12	0.51	10.01	3.63	10.45
G232_05013	10.61	4.04	5.08	2.00	4.37	2.01	1.55	1.43	4.93	7.28	8.10	1.98	3.52	2.13	4.34	0.66	8.27	4.50	1.36	0.86	5.29	2.02	5.43	1.58	10.66	4.57	10.36
G232_05014	4.46	0.00	4.00	2.17	3.70	0.95	2.13	0.25	5.16	0.91	0.00	1.05	3.97	2.10	0.17	0.00	0.00	5.74	1.80	1.03	6.72	2.54	0.00	0.88	13.49	8.64	10.88
G232_05015	7.98	0.88	6.03	0.97	4.93	2.00	1.86	0.72	3.62	4.95	12.78	1.88	3.58	2.83	3.38	1.39	1.64	5.09	2.82	0.77	8.42	2.48	2.32	1.06	10.11	4.66	10.99
G232_05016	8.33	1.06	5.23	2.00	3.77	0.89	1.17	1.16	3.52	2.16	9.81	2.15	2.75	2.42	3.25	1.01	1.32	4.24	0.76	0.62	5.13	2.95	0.71	0.74	11.49	5.51	11.64
G232_05017	8.95	0.43	5.83	1.92	3.77	1.41	0.90	1.01	3.92	2.02	10.35	1.72	3.65	2.17	3.66	0.67	0.83	4.96	1.04	0.64	4.51	2.23	0.49	0.68	12.52	4.45	10.61
G232_05018	8.22	0.51	8.20	1.95	4.26	2.40	0.92	1.73	4.44	1.98	9.62	1.98	3.78	1.70	2.84	0.77	0.79	4.24	0.69	0.55	6.69	2.64	0.75	1.44	10.86	4.85	9.35
G232_05019	6.96	2.37	6.63	1.65	3.52	2.13	1.87	1.07	3.79	4.60	10.45	1.78	3.60	1.96	3.68	0.97	3.89	5.10	1.09	0.71	5.94	2.40	3.39	0.71	11.45	5.52	9.72
