GENE	COVERAGE	STRAIN	GROUP
G232_02600	0.7453	Rstd	R
G232_02600	3.8811	SM102	S
G232_02600	0.9718	SM104	S
G232_02600	0.9222	SM105	S
G232_02600	0.7531	SM108	S
G232_02600	1.1435	SM109	S
G232_02600	1.6145	SM11	S
G232_02600	0.9007	SM122	S
G232_02600	0.6563	SM13	S
G232_02600	2.6882	SM14	S
G232_02600	1.4446	SM18	S
G232_02600	0.6447	SM24	S
G232_02600	0.6879	SM27	S
G232_02600	0.5179	SM28	S
G232_02600	1.2018	SM29	S
G232_02600	1.2286	SM35	S
G232_02600	4.7977	SM36	S
G232_02600	0.6989	SM42	S
G232_02600	0.7091	SM48	S
G232_02600	1.4538	SM57	S
G232_02600	0.8155	SM66	S
G232_02600	0.5942	SM67	S
G232_02600	4.2118	SM72	S
G232_02600	0.4532	SM74	S
G232_02600	0.7796	SM84	S
G232_02600	0.7776	SM9	S
G232_02600	0.7050	SM91	S
G232_02601	0.7235	Rstd	R
G232_02601	0.0629	SM102	S
G232_02601	0.7997	SM104	S
G232_02601	0.9105	SM105	S
G232_02601	0.8651	SM108	S
G232_02601	0.5739	SM109	S
G232_02601	0.8554	SM11	S
G232_02601	1.1921	SM122	S
G232_02601	0.6408	SM13	S
G232_02601	0.2554	SM14	S
G232_02601	1.2558	SM18	S
G232_02601	0.5570	SM24	S
G232_02601	0.6476	SM27	S
G232_02601	0.7929	SM28	S
G232_02601	1.1053	SM29	S
G232_02601	0.8286	SM35	S
G232_02601	0.0428	SM36	S
G232_02601	0.7711	SM42	S
G232_02601	0.8000	SM48	S
G232_02601	0.6723	SM57	S
G232_02601	0.8477	SM66	S
G232_02601	0.6526	SM67	S
G232_02601	0.0049	SM72	S
G232_02601	1.1871	SM74	S
G232_02601	0.8139	SM84	S
G232_02601	0.5920	SM9	S
G232_02601	0.7981	SM91	S
G232_02602	0.7512	Rstd	R
G232_02602	0.1818	SM102	S
G232_02602	1.0363	SM104	S
G232_02602	0.9494	SM105	S
G232_02602	0.8776	SM108	S
G232_02602	0.7391	SM109	S
G232_02602	1.0181	SM11	S
G232_02602	0.8146	SM122	S
G232_02602	0.7573	SM13	S
G232_02602	0.5645	SM14	S
G232_02602	1.3788	SM18	S
G232_02602	0.5570	SM24	S
G232_02602	0.4883	SM27	S
G232_02602	1.0071	SM28	S
G232_02602	1.3421	SM29	S
G232_02602	0.7524	SM35	S
G232_02602	0.1946	SM36	S
G232_02602	0.6144	SM42	S
G232_02602	1.1273	SM48	S
G232_02602	0.8319	SM57	S
G232_02602	0.9639	SM66	S
G232_02602	0.9383	SM67	S
G232_02602	0.4236	SM72	S
G232_02602	0.4820	SM74	S
G232_02602	0.9146	SM84	S
G232_02602	0.6896	SM9	S
G232_02602	0.8397	SM91	S
G232_02603	0.6898	Rstd	R
G232_02603	0.0559	SM102	S
G232_02603	0.6761	SM104	S
G232_02603	0.5681	SM105	S
G232_02603	1.1224	SM108	S
G232_02603	1.0043	SM109	S
G232_02603	0.6145	SM11	S
G232_02603	0.5894	SM122	S
G232_02603	1.1126	SM13	S
G232_02603	0.4570	SM14	S
G232_02603	1.2217	SM18	S
G232_02603	0.4167	SM24	S
G232_02603	0.4968	SM27	S
G232_02603	0.9607	SM28	S
G232_02603	0.9035	SM29	S
G232_02603	1.1238	SM35	S
G232_02603	0.0000	SM36	S
G232_02603	0.6444	SM42	S
G232_02603	1.3515	SM48	S
G232_02603	0.9916	SM57	S
G232_02603	0.9587	SM66	S
G232_02603	1.4610	SM67	S
G232_02603	0.2562	SM72	S
G232_02603	0.5396	SM74	S
G232_02603	0.6140	SM84	S
G232_02603	0.4400	SM9	S
G232_02603	0.8264	SM91	S
G232_02604	1.0971	Rstd	R
G232_02604	0.1259	SM102	S
G232_02604	0.6989	SM104	S
G232_02604	0.8560	SM105	S
G232_02604	0.7801	SM108	S
G232_02604	0.4391	SM109	S
G232_02604	0.7410	SM11	S
G232_02604	0.8013	SM122	S
G232_02604	0.7981	SM13	S
G232_02604	0.3656	SM14	S
G232_02604	1.2570	SM18	S
G232_02604	0.8114	SM24	S
G232_02604	0.8981	SM27	S
G232_02604	0.6321	SM28	S
G232_02604	1.4415	SM29	S
G232_02604	0.7905	SM35	S
G232_02604	0.1323	SM36	S
G232_02604	0.9120	SM42	S
G232_02604	0.7576	SM48	S
G232_02604	0.6891	SM57	S
G232_02604	0.6735	SM66	S
G232_02604	0.8247	SM67	S
G232_02604	0.1182	SM72	S
G232_02604	0.5396	SM74	S
G232_02604	0.9886	SM84	S
G232_02604	0.6512	SM9	S
G232_02604	0.8167	SM91	S
G232_02605	0.4936	Rstd	R
G232_02605	11.1818	SM102	S
G232_02605	1.1290	SM104	S
G232_02605	0.2724	SM105	S
G232_02605	1.0311	SM108	S
G232_02605	2.5870	SM109	S
G232_02605	1.5120	SM11	S
G232_02605	1.1060	SM122	S
G232_02605	1.1282	SM13	S
G232_02605	7.3199	SM14	S
G232_02605	1.4738	SM18	S
G232_02605	0.3816	SM24	S
G232_02605	0.4055	SM27	S
G232_02605	0.6321	SM28	S
G232_02605	3.4649	SM29	S
G232_02605	1.0476	SM35	S
G232_02605	14.6148	SM36	S
G232_02605	0.7676	SM42	S
G232_02605	0.9212	SM48	S
G232_02605	0.8067	SM57	S
G232_02605	1.0077	SM66	S
G232_02605	0.3117	SM67	S
G232_02605	13.3350	SM72	S
G232_02605	0.5036	SM74	S
G232_02605	0.5103	SM84	S
G232_02605	0.2800	SM9	S
G232_02605	0.4322	SM91	S
