GENE	COVERAGE	STRAIN	GROUP
G232_05652	0.3221	Rstd	R
G232_05652	1.2308	SM102	S
G232_05652	0.5766	SM104	S
G232_05652	0.7121	SM105	S
G232_05652	0.4523	SM108	S
G232_05652	0.6348	SM109	S
G232_05652	0.5964	SM11	S
G232_05652	0.5960	SM122	S
G232_05652	0.4971	SM13	S
G232_05652	0.4301	SM14	S
G232_05652	0.6724	SM18	S
G232_05652	0.3246	SM24	S
G232_05652	0.4395	SM27	S
G232_05652	0.3786	SM28	S
G232_05652	0.5585	SM29	S
G232_05652	0.8095	SM35	S
G232_05652	1.5798	SM36	S
G232_05652	0.6585	SM42	S
G232_05652	1.5091	SM48	S
G232_05652	1.1429	SM57	S
G232_05652	0.7200	SM66	S
G232_05652	0.3571	SM67	S
G232_05652	1.2020	SM72	S
G232_05652	1.1799	SM74	S
G232_05652	0.6369	SM84	S
G232_05652	0.6096	SM9	S
G232_05652	0.7228	SM91	S
