GENE	COVERAGE	STRAIN	GROUP
G232_08757	0.3360	Rstd	R
G232_08757	0.5175	SM102	S
G232_08757	0.2755	SM104	S
G232_08757	0.5370	SM105	S
G232_08757	0.4419	SM108	S
G232_08757	0.0739	SM109	S
G232_08757	0.2771	SM11	S
G232_08757	0.2517	SM122	S
G232_08757	0.0932	SM13	S
G232_08757	0.3038	SM14	S
G232_08757	0.6724	SM18	S
G232_08757	0.1360	SM24	S
G232_08757	0.0977	SM27	S
G232_08757	0.0679	SM28	S
G232_08757	0.1959	SM29	S
G232_08757	0.0857	SM35	S
G232_08757	0.6187	SM36	S
G232_08757	0.1391	SM42	S
G232_08757	0.3515	SM48	S
G232_08757	0.3529	SM57	S
G232_08757	0.1690	SM66	S
G232_08757	0.1981	SM67	S
G232_08757	0.8522	SM72	S
G232_08757	0.4101	SM74	S
G232_08757	0.1785	SM84	S
G232_08757	0.0608	SM9	S
G232_08757	0.1603	SM91	S
