GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00865	7.70	0.62	5.94	2.64	3.71	2.17	0.91	1.41	4.33	3.78	10.69	1.24	3.52	2.29	4.42	0.52	1.66	5.14	1.34	1.62	4.98	2.74	1.30	0.58	10.35	4.75	8.77
G232_00866	11.80	5.42	5.07	1.85	3.65	3.27	2.15	1.30	4.95	9.87	12.17	1.63	4.11	2.29	3.28	0.20	10.52	4.54	1.69	0.39	5.45	3.34	7.69	0.97	12.60	4.20	9.60
G232_00867	9.96	0.12	5.45	2.09	4.22	2.11	0.76	1.39	4.43	1.88	9.01	1.95	4.51	3.31	3.51	0.91	0.02	5.17	1.17	1.02	5.67	2.11	0.14	1.00	10.75	4.30	8.90
G232_00868	9.52	0.88	7.20	2.50	4.09	1.46	0.68	1.28	4.07	2.49	10.77	1.17	2.63	1.79	3.88	0.62	1.50	4.75	1.22	0.85	4.65	3.37	1.04	0.77	11.60	5.11	9.57
G232_00869	10.70	4.42	5.57	1.40	3.73	2.29	2.04	1.70	4.02	9.17	10.95	1.94	3.41	2.08	3.98	0.78	10.31	5.04	2.07	1.15	5.45	2.36	5.94	0.67	11.01	5.10	11.02
G232_00870	11.61	0.43	6.43	2.04	4.70	3.14	1.38	1.83	4.02	1.73	10.05	1.97	3.02	2.37	4.67	1.02	0.61	5.59	1.23	1.26	7.63	2.80	0.89	0.82	10.72	5.48	10.95
G232_00871	7.05	4.00	4.66	2.15	2.49	1.34	0.46	0.96	5.43	8.80	9.89	2.21	4.42	2.52	2.37	0.12	5.69	6.02	1.79	0.97	5.65	1.82	4.94	0.99	10.69	5.97	12.49
G232_00872	8.84	2.09	6.17	2.94	3.68	2.35	0.95	0.80	3.61	4.53	11.45	1.48	3.64	2.50	3.68	0.90	3.71	4.72	2.02	0.86	4.91	2.71	2.72	0.55	13.13	6.98	12.09
G232_00873	8.19	0.56	4.20	1.69	2.56	2.69	1.08	0.93	6.37	2.46	14.72	2.23	6.29	4.44	4.28	0.51	1.77	6.61	0.92	0.38	5.67	1.38	1.39	0.57	13.71	7.50	9.56
G232_00874	9.01	0.00	6.22	1.90	4.10	2.02	0.62	2.22	5.48	2.43	9.87	2.04	3.29	3.24	5.52	0.91	0.34	6.85	1.33	1.69	5.54	2.14	0.27	0.85	12.58	5.29	9.91
G232_00875	7.02	0.99	4.73	1.97	2.34	1.21	0.87	1.17	4.00	6.87	12.29	2.38	4.87	3.09	4.70	0.34	1.68	4.74	0.45	0.48	4.08	2.50	1.33	0.41	10.28	5.17	10.77
G232_00876	8.52	0.82	4.32	2.14	3.95	1.77	0.95	0.67	3.36	3.58	10.97	2.52	3.88	2.36	4.14	0.61	1.15	3.89	2.16	0.98	7.28	2.00	0.68	1.36	9.67	7.82	9.75
G232_00877	10.51	0.54	5.92	2.13	3.43	1.67	1.28	1.75	4.36	4.08	9.08	2.00	3.36	1.68	3.16	0.67	1.42	4.69	0.82	0.83	5.55	2.45	0.98	0.93	12.00	4.76	8.85
G232_00878	6.43	1.35	5.89	2.23	4.75	2.22	1.26	1.12	3.54	2.49	10.92	2.66	3.51	2.46	4.66	0.35	1.13	4.77	0.81	1.37	6.67	2.87	1.58	0.78	10.31	5.48	8.29
G232_00879	9.93	1.65	6.45	2.19	4.12	1.84	1.18	1.70	3.36	5.08	9.02	1.58	4.13	2.86	3.57	1.12	4.33	5.00	1.06	0.62	6.66	3.20	2.80	0.95	11.48	4.76	9.00
G232_00880	9.83	1.44	5.74	2.41	3.50	1.83	0.90	1.48	3.65	3.50	11.30	2.33	4.24	2.13	4.34	0.76	2.19	5.15	1.25	0.90	5.60	2.65	1.58	1.02	11.86	4.46	10.41
G232_00881	9.32	0.34	6.36	1.41	3.01	0.77	0.38	2.65	3.78	2.46	9.77	2.38	4.00	2.48	3.90	0.75	0.21	3.02	1.45	0.20	5.20	3.22	0.23	1.52	12.87	4.77	8.31
G232_00882	10.15	1.26	4.45	0.83	3.54	2.66	1.51	1.77	3.94	3.07	9.00	2.18	4.86	2.40	4.47	0.81	2.24	4.96	1.86	0.45	6.73	2.33	1.64	0.80	12.18	7.48	10.40
G232_00883	8.97	0.06	5.41	2.38	3.94	1.12	1.01	1.46	4.31	1.58	10.73	2.06	4.37	2.24	3.52	0.50	0.12	4.98	1.28	1.10	6.52	2.30	0.03	0.32	11.23	4.93	7.87
G232_00884	9.61	1.46	6.41	2.06	3.56	1.90	1.37	1.36	4.00	3.55	11.46	1.76	3.90	2.53	4.35	0.75	3.46	4.65	1.33	1.25	5.67	2.77	2.41	1.01	11.34	4.76	9.87
G232_00885	9.22	0.44	5.99	2.29	4.29	1.18	1.15	1.82	3.45	1.91	10.47	1.42	3.91	2.57	3.55	0.65	0.42	5.11	1.22	0.77	5.72	2.09	0.33	1.16	12.68	5.11	9.76
